,bee,cat,squirrel,ant,goat,raccoon,frog,kangaroo,leopard,fish,camel,penguin,giraffe,horse,zebra,alligator,rabbit,lion,cow,tiger,elephant,sheep,turtle,dog,rhinoceros,donkey,monkey,bear,bird,deer
128324,-0.023690365,-0.012036015,-0.02474072,-0.037977934,0.026753997,-0.035312388,-0.03552086,-0.005603619,-0.0023153608,0.029766092,-0.041542966,-0.042820457,-0.06472242,-0.020156816,-0.035021197,-0.027395047,-0.01650816,-0.013540748,-0.02431549,-0.013486796,-0.018566241,-0.016320063,-0.028624343,-0.02964551,-0.009173336,-0.052889835,-0.014914744,-0.037813473,-0.0157705,-0.07057006
128327,-0.018332979,-0.008625937,0.001481216,-0.01558354,0.0039950674,-0.010488448,0.0022174206,0.020077152,0.01245094,0.0018691113,-0.0039015124,0.0058318246,0.031878363,-0.012865211,-0.010408927,-0.012859677,-0.007023876,-0.0032194916,-0.00800565,-0.0053705517,0.0008068129,0.00030583702,0.018939942,-0.01539715,-0.0002608054,0.00033238786,0.017039666,-0.0033626184,-0.011433111,-0.0087131485
128328,0.0017237738,-0.022057056,0.014736841,-0.0445936,0.016183233,-0.034424055,0.008503799,0.0063392897,0.0021634477,-0.0068406346,-0.026070794,0.0131898755,0.031550027,-0.01804285,-0.03293723,-0.018247792,0.016515234,0.0045293737,0.012151326,-0.007352416,0.022980561,-0.00076522277,-0.0022914847,0.008708782,-0.020508276,-0.049989577,-0.026425153,-0.027641764,-0.014766674,-0.03041842
128330,0.016092196,-0.011239503,-0.011351988,0.003438358,-0.013603521,-0.005695701,0.010331588,-0.0025252586,-0.0029312603,0.012009713,0.001213872,-0.03318911,-0.006625579,-0.012685825,-0.01146276,-0.040915456,-0.03360215,-0.018817712,-0.017448695,-0.0136486925,-0.050905213,0.0058660507,-0.0047731637,0.018467778,-0.020657543,0.016095346,-0.014586029,-0.037402097,-0.023561856,-0.01949965
128331,-0.0029003422,-0.0007535328,-0.012620269,0.0059273825,-0.0077943965,0.008300702,-0.018275345,-0.007898773,-0.020418419,0.0073374286,0.014814521,-0.008377136,-0.0045090425,0.019422017,0.012774368,-0.01939701,-0.022641053,-0.0053556063,-0.0073398114,-0.026800148,0.006405322,0.011112404,-0.023281498,0.012570036,0.003100047,-0.006805036,-0.012434058,-0.016073788,0.004986869,0.007746874
128332,-0.005151332,-0.012034356,-0.025785698,-0.01951991,0.019019341,0.004908007,0.008628635,0.017306175,0.00087781524,-0.0037145328,0.0024897081,0.0213032,-0.048811644,0.00474073,0.0061227866,-0.016766755,-0.017245714,0.004000819,-0.03859125,0.011979698,0.01841298,-0.028563946,-0.006458419,0.015465085,-0.013295689,-0.024608081,-0.018294288,-0.0028499204,0.0137362005,-0.010663602
128333,0.02062227,-0.018187888,0.024895264,0.011736919,-0.0072485227,0.028132223,0.004100139,-0.0062045455,0.001493225,0.047308873,0.023802802,-0.005832585,-0.013390827,-0.0090475315,-0.00074639387,0.007144674,0.0018731892,-0.018743716,0.0026335598,0.012913502,0.015678545,0.006964918,-0.020055326,-0.012660842,0.002095022,0.008555462,-0.01341642,0.02904477,-0.0017409291,-0.000596957
128334,0.0124547295,-0.008187477,0.017793782,-0.012563822,-0.0040993947,-0.007753283,-0.039909493,-0.0085644955,-0.019810004,-0.019155024,0.006773291,0.0023174367,-0.025031446,-0.014070134,-0.001108932,-0.02087781,0.013466244,-0.031138876,-0.02153246,0.023791986,0.0032102168,-0.010631825,-0.028916782,-0.0129409805,-0.005628614,0.035074037,-0.012836066,-0.017100219,-0.012709091,0.0138349915
128335,0.008146782,-0.012397147,-0.01415195,-0.033724654,0.00070608436,0.006939243,-0.008709724,0.013959344,-0.014525902,-0.006381133,-0.021438258,0.005644795,-0.012894802,-0.011696368,-0.0027944578,-0.01952994,-0.005798412,-0.03064128,-0.037645098,-0.0055952244,-0.0003674229,0.004150809,0.008787311,0.013441489,0.0054982803,-0.0014397061,0.0043374687,-0.011990242,-0.01467912,-0.016123798
128336,-0.016834745,-0.010546335,0.015930085,-0.032464504,-0.013136502,-0.001116847,0.024439916,0.03342132,-0.0011589288,-0.0024280848,-0.0043386724,0.020070372,0.020277234,-0.015563245,-0.014752413,-0.013443076,-0.021705277,-0.010527014,-0.028536633,0.000744973,-0.001926304,-0.0120764775,0.03081399,0.018942842,-0.018803686,0.0099054845,0.00066939584,-0.010527916,0.0015301611,-0.0027569644
128361,0.029185861,0.010359186,0.010737094,0.028075328,0.052432448,0.02003532,0.0199203,0.05360433,0.040439617,-0.007805614,0.0032803214,0.024059584,0.057211876,0.0080326,0.01152093,0.026312374,0.03824057,-0.011184156,0.0049484186,0.014666545,-0.0030657817,-0.0012792224,0.019260606,0.0239757,-0.015646627,0.018155636,0.018278291,-0.018572351,0.0085975835,0.014199798
128362,0.021693775,0.024760112,0.01742562,0.032911103,0.03796563,0.020429825,0.04438733,0.03773709,0.050011616,0.014701821,0.011389631,0.02839519,0.051044058,0.03240097,0.008114739,0.035888214,0.025213381,0.00953366,-0.003054396,0.042268354,-0.011519463,0.045593817,-0.0010172512,0.026291266,0.015555712,-0.0057848194,0.035365954,0.019480078,0.04629415,0.011192731
128363,-0.0063375034,0.031107383,-0.002495286,-0.004098344,0.005137918,-0.010903348,-0.014044245,0.008315458,-0.013932603,0.019696927,-0.007652016,-0.004471009,-0.005954442,-0.0021007478,0.0006437047,-0.003354987,0.012650928,-0.010684381,-0.013538051,-0.014218256,-0.00507205,-0.006442679,0.02190107,-0.042354718,-0.0019340859,0.03689417,0.0065960004,0.0016947625,0.014873485,-0.011775699
128365,0.012009571,-0.0077597518,0.002776176,-0.010044665,0.008589203,0.009817354,-0.0103086885,0.010658588,0.00744289,0.017271109,-0.025843007,-0.02867048,0.0032268085,-0.021809533,0.038497217,0.025847213,0.004281934,-0.0013359189,-0.009244128,0.00033383133,0.009141658,0.016572507,-0.0040649925,0.032964084,0.027268598,-0.005768185,0.005634552,0.02361918,-0.02275374,-0.026757302
128373,-0.034536522,0.0022349923,0.012559789,-0.016474843,-0.009272994,-0.015507672,0.0143221645,-0.0039593675,0.001972697,0.019436318,0.009844829,-0.0080166375,-0.01720252,-0.0024197677,0.007282047,-0.025327312,-0.033038132,-0.029721774,-0.020973058,0.0015555668,-0.020913815,-0.009309666,-0.020502537,-0.0064026793,0.005865982,-0.014426593,-0.00453682,-0.010743827,-0.0015837111,-0.029734956
128376,0.025507838,-0.009158369,0.0078258375,0.00040438666,0.036489367,-0.022811055,-0.026133304,-0.0021084691,-0.011690594,-0.013429183,0.014728524,-0.03225824,-0.017356513,-0.015116003,0.023149952,-0.003486491,-0.01752069,-0.0034983747,-0.024042098,0.00829031,-0.049590003,-0.0010182714,-0.020921828,-0.029362896,-0.004271935,0.011336428,-0.0040564374,-0.031066475,0.012156631,0.0037708245
128377,0.0022481547,-0.019514246,0.0015551966,-0.04310542,-0.007298622,-0.018940372,-0.018647442,0.01348434,0.0016136732,-0.009777428,-0.013673863,-0.0036646612,-0.02132154,0.0042033503,-0.010049567,-0.010797888,-0.0018381457,0.013760883,-0.008798699,-0.008690946,-0.009967551,-0.004461894,-0.0035830084,-0.023822712,-0.009359136,-0.009454232,-0.0033892815,-0.043409254,-0.017077947,-0.015992614
128378,0.010926806,0.009185758,0.010765001,0.001809575,0.016762724,0.005967023,0.017513296,-0.0011965266,-0.0058101234,-0.018767139,0.013726976,-0.005820416,-0.0055646785,0.00043253996,-0.007128135,-0.011422445,-0.00011439342,0.009494632,-0.010445856,0.008844825,0.0059652976,0.019574424,-0.0032512427,0.0016843192,0.0066734836,-0.0066255857,0.01754616,-0.045393046,-0.008750831,-0.016528768
128379,0.024128929,-0.0055761845,-0.018821446,0.016223269,0.025336161,-0.02505976,-0.008390083,-0.010862845,-0.013884373,-0.02048484,0.034135852,0.011770842,0.015042541,0.015621764,-0.028590368,-0.027204044,-0.029505571,-0.01607747,0.009094555,-0.004761714,-0.007512881,0.0054961736,0.0010306007,0.014089372,-0.0051009483,-0.014627192,-0.0008185056,-0.013824684,-0.023925371,-0.025232451
128411,-0.06425301,-0.0050726943,0.00049732,0.0031389387,0.0045439624,0.010260588,0.0034524426,0.023265759,0.009590616,-0.008893183,-0.032919113,-0.0018882969,0.006877763,0.012290295,-0.0062877336,-0.012362603,0.026906654,-0.021583559,0.022583986,0.016640784,0.011344495,0.011097643,-0.0040495778,0.011698217,-0.0070057274,0.006113123,-0.006141882,-0.03429209,0.0038665263,0.0015336828
128412,0.0031458412,-0.0042576045,0.009176756,0.023668706,-0.01347208,-0.011250362,0.015762497,-0.015161433,0.0067282263,-0.008274885,0.0028248618,0.040732983,0.037355162,0.014375231,-7.7222474e-05,-0.00030699986,0.010184518,-0.0055206637,-0.010253171,0.0071982746,-0.012747661,0.038419437,0.018809874,-0.019412816,0.0068393857,-0.0031960013,0.018077968,0.0016765114,-0.023480883,-0.019068718
128413,0.009384472,-0.025305718,-0.0062391437,-0.0033889366,-0.0024370681,-0.007835903,0.0045975987,0.014914736,-0.005364049,0.0064717457,-0.0020499427,-0.0043313396,-0.0016677572,0.03181198,-0.035397142,-0.0075828675,0.0063126995,0.012945313,0.0005028804,-0.019188443,-0.01258733,0.02522929,-0.011299259,-0.006860755,-0.0083008595,-0.0015277565,0.013123907,-0.023495145,-0.06705031,-0.0088463705
128414,0.029487709,-0.03927696,0.010937397,0.004145906,0.01144586,-0.019067606,0.02354841,-0.0016653981,-0.024061209,-0.003291744,-0.0015603608,-0.013479315,0.0036708459,0.0027431196,-0.033849467,-0.010479216,-0.0062023583,0.01944181,-0.04103915,-0.03757489,0.010011629,-0.033250798,-0.0021320547,-0.01516971,-0.002236307,-0.000677386,-0.0032998733,-0.02061834,0.0020199455,-0.010083158
128415,0.03592915,-0.029405713,0.008634772,-0.028144335,-0.01986383,0.006775399,0.015370607,0.014955991,0.009646433,-0.017747538,-0.012041677,0.018250326,-0.020965032,0.0022701735,0.009710233,0.004882352,-0.0029089323,0.017855858,-0.0067342366,-0.012327559,0.0026764944,0.014652434,0.0322155,-0.00029904456,0.0015637005,-0.016207993,0.0013627,-0.0046716873,0.016295189,-0.033266805
128417,0.044802755,0.050097447,0.055107202,0.027711058,0.07912173,0.038628165,0.023948452,0.03171842,0.032575414,0.049549285,-0.00802487,0.014227073,-0.005411679,0.0063770413,0.026050216,0.03588475,0.029336395,0.05305091,0.030859917,0.053633347,0.037743863,0.06436715,0.012747039,0.056814432,0.030308442,0.028046988,0.05121023,-0.011833231,0.039974798,0.059138853
128418,0.03990506,0.042692948,0.035003543,0.030990176,0.06644243,0.036900334,0.054476622,0.060547035,0.025389893,0.056068253,0.016360516,0.024676897,-0.015397887,0.024981426,0.03976502,0.05484259,0.053901087,0.03219727,0.03514774,0.070619754,0.024681998,0.06087252,0.020151315,0.05835773,0.014100313,0.0101248855,0.0594298,-0.007820588,0.05165748,0.029395955
128419,0.025727892,0.032783557,0.028801868,0.04335234,0.056869667,0.015530247,0.049995016,0.05394547,0.0032725267,0.016078647,0.031408828,0.023449076,0.031343218,0.016258271,0.028468693,0.036094315,0.020696616,0.028875962,0.056660686,0.061083984,0.057547603,0.05302644,0.039551847,0.032487024,0.036747307,0.053776335,0.042855512,0.017082594,0.04140343,0.046756208
128420,0.013928682,0.02832593,0.035939418,0.019755473,0.002957045,0.02750728,0.008303803,0.009786207,0.0010356171,0.017128365,0.011384416,0.01875587,0.027262727,0.016789405,0.019001903,-0.0005632173,0.019783363,0.011025001,0.040281106,0.057759807,0.03920105,0.028552795,0.009548206,0.03230323,0.050953824,0.018212665,0.058816075,-0.012106611,0.027997809,0.016374582
128421,0.0015454566,-0.005355288,-0.010044821,-0.014200218,-0.008432431,-0.0012376561,-0.022296848,-0.014003351,0.022099061,-0.01988593,0.008078646,-0.0373665,0.0049286713,0.023299187,-0.0015445153,-0.00023199938,0.0051803538,-0.04279196,0.0112373615,-0.00429911,0.003886544,-0.008600934,-0.0028107942,0.0008233233,-0.0028566075,-0.020647507,0.026590958,-0.02484055,0.00973284,0.016149594
128422,-0.006247733,-0.03191652,-0.0011016285,-0.00055154413,0.003389079,-0.011009521,-0.014005158,-0.007847053,-0.009545496,-0.0013556993,0.017971968,-0.028217396,-0.019772561,-0.021572137,-0.0066261836,-0.044375718,-0.0010391366,-0.0031394726,-0.024312967,-0.038424153,-0.012171556,0.004738029,0.008464873,-0.019394545,-0.022283353,-0.009252246,-0.008714967,-0.032110903,-0.011702694,-0.036863983
128468,0.017148023,0.0037986606,0.0016032788,-0.023576804,0.068531,0.037770417,0.025948154,0.02121094,0.04898085,0.0384594,0.008874101,0.044411134,0.031144938,0.01841415,0.00841778,0.014263783,0.032955334,0.013151276,0.033462424,0.024577072,0.032972064,0.03449267,-0.011848245,0.05476808,0.025654465,0.02957248,0.038164914,0.02571001,0.038415574,0.0006377275
128469,0.027319849,0.037562575,0.05887949,-0.001658218,0.04164,0.059958696,0.008746942,0.033490334,0.018129041,0.03871046,-0.02634374,0.018171383,0.016172813,-0.011231366,0.06386362,0.012882304,0.05186509,0.011947274,0.016876593,0.05891548,0.008555616,0.038297076,0.0017818538,0.034262244,0.017136035,0.02056226,0.039410155,-0.012449247,0.018653048,0.041474234
128470,0.080252364,0.06278072,0.042817697,0.041803647,0.06238501,0.03495581,0.03891499,0.033439685,0.05052376,0.04390886,-0.002375961,-0.014120783,0.021357402,0.0127888,0.0073550567,0.028457254,0.047159493,0.036044583,0.042858865,0.04942484,0.039889492,0.052535623,0.036934633,0.044037167,0.028934412,0.016931599,0.056955695,0.00014948363,0.069651924,0.04576513
128471,0.019223161,0.03071919,0.031648066,0.063735515,0.055854026,0.043975577,-0.002549562,0.06290555,0.05179742,0.051565412,0.024667947,0.026968637,0.003008452,0.028828068,0.02827599,0.036740348,0.03284566,0.040752735,0.044513002,0.045299966,0.0512193,0.05337617,0.03785095,0.033299047,0.014338344,0.042969685,0.025469564,-0.01880292,0.056413908,0.033525776
128472,0.016358359,0.018270167,0.033015255,0.028274035,0.04874584,0.049798787,0.012566908,0.05008262,0.023148367,0.04217777,-0.010253939,0.03169935,0.028425748,0.013348707,0.0820974,0.037328634,0.031449344,0.0316302,0.012076029,0.07146246,0.037596304,0.07576551,0.028002605,0.031539537,-0.0066134497,0.022869213,0.0467837,-0.020098867,0.049520817,-0.005249817
128473,0.03943943,0.0062405593,0.008568019,0.027178995,0.047462184,0.02562677,-0.00044302503,0.011570093,0.00095668,-0.011639584,0.0113367485,0.019696733,0.014942621,0.00760587,0.030492263,0.010493838,0.04209338,-0.0077659865,0.022844883,0.01629386,0.010117353,0.008127328,-0.007964392,0.03127522,0.005604789,-0.02065865,0.038533237,0.014829599,0.059178334,0.0311543
128475,-0.006029598,-0.011270802,-0.003729033,0.002543809,0.012453628,-0.027297037,0.02476536,0.010998849,0.007651633,0.0066627003,0.0007409162,-0.0012663357,0.0035602234,-0.025247239,-0.00083880377,-0.020885563,0.0016895047,-0.03224845,0.0028704077,0.02509739,-0.013933673,0.0041655316,0.019231357,-0.008545908,-0.019285513,-0.017462889,-0.015374127,-0.030566158,0.007016407,0.011772502
128476,-0.008344293,-0.012599117,-0.017454423,0.016365374,0.002294266,-0.0109228,-0.022305751,0.027640412,-0.003803542,-0.0151027115,-0.03237463,0.010132488,-0.032670643,-0.027776992,-0.031750713,-0.03778616,-0.017887352,-0.059611667,-0.04049777,-0.01060418,-0.02578873,-0.0026777983,0.00044262968,-0.02551674,-0.014361344,-0.020965764,-0.008902002,-0.07511461,-0.02293477,-0.03822199
128526,0.020579698,0.0014905824,0.034027394,0.0066612237,-0.019480081,0.016709013,-0.022685343,0.022085726,-0.004609519,-0.008134689,0.032096792,-0.0088858,-0.020836813,-0.03835719,-0.0013788752,-0.01469655,0.010504517,-0.011223146,0.012968056,0.059695873,-0.007920329,0.03367651,-0.0019847713,-0.021813758,0.019201068,-0.00018693756,0.0009930907,0.026925204,0.015876196,0.0016837431
128527,0.0011665318,-0.02400058,0.011900823,0.008288546,-0.021528333,-0.0033495382,-0.008811335,0.009293135,0.0013675388,-0.025252426,0.005421394,-0.02858192,-0.033677716,-0.030196413,-0.004549961,-0.021360395,0.016315527,-0.0062367353,-0.007942776,0.0055210516,-0.010312124,-0.004316395,0.027985143,-0.02109593,0.0037094885,-0.013703427,-0.020849034,-0.020741649,-0.020802543,-0.003061216
128528,-0.012553658,0.0002459213,0.007939213,0.01436871,-0.0013461622,-0.021700218,-0.029515892,0.014527346,-0.009158236,-0.0030459312,0.012064844,-0.016535835,-0.012432353,-0.01835957,0.010251421,-0.0026087842,-0.022363499,-0.010778588,-0.020887563,-0.010405389,-0.03097676,0.011931367,-0.017758906,0.003747845,0.0026803564,-0.011439993,-0.005421087,-0.068068855,-0.0084865205,-0.009573239
128529,0.0050048833,0.030707316,-0.0042405534,-0.0039445423,0.010007937,-0.021687418,-0.0069746026,6.305923e-05,0.019444907,-0.0041622133,-0.009660367,-0.023242014,0.0295865,-0.010756373,-0.030282361,-0.014916829,-0.006211525,0.016822549,0.0019515766,-0.009968855,-0.0025029853,0.011289696,0.035191238,0.019487524,-0.036527302,-0.03585781,0.0032995977,-0.043258224,0.0026602687,-0.014788424
128530,-0.0036099937,-0.0012933722,-0.00051412795,0.0035790754,0.024605872,-0.055606093,0.0017440268,-0.023756066,0.00012887518,-0.015688399,0.021002093,-0.009352549,-0.013408189,-0.018096255,-0.017945519,-0.028679974,-0.032257915,-0.003546423,0.004324108,-0.02454885,-0.021175025,-0.005473107,0.0021506457,-0.00023799327,0.028128596,-0.022292824,-0.00047992528,-0.051345844,-0.021253042,-0.030584514
128576,0.06269809,0.0035245065,0.02659404,-0.015936513,0.026663877,0.01667487,0.0350259,0.014649418,0.023121024,0.03391576,-0.00890164,0.0073186834,0.027732486,0.0006485895,0.03249598,0.012504526,0.02400682,0.024657851,0.004317019,0.012091637,0.037973225,0.048539434,0.014430396,-0.0011985464,0.025852358,-0.023995964,0.013926045,0.011656463,0.031421904,-0.00089807995
128582,-0.02195323,0.009777494,-0.012598492,0.0051694103,0.0019086413,-0.021938428,-0.021787329,-0.007875527,0.012564148,0.0043193963,-0.002397909,-0.021711724,-0.03677239,0.00088373106,-0.016800594,-1.4257773e-05,0.0011514407,-0.021932654,-0.015766198,-0.01804103,-0.020260412,0.016498437,-0.019637952,-0.0034176067,0.0034829136,0.010015885,-0.0034483226,-0.034386322,0.010997065,-0.02591451
128584,-0.0027255628,-0.0042368653,-0.004803171,-0.041660935,0.024313988,-0.019679554,-0.0066314354,-0.04657361,0.02148661,-0.06161931,-0.01238206,0.0029046193,-0.024188375,-0.011964879,0.019420292,-0.0138772465,-0.010540788,0.0028960502,0.006497147,-9.367664e-05,0.0019747599,-0.014074516,0.04411165,0.009488098,0.008416019,0.012578234,0.003261659,-0.01582917,0.014476057,-0.0053117094
128640,-0.017557735,-0.008952982,-0.020304373,-0.0278551,-0.028371679,0.005117332,-0.013566229,0.007899444,-0.023888601,0.013895188,-0.010430249,-0.018858526,-0.0023564517,0.00020301792,-0.01995636,-0.020101534,-0.014156134,0.017058332,0.0005206775,-0.022305401,-0.022754893,-0.0014653312,0.008230124,-0.040616114,0.011829086,-0.041702703,0.0004976986,-0.038101923,-0.004242117,-0.0065891617
132539,0.021299966,-0.05207278,-0.06531009,-0.035488483,-0.014458264,-0.049068082,-0.028517148,-0.020603383,-0.06756889,-0.03469782,-0.02719403,-0.045368116,-0.030013273,-0.026983975,-0.048304975,-0.043303117,-0.0023638362,-0.029646913,-0.03116289,-0.05357267,-0.026514517,-0.064363375,-0.014672533,-0.023969397,-0.05311795,0.011904267,-0.011265568,-0.024301494,-0.054310005,-0.04312482
132540,0.04030108,-0.024011338,-0.015519194,0.008699127,0.009818959,-0.023615515,-0.009532838,0.011379153,-0.002949223,-0.0084985355,-0.060301144,-0.025787616,-0.04174283,-0.013375572,-0.028851708,-0.03414416,-0.031800374,-0.018998077,-0.03540634,-0.03099192,-0.013297762,-0.018786153,0.022504799,-0.014489665,0.00046702163,-0.014240527,-0.0056137755,-0.038986858,-0.036085933,-0.009812434
132550,0.032013036,-0.016029645,0.0004928783,-0.007814928,-0.021029182,-0.017105257,-0.012239638,-0.0057964474,0.044284683,-0.04020919,-0.0152105065,-0.023919716,-0.023691194,-0.009788475,0.016047012,0.0014032485,4.8283953e-05,-0.039363753,-0.016875884,-0.036432657,0.022675112,0.003203052,-0.0018159306,-0.011851095,-0.0017991936,0.01227212,0.01890147,-0.01749981,0.020620516,-0.026761154
132551,0.041773725,-0.012535484,0.027863145,0.013495684,-0.012303171,-0.0032444487,-0.03203192,-0.016966216,-0.026015306,-0.0032493032,0.008134446,-0.033672065,-0.014564696,0.008080024,0.020123694,-0.0055929734,0.011970417,-0.030431671,-0.0133544365,0.003978321,0.019430276,-0.04554182,-0.0019641442,0.014166315,-0.0045111873,0.006410621,0.0074659265,0.027972788,0.023089753,0.011493248
132552,0.04689075,-0.024742322,-0.009634383,-0.029362755,-0.03223511,-0.0052402033,0.0032292902,-0.036477532,-0.008548305,-0.028015679,0.020385766,-0.030590678,-0.010531145,0.024924023,-0.0026784178,-0.0074354582,-0.0068638823,-0.042107537,-0.019476285,-0.04931186,-0.008438197,-0.040096294,-0.06047812,-0.015165936,-0.015697835,0.015906235,0.001382417,0.01043088,-0.0048089777,0.01738055
132565,-0.0108663095,-0.032693442,0.002526813,-0.021474972,-0.02056306,-0.031623993,-0.013182032,-0.020085083,0.007557523,-0.037707373,-0.017039416,-0.023529058,-0.033694405,-0.035511438,-0.032234576,-0.019103972,-0.00224048,-0.048636075,-0.03156571,-0.034454208,-0.017699305,-0.008971656,-0.002558553,-0.041926786,0.0056953547,-0.0031877498,-0.008822829,-0.072535455,0.017296081,-0.062075853
132566,-0.014394668,-0.037009247,-0.014473397,0.00026269504,0.01811939,-0.0011495383,-0.0237326,-0.006585786,-0.030785603,-0.039466266,-0.033751868,-0.010920114,-0.06761847,-0.04335217,-0.046492714,-0.034462783,0.0078088664,-0.016752427,-0.023203367,0.0038849395,-0.020960534,-0.030009283,-0.034929965,-0.011089861,-0.012704596,-0.03859518,0.0012615741,-0.074506395,-0.010445662,-0.02804629
132567,-0.017456746,-0.03951752,-0.015589683,0.018501768,0.006934479,-0.0382018,-0.016330758,0.004847914,-0.032310784,-0.018934058,-0.026419932,-0.0094194235,-0.06527886,-0.0234832,0.0018451205,-0.06950892,-0.01798594,-0.06162122,-0.0038120027,0.009328502,-0.011340958,-0.031675693,-0.00904764,-0.007993471,0.00042605647,-0.042443395,-0.009104558,-0.07543527,-0.024019845,-0.027949722
132569,-0.0069424645,0.009519991,-0.0061549027,0.003544869,-0.0077921227,0.009425562,-0.0120068155,-0.012534457,-0.03335922,-0.03435593,-0.026582452,0.0008841225,-0.042075712,-0.0153486505,-0.039940625,-0.0212399,-0.03125578,-0.022099415,-0.009459596,-0.023256851,-0.018884068,-0.03255138,-0.020279134,-0.014189869,0.013926004,-0.028134016,0.009432025,-0.038663674,-0.014860881,-0.03912576
132571,-0.030891962,-0.02631562,0.02408201,-0.039136965,-0.039511986,-0.023080267,-0.00031842277,0.0033839336,-0.011081871,0.0059574866,-0.023252005,-0.024266906,-0.0010969056,-0.025382323,-0.0324271,-0.04013169,-0.011826855,-0.013624531,-0.012841175,-0.00045434045,-0.007887086,-0.016198149,-0.009401765,0.020109525,-0.054704,0.021910906,0.005201887,-0.013516999,-0.030766694,-0.006214701
132572,0.021406248,0.014500442,0.033186793,0.0017174488,0.020876743,0.012236636,-0.044388127,-0.041702304,0.022811877,-0.0146057345,-0.00012574221,-0.007498073,-0.0063855737,-0.022534883,-0.018451406,-0.030334644,-0.025358891,-0.009308339,-0.0055736066,0.008161265,0.008195122,0.00027451167,-0.00280224,0.015887948,-0.026740948,-0.005323645,-0.004554553,-0.03566805,-0.05624916,0.02064213
132573,0.046361845,-0.003850745,-0.012831241,0.011286999,-0.007801806,-0.00043018875,-0.017094268,-0.020590832,-0.0005182096,-0.0008774015,-0.023568263,0.013843537,0.012860574,-0.02373428,-0.0045012813,-0.008091333,0.002598299,0.00054195896,-0.039361235,-0.0020887041,-0.0022900067,-0.04187648,-0.026213206,0.023340404,-0.023831906,-0.003791419,0.0009422728,-0.032900907,-0.0069364966,-0.0045114993
132577,0.011978221,-0.019969858,0.008994615,0.01288906,0.0036018435,-0.013352338,-0.01656098,-0.0037826623,0.006006229,-0.011988235,-0.016519075,-0.03626274,-0.004128286,-0.008935154,0.006134473,0.0053466097,0.013308001,-0.022137806,-0.0140042985,-0.010309019,0.025354154,-0.0043419246,0.0019811883,-0.007849042,-0.015721247,0.030670928,0.008052769,0.011470762,0.0015680194,-0.021632819
132578,0.06939061,-0.029197892,-0.0016635737,0.010086964,-0.013217837,-0.008081109,-0.004824294,-0.0033688291,-0.021835437,-0.0117567,0.013112207,-0.015021044,-0.035244826,-0.005126391,-0.00031409287,-0.005657407,-5.441873e-06,-0.02050102,-0.006860588,-0.0426763,0.010590014,-0.026699975,-0.013700999,-0.019318534,-0.005402999,-0.000893835,-0.011426012,0.016357163,0.021262622,0.010970929
132579,0.050959155,-0.045800388,-0.005422182,-0.036106538,-0.06708875,-0.0049688313,-0.024189569,-0.025976604,-0.0023152463,-0.021367038,0.017070843,-0.032222766,-0.027925283,-0.00025967383,0.0054497956,-0.004981999,-0.03437718,-0.043761116,-0.042921796,-0.03864261,-0.016514843,-0.0312568,-0.04472064,-0.013481281,-0.034764614,0.0140201,-0.015245125,0.013127555,0.0013197456,0.009557006
132580,0.045827206,-0.031973656,0.0042393543,-0.023121377,-0.020495182,-0.0057468805,-0.0015672565,0.017085673,0.007463326,-0.0101327365,-0.0041635195,-0.027044663,-0.00336291,-0.0024102975,0.009342533,-0.016672254,-0.018252738,-0.056723896,-0.019464826,-0.055193305,-8.313482e-05,-0.020890849,-0.020978237,0.0021801982,-0.024765328,0.030532181,-0.010001502,-0.0036673134,-0.00054968585,-0.020873828
132581,0.03961287,-0.014705391,0.02932827,-0.020098021,0.00089179975,0.017379334,0.01211372,0.024861068,-0.0044424697,-0.017282868,-0.010933976,-0.03131523,-0.008912341,0.014416431,0.01579378,-0.031243473,0.0010539424,-0.03033979,-0.0053464565,-0.059489716,-0.0026367307,-0.028140774,-0.020008905,0.027078226,-0.0026553508,0.0112507045,-0.0027856783,-0.043815758,-0.01703028,0.008188081
132590,0.011555556,0.018035848,0.027336748,0.012258872,0.072205864,0.023642167,0.048510235,0.025332538,0.0127122225,-0.029446477,0.034836385,0.031208774,0.01693478,0.013568896,0.023584934,0.02248657,0.024703285,0.005029473,0.004656782,0.009640889,-0.025776254,0.0085378345,0.012113829,0.018081414,0.007843043,0.048476104,0.007006876,0.023919335,0.016696451,0.016424518
132591,0.0044104513,0.012719248,0.025067106,-0.01128301,0.029388653,0.009430398,0.020935692,0.025647087,0.04438995,0.0061191004,-0.03373417,0.036973488,0.013922062,-0.01920159,0.019188756,0.027707398,0.018916875,0.025043407,0.022384936,0.025117427,0.008901174,-0.014208672,0.029012771,0.015085135,0.0029888314,0.0064064693,0.0072674733,0.013921987,0.010466728,0.034237776
132592,-0.0028777674,-0.028842738,0.0064875814,-0.035173714,0.017413046,-0.030309997,0.0018797592,-0.024642527,-0.052227616,0.014993886,-0.01881007,0.00783191,0.008547516,-0.022264035,0.018276067,-0.021211753,-0.010420977,0.0174213,-0.020689996,-0.031367194,-0.036882054,-0.030294918,-0.0037169566,-0.0075038336,-0.04119137,-0.011228171,-0.00014967285,-0.0043555764,-0.0041935607,-0.011180852
