,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
30445,0.0006073797,0.036274772,-0.0049929083,0.016471244,0.023559965,0.033896662,0.024754912,-0.03286247,0.011847962,0.023327885,-2.7447162e-05,0.0011617054,0.029499441,-0.0010715591,0.017440965,0.0036154122,0.028850721,0.006829756,0.0061974046,0.013248558,0.040422183,0.032612305,0.010650809,0.033575445,0.0143695185,-0.007945367,0.038894553,-0.002082559,0.029502263,0.018950855
33632,0.000234374,0.03025665,0.024633748,0.024484234,0.03222241,0.022632157,0.007588275,0.05238363,0.020760711,0.022346638,-0.00011343657,0.032142103,0.019814225,0.012685813,0.016010799,0.016447406,0.016236559,0.023481613,0.0379308,0.016405877,0.048794195,0.017442338,0.01853787,0.0029530544,0.04663992,0.011327684,-0.0043219435,0.042587798,0.02020166,0.054469123
33633,0.0369314,0.006414332,0.026337735,0.033597186,0.027537443,0.035575777,0.031696882,0.057482745,-0.0029060163,0.0017911689,-0.001006417,0.018780395,0.004977888,0.031641096,0.027753167,0.014379889,0.012348488,0.028449351,0.051461335,0.019370003,0.060968656,0.00863769,0.029093176,0.010802254,0.039887402,0.0041824635,0.015020897,0.07027497,0.030635536,0.058173534
33634,0.0073881075,0.013967991,-0.013415694,-0.023594953,0.022091372,0.015279039,0.016293377,0.0077671744,0.0011474421,0.019868204,-0.00866501,-0.022713214,0.009435083,-0.003952624,0.0116218245,0.056461334,0.019573884,-0.023090208,-0.0009968582,0.02673185,0.031612664,0.010024368,0.039759018,0.032862913,0.026282543,0.011621569,0.005761312,0.052246287,0.018052125,0.02851449
33635,-0.026623948,0.02781056,0.006066546,-0.008410334,0.009424347,-0.0027512815,0.006073907,0.031888973,-0.011029976,0.01161606,-0.0134084085,-0.0002397232,0.018582597,-0.0027547432,0.0017812966,0.01717867,0.011295613,0.0100839855,-0.015472849,0.017282123,-0.019572662,0.0033501105,-0.0085722795,-0.0023264398,-0.0120492615,-0.012752123,0.00022564518,0.029863494,0.007746108,-0.010875199
33636,0.016951146,0.0009374982,0.0024113848,0.0075641796,-0.01110101,-0.0013993398,-0.00595153,-0.015780026,-0.01704949,-0.0005644064,-0.011673025,-0.0037449847,-0.0012706956,0.024669228,0.013531518,-0.038925413,-0.023662455,0.0073432676,0.01964247,-0.010682327,-0.0024196028,0.026656026,-0.0077182422,0.004416,0.022258872,-0.025709217,-0.012293768,-0.00028682846,0.0059362757,-0.015232532
33682,0.038989726,0.07087925,0.042225566,0.048346758,0.0366179,0.038146947,0.08814023,0.10425993,0.03774106,0.030449351,0.039021876,0.033456944,0.027294377,0.028781386,0.033205267,0.051810663,0.03189701,0.005058873,0.113473885,0.024252802,0.052841146,0.018862816,0.052407578,0.02227019,0.06533342,0.054061953,0.045750737,0.06059344,0.0056295786,0.04108091
33683,0.023354327,0.024198448,0.019849425,0.02508063,0.026857948,0.035747573,0.034245387,0.069994606,0.050689504,0.03135081,0.016684735,0.0019688758,0.05237828,0.03354637,0.029485606,0.058219362,0.00969288,0.018820487,0.061546165,0.023153199,0.047962755,0.06741862,0.037553255,0.024918107,0.0061203674,0.009757492,0.004869497,0.04768187,0.039948385,0.008583664
33684,-0.012968515,-0.00016196554,0.0022531718,-0.0030830957,0.0027667612,-0.0053812084,0.012742081,-0.0052200747,0.022296079,-0.00048314236,0.0066301264,-0.028702147,0.0063484306,0.009534917,-0.016105196,0.027511077,0.012909143,0.022816375,-0.0016952498,0.012722275,-0.0037233233,0.0044148653,0.0024402405,0.018774198,-0.0072008395,-0.010047873,-0.0058150627,0.003637246,-0.0007819468,0.0061979927
33685,0.043723192,0.031581506,0.0044615907,0.020040954,0.027227893,0.020429326,0.061205667,0.032040175,0.02238848,0.06488662,-0.005148088,0.011697066,0.027873047,0.03721834,0.03421712,0.041789297,0.017194897,0.02176747,0.062414046,0.02592422,0.023610393,0.025750019,0.06024928,0.0226081,0.024891855,0.011896484,0.0296199,0.039376434,0.0034400208,0.024350869
33686,0.0023740467,-0.00014440219,-0.028450787,0.018531717,-0.0109333405,-0.0018887762,0.006632894,0.0053594946,0.005718732,0.018509617,0.027848518,-0.011835248,0.0016083951,0.033283144,0.008181966,0.0135900555,0.022066751,-0.005895972,0.0028190955,-0.010002207,0.0101062,0.040382385,0.006014902,-0.00843729,0.012150441,0.038390182,0.012573292,0.028202252,-0.04425694,-0.019960508
33687,0.012877378,0.006371858,0.022302667,0.005820679,0.007456038,0.026970552,0.002715651,-0.012569589,0.018546963,0.007154977,0.04337543,0.04395707,0.012441349,0.0073872483,-0.0070155547,0.028746016,-0.011978138,0.039387777,0.022077708,-0.011930555,-0.015629575,0.031187022,-0.0257886,0.0075731017,0.041992653,0.038479652,-0.003682663,0.005037796,-0.01325086,0.012534048
33733,0.06549486,0.037635658,0.035194743,0.043007478,0.03122141,0.016597047,0.0617327,0.044338364,0.04716089,0.03297403,0.043700982,0.017221205,-0.017197492,0.042820226,0.023380697,0.022682698,0.025805028,0.025935626,0.051474143,0.04524066,0.06255411,0.026942069,0.054496553,0.02248077,0.03603806,0.06576503,0.009940236,0.02927897,0.01608185,0.014084876
33734,0.03555967,0.034846205,0.012926568,0.012083313,0.029778106,0.025895456,0.072106175,0.032870512,0.052625213,0.044007923,0.0032165323,0.014793225,0.035569917,0.028674304,0.02111044,0.03339467,0.046740245,0.054311726,0.0397988,0.014316012,0.0130305765,0.04486148,0.054865856,0.018850343,0.028364003,0.0095140645,0.0325707,0.028966306,-0.00328973,0.031407043
33735,0.01936435,0.041017056,0.0078200735,0.028626472,0.04791808,0.036749084,0.052063674,0.05827907,0.040537566,0.045926716,0.038170513,0.036839914,0.03632993,0.05036479,0.013864037,0.038511354,-0.007387576,0.0024891049,0.07003993,0.027112544,-0.00056608085,0.022479445,0.05985016,0.029505515,0.031202065,0.04006458,0.0333176,0.035078134,0.0141161755,0.012229868
33736,0.0456782,0.027238445,-0.008435223,0.030477991,0.025107227,0.023363322,0.028104164,0.03925092,0.07310454,0.048030827,0.007173266,-0.0029572893,0.011259925,0.03853893,0.002073224,0.021144493,-0.004825202,-0.008201082,0.041163485,0.031827006,0.020258306,0.032173812,0.049893275,0.028370095,0.018917687,0.0032774454,0.0116757825,0.03469753,0.028259793,0.004905594
33737,0.04005767,0.0437205,0.004921735,0.031307325,0.041705843,0.04573362,0.03531312,0.0718024,0.071466446,0.07900222,0.04914926,-0.0012116414,0.02265302,0.027387032,0.019055804,0.06523732,0.0150889745,0.001357737,0.062272433,0.04939535,0.07220679,0.045606714,0.046321478,0.044768024,0.05109265,0.055056933,0.02041891,0.06347395,0.0077905147,0.033411358
33738,0.037310928,0.040628996,0.008072497,0.01245517,0.04127479,0.033755466,0.045923997,0.08505533,0.040850215,0.06355556,0.03331547,0.04495886,0.028300002,0.017789654,0.031421494,0.112983674,-0.0009162572,0.0057301526,0.051187206,0.044020344,0.046447504,0.034223292,0.008909973,0.02691672,0.0418132,0.053221684,0.028014591,0.08254091,0.0018804315,0.046620216
