,squirrel,zebra,kangaroo,desk,bottle,turtle,bee,chair,sheep,knife,horse,monkey,donkey,elephant,bus,couch,alligator,camel,fish,hammer,scissors,guitar,shoe,cow,cat,penguin,banana,bear,brush,rhinoceros,bird,raccoon,ant,microscope,kite,rabbit,trumpet,umbrella,dog,axe,piano,frog,tiger,leopard,boat,goat,deer,lion,giraffe
167993,0.011753101,0.016572163,0.063015215,0.023299173,0.033792432,-0.007153876,0.032399505,0.004855812,0.021569481,0.038441233,0.033577617,0.04203135,0.040540546,0.044693332,0.00053493865,-0.0075502545,0.051673423,0.051796764,0.022190878,0.03744835,0.05620861,0.004543377,0.024520716,0.020350615,0.05865326,0.018812513,0.010049726,0.029629245,-0.0076311133,0.022417003,0.053088337,0.053038355,0.030233154,0.020307936,0.058844507,0.03877267,0.043152098,0.0421538,0.07621111,0.016045775,0.011763882,0.061041813,0.015742727,0.0441241,0.036014125,0.03289305,0.021078298,0.05402121,0.027543485
167994,0.020462105,0.04293024,0.05097735,0.028359326,0.05346569,0.06935979,0.049375493,0.0450269,0.0670153,0.05102465,0.06901766,0.030486224,0.03727969,0.051519364,0.029878573,0.02553334,0.03872698,0.031471446,0.04804833,0.024345666,0.07427769,0.03486943,0.04875946,0.031232508,0.04284005,0.048285037,0.03345348,0.05016805,0.06483148,0.047753144,0.067936,0.054274637,0.04901735,0.01907045,0.056886215,0.06414587,0.05254815,0.039379913,0.04341683,0.04048272,0.009407288,0.039836407,0.040345594,0.03179014,0.035370097,0.053822678,0.05847476,0.05849101,0.023342803
168046,0.02871807,0.013349593,0.014343967,-0.020029113,-0.03824525,0.0063761603,0.04978429,0.05680914,0.016364409,-0.0035862115,0.026390499,0.03854294,-0.0025570623,0.0115272775,-0.017509274,-0.002422303,0.046784773,0.027850261,0.042463392,0.0032418147,0.030436167,-0.03141716,0.034341592,-0.00028008316,0.02051305,0.0492807,0.010718298,0.02331087,-0.0030553213,-0.008861284,0.016170409,0.0095945485,0.061905023,0.009911745,0.029123077,0.018716171,0.011495854,0.031250123,0.052529603,0.009458879,-0.0030394916,0.019081078,0.025764734,0.007862376,0.029236963,0.0053467634,0.020709729,0.04289673,-0.031600926
168047,0.020084852,0.02971904,0.08385978,0.037082072,0.027102316,0.038030617,0.058400735,0.030692823,0.05014421,0.03575979,0.059528183,0.07629213,0.05640632,0.049845878,0.030526524,0.0061606015,0.05712011,0.0522007,0.049634963,0.046999056,0.060608193,-0.0035610301,0.047700778,0.054091465,0.07442864,0.058333833,0.028081032,0.035473667,0.03509601,0.06048945,0.062488783,0.050676167,0.034970958,0.03765894,0.051301304,0.06516113,0.04331532,0.0768014,0.0707303,0.016889261,0.029983846,0.07296017,0.036598094,0.049818736,0.057609197,0.028578706,0.03353688,0.082609005,0.020792305
168048,0.07013046,0.07462231,0.075998716,0.061712775,0.029377675,0.07037335,0.049957078,0.026360579,0.071014054,0.041791514,0.05351454,0.06680397,0.06703679,0.05891468,0.016088054,0.0050197323,0.062266443,0.059614684,0.072892494,0.053318515,0.055846002,0.047798734,0.046909716,0.08023392,0.05608243,0.07211118,0.037850965,0.030274061,0.058460604,0.08695528,0.059880618,0.055051934,0.07378596,0.02639962,0.019464687,0.05033953,0.051805273,0.054417804,0.04994588,0.03853653,0.047555655,0.058279958,0.048884224,0.055421907,0.01310565,0.012797445,0.056447666,0.07022097,0.0528916
168101,0.038043976,0.04959838,0.03567043,0.046400905,-0.02999699,0.01961677,0.04586789,0.067482255,0.029714508,-0.0142644765,0.060092255,0.07274527,0.0379133,0.08173345,0.027449848,-0.017945053,0.0819737,0.09904576,0.07919515,0.022140646,0.03692693,-0.0036889862,0.034115475,0.037571426,0.04537074,0.0396473,0.035020042,0.053218488,0.027356869,0.061417673,0.062084373,0.056619037,0.08222949,0.022671266,0.047315497,0.028552204,0.0339806,0.054798618,0.07027942,0.040869705,0.008821328,0.06893617,0.028861737,0.061901867,0.022053814,0.049524356,0.04553612,0.07546854,-0.020770656
168102,0.0847412,0.023181522,0.054872442,0.057157192,0.024448829,0.06067733,0.045864556,0.037889168,0.032178797,0.039357882,0.048732225,0.059364352,0.081685364,0.061175045,0.04306534,0.030163975,0.0783653,0.047039747,0.03351657,0.04846405,0.042080972,0.008048025,0.09996099,0.064394034,0.06512888,0.05430819,0.061672166,0.086143024,0.0281727,0.08316959,0.048656147,0.059012625,0.09376521,0.032343544,0.029552257,0.053510573,0.0331941,0.062562324,0.07101174,0.038944732,0.028013209,0.056671754,0.060656186,0.049084093,0.042808454,0.060619295,0.07070736,0.042277407,0.01840402
168103,0.037461057,0.041070316,0.025017701,0.07828271,0.047147293,0.015684193,0.03668729,0.027211038,0.037317406,0.041437957,0.024862377,0.07029203,0.052821238,-0.0018855283,0.02074344,0.03541868,0.06630712,0.046876773,0.07861445,0.025741087,0.013235562,-0.0013938253,0.04187971,0.05843706,0.0656637,0.05422322,0.044012133,0.033961102,0.04770614,0.028354341,0.029646955,0.04701464,0.021475121,0.058853313,0.037639197,0.041351035,0.047821064,0.02350121,0.06768686,0.034702275,0.036367845,0.03540862,0.048732445,0.017798042,0.029320352,-0.0023949519,0.029123852,0.05207455,-0.0036526136
168155,0.02105782,-0.03214723,0.029885037,0.022411427,0.011244863,-0.017889647,0.019654755,-0.0100526335,0.00898869,-0.013269003,0.034052078,0.013294667,-0.009126484,0.033751775,0.01658977,-0.016991908,0.019860437,0.007933821,0.016844345,-0.0132468315,0.029400596,-9.007504e-05,0.017929228,-0.008350303,0.029095301,0.0040408093,0.003317489,0.0114798695,0.01599718,0.014710599,0.0003532221,0.018971464,0.02784816,0.014611886,0.009907696,0.021396143,0.027284814,0.020509748,0.035512332,0.024637757,0.0044234744,0.009005062,0.022030696,0.004227813,-0.0034268664,0.031083537,0.0368285,0.015346688,0.021284683
168156,0.027267754,0.04881077,0.05076453,0.026324404,-0.014118244,0.010431568,0.021824444,0.03883162,0.026775071,-0.009629275,0.0639118,0.060030997,0.043695774,0.06294573,0.025197424,-0.008212122,0.048836138,0.06365856,0.05108626,0.020718627,0.015614388,0.03140674,0.03468093,0.050558206,0.030053997,0.06301833,0.03201185,0.04181495,0.028620213,0.026587324,0.05830599,0.023249397,0.056442384,0.014906677,0.048598934,0.020453187,0.054367658,0.028826678,0.028055286,0.040889226,0.024327576,0.020174721,0.018902807,0.08126772,0.021914294,0.01751095,0.03238037,0.0004952445,0.028173259
168157,0.045905057,0.025204623,0.039726306,0.07067146,0.014592901,0.035612326,0.031781342,0.036583055,0.024632325,0.04947427,0.03307983,0.04588455,0.05845588,0.03831927,0.0353417,0.06451062,0.036573455,0.047173012,0.020446772,0.068845384,0.018459002,0.049848225,0.060158808,0.060616437,0.06336319,0.025265967,0.04104736,0.054721903,0.055055257,0.025763346,0.02427479,0.020387428,0.07686007,0.026021233,0.067165226,0.020144528,0.05321415,0.028722635,0.053416654,0.058382362,0.037064757,0.022684569,0.03232015,0.05071635,0.023486579,0.016276268,0.03491552,0.028028846,0.03217614
168210,0.0099864,-0.009994402,0.016496854,0.048714023,-0.021014273,0.009680815,0.0038162547,0.015421226,0.020929696,0.011744934,0.004805418,0.018127678,-0.009316695,-0.0075115585,0.02339133,0.011643077,0.01327414,0.020074224,0.025516367,0.0063345316,0.0414362,0.0174841,0.016513428,0.0009085122,0.016958738,0.017890947,0.0027261006,0.005218337,0.011206392,0.024465986,0.04527774,0.008050732,0.02891619,0.012246557,0.006096624,0.00990291,0.035726327,0.0027590336,0.01800513,0.013677479,0.01505389,-0.012916017,0.03823882,-0.0053025386,0.017660828,0.027235812,0.0075010047,0.0170266,-0.020630276
168211,0.024649976,0.022860708,0.023286482,0.012362018,0.011617399,0.011944283,-0.008635133,0.024113603,-0.012339571,-0.01093182,-0.000697688,0.03626238,0.026469186,0.0034708253,0.045386087,0.031156382,0.016839297,0.008632475,0.009813066,0.01920903,0.0067878403,0.024432162,0.026571125,0.003963823,-0.0038699172,0.026420213,0.026287468,0.002140744,0.012008373,-0.007320423,0.041090447,0.013668027,0.01672621,0.004558519,0.020556265,-0.004130896,0.060548723,0.03190661,0.012372398,0.017277833,0.0080225775,0.017574124,0.026818499,0.023520447,0.018590787,-0.001386961,0.011467862,0.014693402,0.00012467864
168212,-0.014253992,0.009394326,-0.010671243,0.06827509,0.024830466,0.0217548,0.060292345,0.009896636,0.024557987,0.026012888,0.046099734,0.03047397,0.032694533,0.027346766,0.008971282,0.029599883,0.033717047,0.057760563,0.042510595,0.020560026,0.006068612,0.054144144,0.0349301,0.03374536,-0.004461031,0.039575327,0.028035343,0.050982367,0.00013025974,0.010183304,0.050863717,0.023769284,0.036480077,0.023717754,0.01702363,0.022048688,0.043032084,0.019377753,0.048528418,0.022706052,0.033765808,0.007373228,-0.0061956435,0.04073254,0.017172337,0.0021161411,0.04713185,0.07096294,0.038987745
168266,-0.0010049748,-0.026656149,-0.020208953,0.014503847,-0.03672565,0.00018790488,-0.019542346,0.024169981,0.029868707,-0.014678064,0.022370972,-0.003346632,-0.025902122,-0.0073022298,0.018135296,-0.023551583,0.00033705248,0.04678638,-0.008280376,-0.008505761,0.021234078,-0.0022703938,0.02398769,-0.006162626,-0.01796369,0.040154334,0.026992282,0.0037916563,-0.00664242,-0.0022249853,0.053834904,-0.0076805134,0.008032031,-0.009287317,-0.017745746,-0.0054033236,0.0007206115,0.0011334796,-0.024024827,0.016598335,-0.009363268,-0.027942372,-0.004441473,0.025865048,-0.008933621,-0.0042394367,0.04276584,0.039299536,0.0056488477
168267,0.024639959,-0.008113126,-0.016586209,-0.0045873816,0.003464042,0.015454878,-0.039918587,0.015350482,-0.00369941,0.03502332,0.025311157,0.011719347,0.021386951,0.022715373,0.029588649,0.019968336,0.008929827,0.024984548,-0.013607734,-0.00723042,0.031060433,0.0430499,0.025951708,-0.0017451769,0.000553137,0.0028557146,-0.013720575,-0.017141568,-0.0044312975,-0.0012413253,0.014074138,-0.0129797235,-0.0006147561,0.00035580303,0.052979942,0.005655683,0.0070720003,0.017453708,-0.004921392,0.007959505,0.011451647,0.036999706,-0.0016309298,0.0022196353,0.0060583637,0.0247,0.030671172,0.02023234,-0.017118705
168268,-0.018022513,0.021955336,0.013467695,0.02554983,-0.02542721,-0.013962567,0.00018556246,-0.002998215,-0.053417638,-0.031512324,0.0020420367,-0.019803667,-0.020435965,-0.004854269,-0.011534027,0.0018131727,-0.03236124,0.011363342,-0.011499538,-0.014573324,-0.00079589087,-0.0122882845,-0.020924794,-0.011229012,-0.014039529,-0.003242935,-0.003629627,0.024069497,-0.00036922083,0.013865543,-0.0069375816,0.0011163056,0.013347688,-0.003336532,0.0063171,-0.008464734,0.00019433613,-0.021222034,-0.012749448,0.0088518215,-0.011025354,0.0037722287,-0.019159613,0.0069542737,0.015519223,-0.019676425,-0.0068900394,-0.028175162,0.00820589
168269,-0.025128791,-0.0071427585,0.03639112,-0.008020435,0.001393374,0.007502354,0.017853886,0.018952437,0.04122564,0.007383561,0.028245771,0.0096117,-0.008152681,-0.0009381653,0.0028033778,0.012292068,0.02743453,-0.0021750566,0.029240698,0.007229173,-0.002947049,0.0060372963,0.007761589,0.027297897,-0.013701997,0.013656483,0.012291997,0.013265825,0.03998748,0.010757937,0.033008676,0.017116046,0.011703867,0.028834613,0.020657407,0.012694434,-0.012274961,0.019873424,0.017415026,0.01013953,0.020834446,0.0034075927,0.02115412,0.02933303,-0.005734985,0.013054463,0.024430841,0.014303662,-0.005036283
168322,0.008553869,0.0014697054,-0.015075826,0.018341424,-0.004156014,-0.03482086,0.0025704915,-0.017257169,0.032622095,0.006133878,-0.0068156137,-0.018033138,-0.015055098,0.005833367,0.017312404,-0.022049747,-0.013456975,-0.0061169355,0.00012220442,0.008713006,0.0020426484,0.0051475763,-0.021919116,-0.029498346,-0.013290432,0.010880751,-0.009531699,0.03552713,-0.0075470335,0.015987044,0.0067436993,-0.0084647015,0.0020157632,0.0051464797,0.0065711956,-0.0031249663,0.0026441123,-0.0037219736,0.0030989714,0.012976424,0.028263902,0.022111207,-0.013193416,-0.0055597085,0.0073419884,0.004182648,0.024283648,-0.010556728,0.004880873
168323,0.010481241,0.017292826,-0.021495126,0.0017195968,0.041311044,-0.007882281,0.019796811,0.022693096,-0.0048121875,0.03151046,0.035503138,0.029217346,0.020177808,0.015018382,0.017169671,0.018900426,0.035518564,0.028304724,-0.003540871,-0.0014055697,0.0338103,0.0121985,0.034292188,0.007888154,-0.007828818,0.0095745,0.015647285,0.018226072,-0.0041089375,-0.013342269,0.0003777462,-0.013897981,0.015295904,0.036886837,0.019977227,0.013139464,0.032153133,0.025579482,0.028096713,0.022077074,0.007090746,0.038416997,-0.0147556765,0.0055175405,0.0073828413,-0.009600497,0.025526172,0.012568966,0.0018317066
168324,-0.039085586,0.021471024,-0.010469439,0.020233018,0.016491389,0.027605707,0.02850002,0.01672524,-0.011628878,0.012788053,-0.0047529754,0.009381365,-0.011562702,0.0051740725,-0.007680066,-0.016182354,0.001307076,-0.02010847,0.0072545162,0.03969452,-0.008817764,0.025214454,-0.010108632,0.009952001,-0.0071910657,0.010728598,0.019804785,0.005874842,0.026192531,0.007770875,0.04604724,0.018818853,0.015643112,0.024200188,-0.0086305,0.014359088,-0.00522829,-0.011473607,0.0027404812,0.032937016,0.011152461,0.03958368,-0.013401252,0.016491124,0.02190444,0.027339065,0.014796131,0.013399053,0.0053297295
168325,0.0035873773,0.02639102,0.0041768234,0.008299033,0.0045103533,0.0071798726,-0.0050137076,0.007679569,0.014786468,-0.0016860716,-0.0024451162,0.0026601942,0.00043546408,-0.021575304,-0.0032508702,0.008681795,0.0035713317,-0.011884697,0.0065622353,-0.010205348,-0.006833649,0.011954256,-0.0043393057,-0.0034282142,0.0052123056,0.023092888,-0.0008619872,0.03355741,-0.017074274,0.010971858,-0.0028212045,0.012934978,-0.019061126,-0.002166762,-0.015911948,0.0037519925,0.0016034339,0.0037728979,-0.001694013,-0.0012937632,0.010054595,0.009525551,0.003967648,0.01749558,-0.017872142,-0.008773581,0.0035891738,0.00422781,-0.0038833618
168327,-0.014816977,0.0074278526,0.006491434,-0.008990507,-0.027802477,-0.0013079165,-0.0014160412,-0.015699415,-0.009957599,-0.006791597,-0.0023340022,-0.0069580846,0.004037939,0.016757378,0.0022608053,-0.0141513245,-0.01503807,-0.028482137,-0.010368853,-0.004690893,-0.02946163,-0.0152719915,-0.0087213535,0.0022334512,-0.021186203,-0.0025148883,0.019127836,0.028370783,-0.033900768,0.002068513,-0.026549518,-0.044352725,0.016680546,-0.005043092,-0.01836884,0.016661359,-0.023692822,-0.021571489,-0.028125629,-0.020108167,0.0048386245,-0.008644246,0.005052639,-0.043013226,0.00036517894,-0.0051664277,-0.024970807,0.015798045,0.010747083
168328,0.004811973,-0.0003823888,0.026510702,-0.023360217,0.010255925,0.01240069,-0.010727268,0.021454588,-0.014700242,0.008946786,-0.0027099203,0.01158629,0.030817019,0.022653585,-0.017893458,0.01787693,0.0046759197,-0.010345896,-0.025766112,-0.0375145,0.019469218,-0.014638997,-0.00209939,0.013906294,0.011650612,0.01272433,0.015696092,0.023047885,0.007943507,0.028478712,-0.029105244,0.0047338433,-0.010713518,0.007844638,-0.010290494,-0.00056082715,-0.025957597,0.02140647,-0.0037442327,0.0072585605,-0.012779801,0.0026544088,-0.008273674,-0.012038201,0.0069569685,-0.008309603,0.015927516,0.003290793,0.016085321
168379,0.021331726,-0.00018865366,0.0050348416,0.024786115,-0.006224593,-0.0040067644,0.021182587,0.023308506,0.007988483,0.0052165375,0.014979602,0.012461569,-0.013173856,-0.010666984,-0.00091478537,-0.0019427886,0.027873153,0.025127871,-0.00059418444,0.015270117,-0.034957554,-0.0132395,0.020778,0.030682368,0.0054032006,0.015013385,0.010214703,-0.0008682385,-0.002114799,0.021211125,0.012674689,0.020797642,0.030064857,0.02788344,0.03765246,0.00630012,0.004736286,0.03256676,0.013427347,0.026077107,0.024969004,0.008752846,-0.0024908641,0.00565562,0.0076611955,0.024294848,-0.01522982,0.026533201,-0.0015040679
168380,0.00416604,-0.032165077,-0.05488052,0.02879455,0.014016087,-0.01619309,-0.013447645,-0.016160624,0.0061744745,-0.014553052,0.0026616098,0.012852673,-0.03431743,-0.029612413,0.0011008413,-0.043261442,-0.017121304,0.003052269,-0.013748341,-0.002614295,-0.033282142,0.010861013,-0.0274191,-0.003457336,-0.03045527,0.0019196784,0.0074760616,0.0015010244,-0.018520234,0.0056594,-0.028207436,0.020956201,-0.005556054,-0.008846066,-0.0074168686,-0.01549485,-0.011745527,-0.024699206,0.0048526726,-0.0038551402,-0.0070024314,-0.011974213,-0.0049877972,-0.003497238,0.0060408576,0.00751566,0.0019321522,-0.005330131,-0.00057095167
168381,-0.012347822,0.014230967,-0.029130245,-0.013336825,0.022479558,-0.0015499577,0.0063435,0.022282101,0.01059009,0.012099358,-0.015153627,-0.01473311,0.0016346738,-0.029666461,0.018666217,-0.002660133,0.00032315517,0.016692616,-0.00326438,-0.005476454,-0.024970839,0.0048473137,0.0035533083,-0.0058211274,0.015990436,-0.016040703,-0.005408628,0.038658697,-0.027134717,-0.006027131,0.012574923,0.016325496,-0.025491511,0.008954249,0.02390039,-0.014164731,-0.0040380335,-0.01199397,-0.0018608641,0.006021311,0.014310556,0.016987868,0.01128874,0.01819886,-0.006218305,-0.0058844592,0.020470772,-0.004079248,0.00760284
168434,-0.022967463,-0.0050891843,0.03011199,-0.0016838269,-0.0041574514,0.024251416,0.012638989,0.054168988,-0.021503692,0.02767764,0.023727454,0.032561336,0.017063322,-0.00019405286,0.024276713,-0.016577698,0.009909795,0.012797371,0.042495888,-0.009234806,0.008079245,0.034098256,0.0014429074,0.0044059544,0.011970547,0.021505056,0.014803201,0.015077591,0.04485089,0.008169514,0.033473015,0.028218955,0.021162605,0.02603133,0.04653221,0.0020340811,0.021818548,0.008194224,0.0022342943,0.012378386,0.03538022,0.000813301,0.04718302,0.0107212635,-0.0018510419,-0.011946003,0.030575803,0.043515895,-0.006814604
168435,-0.005745942,-0.0078069824,-0.02116128,0.014644449,-0.01052076,0.032204743,0.014803004,0.04321052,0.011979002,0.0066023986,-0.0052948906,0.022211352,-0.021273434,-0.01737214,0.025924282,-0.008358377,0.0008897572,0.003160958,0.013583037,0.012257531,-0.02726852,-0.009396456,0.025238806,0.020208895,-0.020277172,0.010117284,-0.0070629567,0.029898895,-0.009586729,0.009560716,0.01922377,0.033061396,0.025687767,0.007469799,0.02067505,-0.0015626434,0.03905436,0.008971653,0.03294671,0.0110979,0.024284953,0.03666221,-0.0033346184,0.007238616,0.0058636535,0.0002631688,0.0021005783,-0.009625304,-0.010175918
168436,0.0076339133,-0.0053241136,-0.004501891,0.036091585,0.019069908,0.0033355348,0.025151305,0.0021161966,0.01152629,0.042085886,0.01920088,0.01153125,0.013141788,0.016208895,0.029778743,0.004955269,0.0046587363,0.019953046,0.021006154,0.014468409,-0.028304592,-0.021054996,-0.006284232,0.0057108435,-0.05014516,0.013661462,0.010217335,-0.0050427685,-0.01914698,-0.0059905034,0.04704817,0.01770532,0.04119012,0.004217702,-0.007128433,0.00090804236,0.019330079,0.0054599885,0.00075268745,0.03393213,-0.008721965,0.019025285,-0.0025409807,-0.0060391426,-0.008442458,0.00033939988,-0.00015013851,-0.0034490507,0.0014862166
168437,-0.008213937,0.0014214268,-0.0047533084,0.011105851,0.017427016,-0.007871124,0.028249994,-6.025657e-05,-0.016992277,0.021500414,0.016745461,-0.00569522,0.008644885,-0.012992877,-0.014335609,0.0046595116,0.03488421,0.011299561,0.03246826,0.01292757,0.011251624,0.009929829,0.010402472,-0.0018773846,-0.00346204,0.029632254,-0.0021187202,0.0045799618,-0.0010848492,-0.017850561,-0.0071457815,0.0008894324,0.02404123,-0.0011463043,-0.00038231132,0.019283034,0.0069248476,0.025306111,0.01288144,-0.016540278,-0.0017395802,0.0027412307,-0.020655038,0.0042720283,-0.014223355,0.02308532,-0.0005712533,-0.00015097794,0.0073701735
168491,-0.008921381,-0.018388048,-0.047449112,-0.053768072,0.018529331,-0.018612208,-0.011286535,-0.033875037,-0.024731755,-0.025097474,-0.01543619,-0.01812304,-0.041629102,-0.05365513,-0.047879,-0.023398286,-0.06289451,-0.09945484,-0.029256897,-0.01721842,-0.018897384,-0.021286944,-0.005605325,-0.045904744,-0.002248145,-0.023513826,-0.021323746,-0.0062712864,-0.060318466,-0.033011287,-0.013235785,-0.015039411,-0.027243612,-0.031153679,-0.011912659,-0.02539107,-0.055992287,-0.02744861,-0.047448155,-0.018856045,0.0053489916,-0.012487373,-0.04299802,-0.02808212,-0.0015421308,-0.03649938,-0.04571059,-0.024805471,-0.05561247
168492,0.033418413,0.027632518,0.044170085,0.007949053,0.04096865,0.028616786,0.008549768,0.006666836,0.02536896,0.0298127,0.05519172,0.025093982,0.028611192,0.009190726,0.040961023,-0.012161896,0.013423249,0.043613564,0.04977875,0.024549464,0.012478215,-0.024251098,0.01396735,0.021563416,-0.0008611603,0.05788413,0.015469175,0.019796314,0.015325126,0.04771709,0.06316053,0.026018893,0.025002712,0.013754259,0.050655995,0.04147531,0.038881157,0.017426737,0.024682442,0.049921617,0.0023959791,0.056358818,0.034044474,0.05802314,-0.0039044172,0.009511467,0.004039979,0.007748168,0.009825052
168493,0.0130775655,0.04766917,0.044489264,0.0027118288,0.027488826,0.016803794,0.044751976,-0.027365664,0.041603874,0.010838688,0.036602285,0.01688054,0.04875809,0.028880134,0.024588576,0.019888727,0.047361832,0.016396832,0.03796878,0.0055201086,0.040386185,-0.0056715044,0.037884604,0.0053756176,-0.01320215,0.025192268,0.01299604,0.011272618,0.045002267,0.035925496,0.060436677,0.0101191895,0.012391989,-0.00043818462,0.03596277,0.009609642,0.027644621,0.02982493,0.07038418,0.0032401301,0.030727657,0.08486145,0.02701386,0.028391639,0.0004966335,0.02901365,0.035212066,0.03095375,-0.008763245
168494,-0.033986773,0.0014680504,-0.0068047866,-0.010814766,-0.011609941,0.009564888,0.01397189,-0.003693889,-0.011923061,-0.019478373,0.018074932,0.0054834536,0.0065993327,0.014061186,-0.020979106,0.0024937761,0.010182752,-0.04126748,-0.007810476,0.0001245124,0.0073754056,-0.020291267,-0.019795848,-0.025012413,-0.015153089,-0.0052190996,0.01504038,0.02087661,-0.018276364,-0.00031499812,-0.00052718195,-0.0034938864,-0.018289521,-0.003966845,0.0020615484,0.004628577,0.004386409,0.011762407,0.004695542,-0.013174631,-0.028149454,0.027250437,-0.006250359,4.010896e-05,-0.004524575,0.010779248,0.011605416,0.007130897,-0.0064833933
168545,0.0013577044,0.03035753,0.00798416,0.012496549,-0.013342842,0.009512293,-0.024791755,0.0031396572,0.039150044,0.00971852,-0.022733733,0.014003488,0.0110762855,-9.226458e-05,-0.014468121,0.0028148333,0.0053639803,0.0035332292,-0.006569512,0.03625153,0.016118733,0.0027055584,0.010558735,-0.013178952,-0.02480966,-0.009809654,-0.005440023,0.031095648,0.016480302,0.010281466,-3.5902794e-05,0.016818356,-0.008485674,-0.016580092,-0.025513515,-0.0030122858,0.025789248,-0.008831001,-0.019321015,0.0023667074,0.011919159,0.015119098,0.02245623,0.0028357655,-0.0005683039,0.038994122,0.019813761,0.01026344,0.011287245
168546,0.029453732,-0.018150574,0.031112483,0.010095913,-0.0029937301,-0.012540984,-0.0010878356,0.03962115,0.044108152,-0.024354145,0.035471227,5.643163e-05,-0.013128121,0.048227966,0.0035552792,0.011888708,0.060513828,0.053919867,0.021454876,0.018819394,0.063159876,-0.0012956733,0.015001173,0.017193308,0.020676693,-0.0114126755,0.021044,0.030177237,0.004045767,0.017930252,0.021971604,0.0019006351,0.028110268,0.035402697,0.028310874,0.044877354,0.053402677,0.03237636,0.029222488,0.032332335,0.024897395,-0.003878909,0.017839978,-0.0067760632,0.026464159,0.036692403,0.021657573,-0.000902595,-0.012301964
168547,0.049468096,-0.020670233,0.040780216,0.039522093,0.01294139,0.015507627,0.046473596,0.017657533,-0.024411066,-0.021544382,0.0014661704,0.044123095,-0.004184905,-0.011751644,0.05953293,-0.008259329,0.037963245,-0.0006541414,0.047700092,0.02543924,-0.008046587,0.010060272,0.027508581,0.0055465563,0.035118464,0.033169817,0.019890442,-0.0062320414,-0.004194319,0.06194284,0.07333589,0.013331741,0.007479428,0.03129168,0.056394655,0.013264708,-0.0012795482,0.029671377,0.026943808,0.04121038,0.024973936,0.026312275,0.041770983,0.003724374,0.015210435,0.05245657,0.027209917,0.04642773,0.025846578
168548,0.039837472,0.049926654,0.05174576,0.03653411,0.03881513,0.03771799,0.040484663,-0.0063237897,0.027056092,-0.013345341,0.03982001,0.056156024,0.043741036,-0.0056913565,0.05273482,0.014666438,0.049133677,0.06834958,0.06120618,0.05274423,0.048266534,0.012491268,0.05805519,0.04139433,0.046124324,0.05046104,0.025834305,0.030892318,0.019279055,0.053601783,0.083584286,0.025817612,0.053717803,0.043811664,0.044779703,0.049316432,0.052143957,0.033413626,0.01200379,0.03462242,0.0010721111,0.06513209,0.04457472,0.03278518,0.004716936,0.06238691,0.050401464,0.050177544,0.02985806
168549,0.061714176,0.086705126,0.036438633,0.03424136,0.034635376,0.05783433,0.056314796,0.009404525,0.05766831,0.032532264,0.051883504,0.05854897,0.027523989,-0.008255538,0.016145965,0.035264064,0.051244307,0.08114762,0.030678352,0.016190613,0.08634787,0.026480699,0.045466255,0.024224833,0.011106801,0.031758983,0.012451269,0.03951412,0.047569096,0.029556518,0.06572923,0.030599654,0.028279943,0.030445362,0.060962886,0.049721982,0.067743376,0.03932192,0.049750555,0.036373135,0.014255612,0.062185276,0.04473294,0.022968955,0.023084564,0.051678523,0.02937779,0.071701884,0.011935777
168601,0.03542248,-0.026574044,-0.018992156,-0.026205776,0.0033838444,0.008966937,-0.013524921,-0.016206115,-0.013319519,-0.016359732,0.014655821,0.017524565,-0.043260198,0.010010257,-0.023407973,0.019190976,0.00612458,0.008877568,-0.0058626793,-0.027298203,0.029644512,-0.042472035,-0.0028902236,0.006309939,-0.023427824,-0.016585775,0.010112059,0.0161467,-0.02553024,-0.01049979,0.025863966,0.01501735,0.0036186948,-0.006243075,-0.0035580907,0.024873232,-0.00086025445,0.00032320851,0.017891224,0.019923376,0.003011681,-0.0008560717,-0.01643837,-0.027856173,-0.022591522,0.011702772,0.005236468,-0.029467454,0.00035469793
168602,-0.003604103,-0.013840142,0.025678353,0.00023509935,-0.040396634,-0.050454587,-0.025681943,-0.017442876,-0.006964033,-0.00912767,0.0051167407,0.0159958,-0.009624104,0.018270338,-0.005142836,-0.010090578,-0.026771186,0.009457605,-0.0009487597,0.022663385,-0.003540244,-0.0050355406,0.018700304,0.010348824,-0.029804466,0.010134529,-0.0022400708,-0.0066054272,-0.016686434,0.016381027,0.0078113633,-0.008952729,-0.021117536,0.01490718,0.0071123987,0.008787525,-0.0009943465,0.007212864,0.029792463,-0.011953627,0.0016962868,0.011055227,0.00019305789,-0.027523538,-0.0005798936,-0.0020988102,-0.0010082187,-0.0011158381,-0.032009978
168603,0.03593305,-0.0069040074,0.024515145,0.0098474985,-0.036470763,0.009082378,-0.016780214,0.003915925,-0.0022230244,-0.00091775384,0.011760344,0.022553451,0.020802012,-0.011263988,0.008830715,-0.023692394,0.01232155,0.033628672,0.00024998016,-5.1745523e-05,0.025044123,-0.0045896145,-0.019587936,0.0019258043,-0.007596971,0.032960568,0.017816903,-0.021117395,-0.013185683,0.0010254249,0.022069776,-0.0017992457,-0.011688451,0.012812977,0.004417072,0.00781614,0.018968953,0.00852605,0.03465745,0.033651404,0.0139499605,0.04515245,0.0108921,-0.004818834,-0.020025019,0.0348937,-0.005254135,0.027201958,-0.012848675
