,boat,penguin,cat,ladder,bus,horse,apple,dolphin,table,bear,axe,elephant,bell,pencil,spoon,frog,tiger,guitar,turtle,rhinoceros,cow,bee,monkey,spider,banana,rabbit,shoe,tree,trumpet,cactus,kangaroo,chair,dog,giraffe,wolf,lion,mushroom,tie,computer,whale,dress,hammer,scissors,ant,butterfly,popcorn,rifle,microscope,sheep,kite,knife,motorcycle,fish,piano,scorpion,umbrella,couch,brush,bottle,cup
65203,-0.021499513,-0.023789601,0.015471452,0.015124318,0.013274115,0.008858669,-0.009318082,-0.008025193,-0.016795853,-0.00493556,-0.018008828,-0.013936721,-0.00530077,-0.043669596,-0.004401192,-0.014477887,0.015083398,0.0043349504,0.004336044,-0.013517563,0.0075729196,-0.011259935,-0.010533922,-0.007918132,0.017612202,-0.0002585156,0.0011374044,0.015067659,-0.019620432,0.0018370566,-0.011923772,-0.002660577,0.021670034,-0.03650615,-0.018863825,-0.003950357,0.0033910505,-0.041649427,-0.00070776884,-0.016041128,0.009960168,0.04755109,0.004926583,-0.010548134,0.0063352957,-0.00018515314,-0.03383163,-0.007459829,0.013977299,-0.03329703,0.014431637,-0.027788186,-0.017146613,-0.018181112,0.00054494914,0.0021440035,-0.0057599824,-0.0067193075,0.0024431655,-0.0056151724
65251,0.010205158,0.032185256,0.048430134,0.04402836,0.038467113,0.036566883,0.048091233,0.058193456,0.011282012,0.03140894,0.038305942,0.04036316,0.033075705,0.06779882,0.02299724,0.07859846,0.036498405,0.027139721,0.047550235,0.032469887,0.049505662,0.04268828,0.04457892,0.042883527,0.054924566,0.04110078,0.04982014,-0.007467225,0.052963495,0.08339513,0.038734246,0.024578653,0.079091705,0.038950022,0.07475317,0.05997863,0.04977825,0.0664806,0.03162839,0.020610066,0.03350504,0.06107585,0.077348694,0.0513735,0.068579204,0.030353075,0.038076665,0.05025426,0.037220154,0.00950705,0.07375439,0.053598568,0.059122544,0.055793688,0.043165337,0.0250282,0.0050951503,0.036749605,0.0583736,0.033140514
65252,-0.011210744,0.033705346,0.015045819,-0.013997943,0.004144072,0.019291993,0.044825807,0.028676398,0.0039803134,-0.018665597,0.026493974,0.0019521061,0.02778185,0.010488565,0.032815415,0.013030534,0.0020340367,0.0032915587,0.027219668,0.021290591,0.012702483,-0.013631761,-0.0024417758,0.020174555,0.021178724,0.020452658,0.028246706,-0.019379025,0.0020832724,0.0354153,-0.037930593,0.0038087934,0.011832767,-0.0036847757,0.026274202,0.012383201,-0.00826442,0.005259452,0.029464975,-0.0008074148,0.015021821,0.010899228,0.036717054,0.024267303,0.010994047,-0.009282295,-0.009324507,0.00929781,0.0055248165,0.011017911,0.029426428,0.04258089,0.027060272,0.023999585,0.03188065,0.013038289,0.005054442,0.025060968,0.010530415,-0.0045314454
65299,0.034591895,0.038639426,0.020845288,0.021151723,0.04627168,0.025721349,0.012612437,0.025042841,0.0473637,0.044170853,0.050771367,0.025150454,0.03485545,0.027214093,0.017808432,0.07260068,0.035323445,0.041009586,0.04596157,0.036791287,0.026735455,0.012385187,0.05005422,0.04793641,0.014993318,0.04359548,0.02146406,0.042599216,0.05101627,0.06521376,0.045686107,0.0015942414,0.029354004,-0.009654705,0.03342577,0.026705086,0.019553835,0.06326673,0.05371,0.0075621083,0.012083557,0.0097397445,0.053661913,0.050661076,0.038883053,-0.001032648,0.03771848,0.04906631,0.008908545,0.006797616,0.033789735,0.059506893,0.044055928,0.036914866,0.04862201,0.015340074,0.0059990794,0.0063374513,0.032809813,0.030574368
65300,0.046592295,0.05294496,0.06535003,0.066859774,0.06654016,0.04285631,0.052564114,0.07580811,0.05077626,0.05080824,0.06929618,0.05956242,0.058764562,0.10028402,0.043080237,0.09847172,0.058059845,0.033756282,0.048578903,0.05263326,0.06347793,0.06757505,0.035504553,0.07390516,0.05605386,0.060234968,0.057383403,0.0162294,0.057266314,0.1022558,0.057469588,-0.0018958332,0.084790386,0.028297273,0.11199936,0.054785993,0.030670412,0.08884033,0.045125682,0.018820701,0.028673694,0.009242959,0.098579615,0.07286774,0.063892156,0.062316373,0.048220214,0.05926573,0.04371363,0.032158986,0.053780336,0.059243217,0.073690005,0.056294587,0.050689925,0.02912203,0.05030411,0.046129387,0.051713433,0.047320902
65301,0.03448488,0.005391033,0.044907954,0.050651547,0.044914067,0.017827362,0.019348243,0.042799685,0.0035381073,-0.00095382816,0.014082703,0.03290231,0.03479035,0.021538517,0.038286705,0.05725284,0.038554907,0.044522405,0.048686158,0.065015666,0.018167121,0.02204057,0.004936662,0.013869826,0.022322366,0.02479691,0.053380027,0.011687848,0.027466698,0.045427535,0.04444817,0.0048138793,0.05270688,-0.0016783351,0.04995146,0.014322267,0.026571816,0.036533203,0.028326176,0.0036275384,0.0038608236,0.04761301,0.042127293,0.026328484,0.04463479,0.034339476,0.027821692,0.012064397,0.04909117,0.009672145,0.026191333,0.020085024,0.074228115,0.0427244,0.023949852,0.013658683,0.013738445,0.035752874,0.03802037,0.019793404
65349,-0.0068048364,-0.01314881,0.0074076173,0.022536354,0.017799204,-0.009102515,-0.012592168,-0.0144997835,0.015320315,-0.018802928,-0.0076269694,-0.0038096495,-0.022053683,-0.014509965,0.009857609,0.014619835,-0.015882503,0.0057009445,-0.021140821,-0.004097109,0.00097290333,0.004109194,-0.0033287976,-0.006379762,-0.02090635,0.017725252,0.0036753498,0.024724161,-0.03709335,0.010527402,-0.008332745,0.0049543907,0.024780767,0.011058495,-0.047928587,-0.025048507,-0.022375755,0.012792154,0.020710597,-0.029409468,0.015565344,0.011667419,-0.003974554,0.011874758,-0.019605154,-0.014105908,-0.010750857,0.005554989,-0.022870148,0.00384105,-0.0071998816,-0.020653764,0.01147087,0.03148632,-0.018617181,-0.019764563,-0.02172552,-0.011040852,0.012449458,-0.002740496
65350,0.002555073,0.023113862,0.0025890765,0.003997455,0.015265877,0.0057128356,0.0015050722,0.011232111,0.024546815,-0.007967886,0.013532621,-0.009079962,0.0032282693,0.031893943,0.021558395,-0.00042184847,0.006156312,0.02458784,0.009528902,-0.0114530185,-0.0032557324,-0.0066824113,0.00059272675,0.03880536,0.003312213,-0.008749036,-0.02358667,0.014697258,0.015530766,0.02067245,0.020009605,-0.004898203,0.035450786,-0.002136661,0.006965579,-0.01938914,0.008815593,0.015694013,0.016589902,-0.029269228,-0.009426799,-0.013148566,-0.0050065476,0.0052690785,-0.011277799,0.011013207,0.011886797,0.004384384,-0.016854024,-0.0050993855,0.026168218,0.0021218925,-0.009977086,-0.0053470447,-0.021787837,0.00050217536,-0.0053796414,0.018701633,-0.023625048,-0.012370865
65351,-0.0016980107,-0.0052175424,-0.003922668,0.017375862,0.0041735624,0.022280483,0.019277828,-0.029504932,0.008403012,0.003870869,-0.013940974,0.001729533,0.011339826,0.010770517,-0.007468767,0.0056675593,0.0073526953,0.0020831353,-0.008924393,-0.004225011,-0.007849776,-0.0029877834,-0.024638206,0.049394142,-0.00041693076,-0.00074424484,0.029371224,0.009873153,0.018136485,-0.0101145515,-0.01199583,0.00057738676,0.025314644,-0.008023434,0.009000116,0.015087984,0.017637154,0.007719293,0.014697404,-0.008492465,0.024367081,0.035300683,-0.010563853,-0.004209973,0.011385898,-0.00331764,0.0001729144,0.0019120049,0.009514497,-0.0119201625,0.022898035,-0.025289506,0.0012753316,-0.008770391,-0.036267545,-0.0100349095,0.013233371,-0.012189371,-0.0042398535,0.015785089
69685,0.030428559,0.044599775,0.06803495,0.040829647,0.06919318,0.039492805,0.048022304,0.070761144,0.05590287,0.043776814,0.059703197,0.031963978,0.04685727,0.061655145,0.052961636,0.07076016,0.06155547,0.026189208,0.059645236,0.08251845,0.061261255,0.07011121,0.054400753,0.01105276,0.036481827,0.06511667,0.06836914,0.011914152,0.020466885,0.046886142,0.016350156,-0.0014761208,0.078897424,0.02100291,0.06632104,0.045862254,0.060883846,0.07204955,0.033050593,0.032866463,0.038238585,0.010692443,0.07125715,0.06914448,0.04387696,0.0675802,0.020687772,0.03790983,0.035301574,0.019780759,0.04923524,0.011091138,0.06731539,0.03387212,0.056546282,0.018836258,0.053289145,0.076611035,0.06412008,0.04905662
176986,0.016664686,0.010630633,-0.016893923,0.024483865,-0.03325984,0.013245535,0.026001677,0.042367607,0.009510637,0.04096846,0.012467548,0.0069717276,-0.0015847189,0.034446213,0.004132932,0.008478697,0.019131249,-0.002666379,0.008360867,0.016189285,0.0073354654,0.05582687,0.0077197663,0.02129528,0.014157064,0.023169644,-0.00049070455,0.024420267,0.018839512,0.023434514,0.02720408,6.514477e-05,-0.01603404,0.0012570487,0.029380707,0.021164149,0.018836467,0.0053106206,0.0063498635,0.012119961,-0.019196495,0.010817147,-0.013160392,-0.015279141,0.018077446,-0.024887873,-0.027348606,-0.006260812,-0.013401023,0.00011660034,-0.0016801112,0.026832735,0.025318833,-0.003046358,0.0016559915,0.029215388,0.009941637,0.005369049,0.004702685,0.024156138
177209,0.014044645,0.027522521,0.03451213,0.00042601427,-0.023842292,0.022599852,0.039573986,-0.0012986033,0.058606237,0.02115658,0.029247962,0.0041403766,0.005638018,0.011931243,0.016407987,0.042017866,0.016921043,0.040612403,0.009696837,0.01893668,0.029978089,0.014538456,0.02455227,0.0255196,0.02211584,0.0019623186,-0.0051208655,0.010945252,-7.276051e-05,0.002044092,0.03578044,0.02981737,0.025480865,0.0037621465,0.024809442,0.002644308,0.017967978,0.050021123,0.023519406,0.0029134692,0.02816347,0.01595131,0.020604176,0.042330045,-0.005863803,0.008936927,0.059937652,0.006413585,0.030868905,-0.0046220818,0.028937137,0.033272192,0.035384566,0.01896175,-0.0041631483,0.009172275,0.005200701,0.0009432612,0.011474793,-0.0080141565
177210,0.025933975,0.008383873,0.019799668,0.040627394,-0.014035552,0.03557628,-0.005739777,0.015513003,0.022806836,0.044528037,0.028141914,0.009291595,0.017074456,0.010996497,0.014604614,0.040183023,0.03692929,0.0008401719,0.01752646,0.021355389,0.050544087,0.014820737,0.04619625,0.034292478,0.011622141,0.035213076,0.029511645,-0.0009662453,0.011213354,0.007176675,0.017272199,0.013878723,0.03734662,0.002785119,0.018713173,-0.011540424,0.025604373,0.016501116,0.01771141,0.012532525,0.01384087,-0.010572519,0.020469636,0.008879749,0.0054814075,-0.00625301,-0.00024054448,0.02058885,0.023861611,0.014715795,-0.0052666436,0.030533135,0.017598674,0.0154742375,0.0382468,0.025691213,0.01061669,0.022941902,-0.009742842,0.02685056
177265,-5.621463e-05,0.015077707,0.0008831496,0.012095909,0.0071449005,-0.0065126307,0.015107666,0.048577238,-0.0007835608,0.01603537,0.0062285163,0.02612985,-0.020867834,0.00027082674,-0.0018660612,0.031595018,0.013130738,-0.0045711896,0.015469362,0.011675875,0.021877766,0.008504634,0.028629107,-0.0021576434,0.010821135,0.006241489,-0.010588601,0.0036760222,0.004758857,0.007151713,0.03253236,0.0009795694,-0.009715321,0.020833964,0.0039870436,0.016909614,0.01157394,0.056883324,0.03578948,0.039638232,0.02722971,-0.005837755,-0.0017089639,0.0354849,0.0083030965,0.021667691,0.01809425,0.006371764,0.017256917,-0.003876605,0.021984234,0.038341258,0.04518305,0.03458762,-0.002035102,0.017196722,-0.015235189,0.034627203,0.0067302217,0.0136690885
177266,-0.0025540653,0.008642949,-0.004162463,0.005931066,0.013649954,0.0069353376,-0.022888666,-0.0013079738,-0.015665784,-0.01480116,-0.0020479504,0.026667556,-0.0015858306,0.0012624804,-0.004762986,0.037461445,0.0035662176,0.04442194,0.0327268,0.009852403,0.02724385,0.013410793,0.013958848,0.030284807,0.017549388,0.004914649,-0.01751186,0.015612897,0.030478261,-0.019469758,0.011554577,-0.006028969,0.009196296,-0.012633685,0.001548637,0.006451594,0.024062378,0.0069046356,0.034663413,-0.0042965873,0.020868942,0.010780975,0.027094586,0.00036616283,0.014999372,-0.009866949,0.010065813,0.00986078,0.011349559,0.0057867602,0.013299084,0.00416869,-0.013770363,0.016495075,0.0017780586,-0.0065567256,0.026295645,0.008797826,0.033161327,0.0257935
177321,-0.0043774336,-0.009884228,-0.008599321,0.001910078,-0.017279278,0.0011722991,0.005093032,0.024830682,0.029347463,-0.009130656,0.0019078128,0.0035712786,-0.013404634,-0.0028958425,0.011976201,-0.024451936,0.015308436,0.020647319,0.015335579,0.008380769,-0.016326783,0.0031739585,-0.012631465,-0.0042645666,-0.009278455,0.0036976675,-0.033586312,-0.0068433373,-0.034751043,-0.017486071,0.025440807,-0.011281918,-0.024733225,0.0059338636,-0.0020828254,-0.02225702,-0.008059987,-0.029150924,0.006564439,0.013463634,-0.014827691,-0.024420524,0.0072068423,-0.014315841,-0.035487197,0.007713046,-0.0031714716,0.011974084,-0.01145225,0.0064496086,0.008106873,-0.0009016662,-0.008672401,0.02284745,-0.021055669,-0.0008191221,-0.020647064,-0.026069326,-0.0005886182,-0.01734657
177322,0.04182309,0.013988276,0.06703877,0.014739399,0.010365539,0.05631168,0.044430893,0.066341855,0.01987324,0.048935592,0.06972496,0.014845605,0.021642268,0.017294304,0.03236375,0.05700558,0.04431361,0.05242901,0.039113794,0.032027256,0.036434196,0.0076764612,0.044402663,0.054891672,0.013909452,0.025773415,0.04180086,0.03428675,0.028525269,0.027505806,0.023527183,0.04883213,0.06979103,0.036884718,0.04500906,0.020667769,0.024412384,0.049680438,0.046870038,0.019784609,0.04824193,0.06025045,0.019058866,0.091726124,0.04018747,0.008715869,0.058845695,0.048842028,0.03303961,-0.01581047,0.00957127,0.060593944,0.06770718,0.023757197,0.049852982,0.014812246,-0.0006107837,0.045951355,0.063630685,0.04521905
177323,0.026610674,0.06457305,0.025257155,0.043943685,0.029660026,0.054075908,0.021459578,0.06712019,-0.009014982,0.021787906,0.046698842,0.017279958,0.043139506,0.05204924,0.012712429,0.051823553,0.036882654,0.021454813,0.060551036,0.008867405,0.031527516,-0.00019799639,-0.008209628,0.07924613,0.05098481,0.04126898,0.013818987,0.017638167,0.014917203,0.038809244,0.035062533,0.016186098,0.04246119,0.0042471597,0.04331839,0.062152922,0.021775203,0.031009287,0.041573256,0.036202885,0.057262752,-0.003679557,0.040276058,0.04141869,0.049800023,-0.032018878,0.0163865,0.03585876,0.012199983,0.0055965167,0.049138118,0.01899535,0.042204197,0.0036505137,0.018897196,0.022438062,0.0040484755,0.051302847,0.024441645,0.032640934
177378,0.0017637386,-0.01859944,-0.010022686,0.0079244645,0.02891553,-0.008986854,-0.028531676,-0.02442936,0.024771543,0.0021641173,0.018612655,0.009644545,-0.016894527,0.009645444,0.0055481624,-0.019769842,-0.012096692,0.028718038,0.004962524,0.024318332,-0.018939985,0.012090147,-0.0024320043,0.012162313,-0.009099099,0.01782221,-0.028296506,0.00060369074,0.0047357003,-0.0018657142,0.010855506,-0.009049136,0.021800822,-0.016974522,0.0282506,-0.024130454,0.0047458797,0.01214829,0.007386485,-0.024846451,0.015569285,-0.004218104,0.021945214,-0.008391297,-0.002663602,-0.006787156,-0.027911238,0.0034167215,0.008377854,-0.021795273,-0.016246136,0.0062023606,4.263944e-05,0.023046374,0.012031723,-0.012556136,-0.0002794798,-0.00078271347,0.017488748,0.004923769
177379,0.048433363,0.078823574,0.051236108,0.014171862,0.04417956,0.04937802,0.056542903,0.03774241,0.043919295,0.037825346,0.08485278,0.022364983,0.04722623,0.0939621,0.041192275,0.03366511,0.0658607,0.09120422,0.038400453,0.04540838,0.07328302,0.0391274,0.03170225,0.057885695,0.047505304,0.03312174,0.084212065,0.0043082633,0.063918285,0.047490418,0.07653821,0.022378085,0.06885774,0.059820253,0.07824754,0.05706118,0.043897197,0.029471045,0.037041128,0.014930044,0.06294062,0.06859885,0.042978927,0.08536306,0.055550236,0.008144393,0.054976955,0.023373963,0.036521297,0.03349034,0.033331007,0.039627355,0.05755489,0.053662002,0.042596553,0.020287558,0.015975704,0.042446688,0.03841349,0.024265239
177380,0.041640963,0.054536883,0.02431198,0.05632751,0.047298674,0.04661597,0.054400314,-0.018497027,0.015122819,0.028317288,0.057616387,0.030183783,0.004477196,0.052183878,0.023916788,0.06674608,0.058703404,0.044540707,0.03410414,0.03037372,0.030954741,0.035071105,0.017291011,0.026374055,0.051451713,0.025908843,0.09403327,0.02307191,0.033675607,0.04687166,0.07644384,0.043297336,0.047435585,-0.0018244873,0.061441958,0.019713715,0.040022798,0.04128028,0.050972756,0.04706268,0.038405556,0.028129742,0.031694714,0.025120072,0.054231018,0.00017455609,0.021639757,0.042164568,0.046412185,0.033784755,0.041036114,0.025005883,0.02084548,0.010251593,0.056531105,0.014978635,0.007349979,0.05672891,0.040965084,0.022081368
177436,0.021338142,0.04855236,0.00908731,0.037423044,0.058901917,0.007141733,-0.010839249,0.019554777,0.032428235,0.019658504,0.031391528,0.008608671,0.001279273,0.06505207,0.029877497,0.0028887484,0.037492096,0.04824093,0.028455421,-0.00017783728,0.056401085,0.015060571,0.015053677,0.0026245688,0.014084529,0.019927468,0.055925388,-0.003940265,0.028206835,0.022430645,0.04251599,0.017639056,0.005203475,0.02359128,0.056309175,0.019953554,0.054150093,0.0010525164,0.021274233,-0.015713753,0.016590752,0.036213603,0.023935417,-0.0015304416,0.025504708,0.024605425,0.03545207,0.036433496,0.032913614,0.03832161,0.04158981,-0.015009288,0.036584552,0.048599835,0.007702902,0.012746751,0.01617085,0.015083867,0.0038125105,-0.013789841
177437,0.0010499589,0.014460958,-0.0072155944,0.012186531,0.039283887,0.0016918076,0.0073727337,0.0050608465,-0.015191566,0.00094896805,-0.010755713,0.012484222,-0.005235832,0.033195484,0.0038997682,0.017591136,-0.0021170303,0.040142167,0.03157804,-0.0233754,0.0043665012,-0.028154142,0.020794634,0.015918005,0.019357773,0.0007774069,0.032516785,-0.004204272,-0.02197712,-0.03055075,-0.0048585893,0.0043811654,-0.009332993,-0.01496579,-0.0027503548,-0.026330456,0.038142107,0.008849803,0.01302731,-0.0045660087,-0.008752029,-0.009387954,0.02054097,0.033461254,0.01959195,-0.0013848641,0.01585978,0.002847406,0.007619694,0.0077400343,0.01109873,0.011886351,0.048136026,0.0177082,-0.010740839,-0.0010935367,0.002154177,-0.0019061122,0.05015029,0.025094813
177550,-0.00019292207,0.011419811,0.022057896,0.00839347,-0.003826746,0.015414976,-0.008088932,0.037868883,0.026362805,0.015152617,0.0075115752,0.0024557288,-0.010269928,0.01223692,0.0016199215,0.0020785208,0.0048193573,-0.0039156773,0.01021452,0.027889067,0.02533783,-0.0062266793,0.020642737,-0.009574567,0.012444387,0.03028257,0.0008129577,0.0050515644,0.0053081885,-0.017555112,-0.009908669,0.019441048,-0.0068614013,-0.0068509146,0.043788195,0.017533235,0.013146199,0.016411904,0.01549533,0.0035406817,0.017212095,0.01799401,0.038505357,0.0016727783,-0.0072603095,-0.0039131525,0.010609479,-0.0010443403,-0.012815724,-0.0014294265,-0.01660238,0.003958545,0.01710967,0.008762776,-0.028350154,0.018818965,0.011957772,0.015246463,-0.0018183902,0.02741606
180241,-0.009141814,0.009576821,-4.661968e-06,-0.0075073973,-0.016737329,0.0051244255,0.041842576,0.016956646,0.00028425487,0.033904914,0.0039007154,0.046924155,0.028008727,0.005683543,0.01674643,0.01786126,-0.010189117,0.05101305,0.007613195,0.024977332,0.015637489,0.01216089,0.025793374,-0.00823921,0.02241624,0.020487597,0.009341516,0.0070858467,0.021561325,-0.004739827,0.019002568,-0.023281207,0.010024719,0.013858154,0.0257304,0.03149674,0.0149098085,0.036658887,0.027593328,0.018404534,0.009080968,0.025546947,0.032805398,-0.0015399928,0.0359494,0.0014275806,0.0014426276,0.014594946,0.008740607,-0.005299674,0.012537871,0.03104274,0.008809667,-0.008466784,-0.0063070394,-0.005467868,0.027614927,0.0086976355,-0.0015013302,0.011685773
180289,0.084567524,0.11101553,0.15677847,0.12955424,0.11783903,0.1392061,0.14088273,0.14099787,0.114067405,0.09695032,0.11802116,0.12823471,0.14218934,0.11693382,0.096547455,0.1748664,0.14800449,0.12347124,0.12153974,0.11426968,0.13888638,0.14143533,0.12638955,0.14724284,0.10575041,0.08922071,0.1349725,0.054957334,0.101020284,0.10690547,0.115940504,0.103208005,0.14241126,0.098929845,0.1499983,0.13545905,0.10529766,0.10739755,0.07192185,0.107675724,0.097885676,0.12012178,0.110481836,0.1358341,0.13074954,0.09464838,0.1420744,0.13464732,0.1391295,0.114996724,0.11717194,0.12388804,0.17549801,0.13432357,0.12834536,0.0719041,0.084962904,0.12450144,0.12619524,0.10996401
180290,0.036202375,0.060671333,0.047874924,0.017526045,0.0070963963,0.04068371,0.030860255,0.019941011,0.0057033226,0.03718525,0.040464964,0.045818944,0.039030727,0.025644599,0.025042837,0.026933074,0.02443631,0.029509515,0.039459206,0.035861503,0.050423253,0.04474546,0.023153506,0.07419244,0.015299601,0.068916135,0.058147285,0.02828911,0.0142330555,0.03288794,0.042116538,0.008093688,0.05440687,0.034069903,0.04063941,0.070898205,0.05257598,0.03693326,0.008666147,0.03912403,0.028080652,0.028583586,0.021758294,0.037880044,0.028236715,0.04089801,0.018157579,0.07279708,0.034303527,0.015339889,0.022163948,0.050391514,0.06815645,0.025413314,0.055080757,-0.0008035923,0.038800705,0.032472234,0.025267692,0.04389562
180339,0.03636149,0.0337964,0.09885263,0.069303036,0.04582126,0.062401373,0.08090526,0.061727297,0.014928338,0.02356813,0.04642449,0.044984564,0.049236674,0.027541557,0.0116797015,0.05866316,0.07522746,0.08230234,0.045995962,0.041297585,0.046213493,0.034529567,0.048936825,0.055212308,0.023077996,0.024961634,0.033828184,0.021185981,0.055994928,0.02682021,0.08587434,0.041464027,0.059775624,0.038598474,0.07591724,0.030403463,0.048384827,0.06096533,0.004560686,0.043067724,0.039942235,0.03184747,0.04235888,0.07225445,0.050119255,0.018917235,0.04218627,0.030308062,0.050137356,0.025568286,0.03951121,0.017977268,0.06356791,0.051086064,0.067400485,0.018921442,0.031141957,0.063351564,0.056431204,0.046612192
180340,0.026203386,0.008840253,0.008809358,0.07461355,-0.011143021,0.040382095,0.03984662,0.022008793,0.018331774,-0.0057096384,0.013241616,0.035691354,0.0015201867,0.030729624,0.002788319,0.015123156,0.058777686,0.011763263,-0.023916401,0.038832895,0.010613672,0.013715728,0.0006148629,0.032481406,0.01751477,0.0040617236,0.009093597,0.013511668,0.004152984,-0.010785797,0.049678143,0.012985987,0.037295897,-0.022043921,0.0372458,0.009543114,-0.00032249963,0.018539844,-0.015410771,0.0071813874,0.0091326805,0.011825456,0.015656762,-0.0061964295,0.006789694,-0.012526249,0.03410601,0.025705593,0.031008972,0.010797918,0.046251003,0.04309876,0.046324417,0.030244665,-0.00082170404,0.023669593,0.026896944,0.0055380226,0.0006244289,-0.020478262
180814,0.00855845,0.006119557,0.0095348535,0.018644003,0.009368419,-0.0032033075,-0.002662177,0.016715875,0.0041141706,-0.016454825,0.025864819,-0.00010330851,0.040341917,-0.0029638188,0.010913572,0.008041011,0.004744334,0.004920417,0.034733344,-0.005458886,0.015674878,0.018020866,0.0017383514,0.014223096,0.0022133018,0.027989209,0.02262188,0.012458175,-0.010349925,0.007934503,-0.020899089,-0.004897455,-0.017469076,-0.0009532397,-0.011529489,-0.021974094,-0.003766427,0.0067284745,0.0139767835,0.021914737,0.031609636,0.003478198,0.01793968,0.0045143496,0.016503882,0.011252846,0.02830699,0.0109048225,0.010282568,-0.0012153586,0.024039598,0.014629996,0.0035542708,0.020028664,0.012875213,-0.0068001486,-0.016422136,-0.025005281,-0.0023084152,0.003314891
180815,0.0059899106,0.040684525,0.027612114,0.033520475,0.004147701,0.032575708,0.0066498034,0.010280802,-0.0059482954,-0.016521895,0.047221035,0.013479776,0.05952571,0.017057423,0.02164954,0.014938134,0.01760033,0.056658592,0.038247254,0.02214452,0.028083103,-0.01199691,0.007937764,0.050775263,0.03132217,0.0163101,0.035009068,-0.0072719525,0.009298709,0.058863033,0.06506883,-0.0073861275,0.01801738,0.0103358785,0.004133387,0.011296882,0.016924608,0.0407332,0.032568146,0.020879343,0.029610945,-0.00283713,0.0323592,0.037136093,0.045337353,0.006916839,0.016328005,0.024329273,0.042225327,0.014629322,0.052172627,0.030774483,0.049918056,0.030578075,-0.0020779613,0.009136366,-0.023702806,0.038522616,0.029236855,0.013621715
180816,-0.00302943,0.007485919,0.0057449825,-0.011334908,0.0280037,0.008306201,-0.022836372,0.0028183076,0.020442618,-0.033461716,0.006250847,0.0050116335,0.0417134,0.00905938,-0.02282389,0.01745258,0.026730493,0.011745043,-0.0065169143,0.014576856,0.007982385,0.008115029,0.019227086,-0.008586925,-0.0024401008,0.016084073,0.017711291,0.008411064,0.002920159,-0.010335047,0.019913042,-0.005625594,0.024886912,0.016715169,0.000121076904,-0.004761126,-0.016419565,0.019836465,0.04416083,0.0048280056,0.015502009,0.0019063553,0.0076430743,-0.011652098,-0.007998023,-0.018499734,-0.026928624,0.002173716,0.012918445,-0.008060732,0.0065555815,0.020867182,0.030003756,0.007873344,-0.01658897,-0.0028516322,0.018045126,0.024677098,-0.004115662,0.013380771
180869,0.05109903,0.041260615,0.036227,0.008107993,0.00061560515,0.008269773,0.024432987,-0.008620448,0.0042646197,0.024733508,0.018286193,0.01435748,0.03982086,0.015404243,-0.0013802991,0.009603974,0.036400627,0.002110989,0.016957069,0.050160497,0.023642264,0.042552073,0.012797917,0.024247324,0.015166566,0.031171998,0.060890406,-0.009552057,0.016168213,-0.0036256432,0.050883725,-0.006587284,0.023115834,0.003012777,0.062048692,0.022520587,-0.0018665068,0.045735165,0.0014408827,0.002867455,0.02389658,-0.0051210485,0.04231893,0.031915154,0.024889082,0.016295625,0.035472535,0.017048424,0.03982121,0.012533373,0.038183823,0.021551417,0.020444687,0.0209485,0.0015599277,0.01714115,0.025606558,0.049068987,0.029851561,0.019736193
180870,0.017433831,-0.009683046,0.019700704,0.013927962,-0.0013113698,0.008675698,-0.012204981,0.018640487,-0.014442697,0.01177118,-0.007800142,0.018035242,-0.024530545,0.020589296,-0.0022474828,-0.0015466815,0.0036029916,0.00041136984,0.002264702,0.0036046694,0.014664655,0.02231207,0.006496862,0.019253843,0.00051880535,0.0019431286,0.015819622,0.007371448,-0.0028933024,0.017755538,0.02398009,0.012841563,-0.0034605924,0.015256803,0.029922796,-0.00045220586,-0.0134221865,0.030202156,-0.00028962642,0.025577327,0.016189614,-0.0035288744,0.017392946,-0.0062007136,0.010268955,0.022591265,-0.008958182,0.01910804,0.004091926,0.019563759,0.0033538872,-0.0013472879,0.008818203,0.016557341,-0.0045459946,0.010006706,0.019896558,0.019676121,0.051007196,-0.012150835
180871,-0.007579856,-0.035876688,-0.0033847226,0.014892102,0.00083934393,0.001307935,-0.01973119,-0.021567924,0.0064278836,-0.029921634,-0.018349411,0.009318087,-0.039357338,0.017634742,-0.0014341924,-0.0032573864,-0.00050818204,-0.025734931,2.2975728e-05,-0.03263861,0.013073801,0.031198198,-0.00059765857,-0.0019319427,-0.006499348,-0.022497565,0.0055588945,-0.04553832,0.00025409833,-0.00035627806,-0.014513511,-0.010192662,0.010879941,0.0026145491,-0.012774008,0.0024240606,0.0018373342,0.0036585443,-0.0054010856,-0.013690576,-0.001462426,-0.018177358,-0.016710587,-0.020480575,0.004480247,-0.023130273,-0.031511307,-0.017952003,0.00019689293,-0.016231352,0.020533435,-0.017721921,0.006837301,-0.002756405,-0.005488968,0.00089245685,0.020828338,0.0016741321,0.008999267,-0.03679621
