,donkey,horse,bear,sheep,rabbit,elephant,goat,frog,tiger,dog,cat,lion,turtle,monkey,raccoon,cow,giraffe,fish,alligator,zebra,deer,squirrel,kangaroo,leopard,bee,ant,camel,bird,penguin,rhinoceros
34093,0.004153181,0.048485707,0.035773236,0.014213261,0.026824525,0.0439269,0.051556338,0.032378145,0.022498451,0.067847826,0.034548514,0.04266144,0.036647104,0.025320642,0.052739292,0.020563021,-0.0084270425,0.0763443,0.05257165,0.020255128,0.05994175,-0.019615324,-0.0033723342,0.07366795,0.041589182,0.06958562,0.041300192,0.0033969244,-0.0057820827,0.0048832404
34094,-3.307755e-05,0.0024118382,0.039167453,0.0048180385,0.00582027,0.0148421265,0.019163594,0.0044939853,0.0066419397,0.043159947,0.008416752,-0.0051061045,-0.00040379996,0.01883245,0.022999503,0.014781781,0.0047955574,0.0038212936,0.022073211,0.010386219,0.003797179,4.04076e-05,-0.012019002,0.024952421,0.023703432,0.0355438,0.018387342,0.032262668,0.014542446,0.0031753967
34095,0.0034064997,-0.00037788335,-0.016387062,0.009212582,0.02564957,-0.010556235,-0.0023085715,0.0033090748,0.0060182475,-0.018810118,0.009092618,-0.00155182,-0.003592169,0.013562425,-0.015296518,0.027593853,-0.004356403,0.0037670352,0.023032123,0.0067597427,0.003911286,-0.027140446,0.043798875,0.004850066,-0.0012250099,0.0366581,0.014465518,-0.012785363,0.0279127,0.014040197
34146,0.017077101,0.0065777884,0.02908389,-0.020461896,-0.00022643681,-0.003155365,0.026214724,0.044407476,-0.06209023,0.0058298563,0.0050335503,-0.0021590914,-0.050341632,0.007978331,0.009329492,0.009882727,-0.024650143,0.047981992,0.023902943,0.01366084,0.04344091,-0.019402862,-0.023563994,0.041281052,0.0054386784,0.024622442,0.039939135,-0.025260592,0.0042235865,0.0042744805
34147,0.022379467,0.03622835,0.029451253,-0.0202411,-0.0070754946,0.0035180685,0.04658905,0.047758985,0.01680024,0.05450962,0.036461756,0.01168529,0.0023634813,0.032392096,0.019211365,0.021913791,0.004242769,0.05964343,0.015183873,0.018013353,0.040081978,0.013746145,-0.025342502,0.0262722,0.029776258,0.026192116,0.0120892,-0.0062444336,0.019877082,0.01862651
34148,-0.025217867,0.023908349,0.035004377,0.002933216,0.019688603,0.004850574,0.07304243,0.010454573,0.05239864,0.083548196,0.031747732,0.005999392,0.032943234,0.038479295,0.007922157,0.01168711,-0.034816153,0.049801916,0.043236192,0.056465138,0.028207578,0.009944356,0.04299069,0.035330992,0.050894026,0.02355691,0.06375593,0.01368222,0.020490928,0.037281938
34149,0.022150477,-0.020363174,-0.0085801305,-0.004618998,-0.008178817,-0.012147232,0.020139081,0.0044299737,-0.0149121145,0.01388894,0.048799694,-0.039197218,-0.03415679,-0.012560223,0.008857763,7.2697214e-05,0.0075852633,0.00888395,-0.0018493218,0.021797806,0.012931026,0.027223125,-0.0069473353,-0.006594743,-0.012067482,0.0043301573,0.0080092065,0.03657478,0.00031296225,0.028501118
34201,0.01935405,0.008681861,-0.015421146,0.0015015245,0.013760353,0.022304693,0.03800981,-0.00026954812,0.03563633,0.035005804,0.004237993,0.03193121,-0.01104109,0.0065894537,0.013262237,-0.0002646963,0.0008689131,0.0045393812,0.03287779,-0.0011040814,-0.011131279,0.0013831779,0.017697813,-0.0055636647,0.03430155,-0.0030991405,0.0011919527,0.026887521,-0.010110344,-0.019650927
34202,-0.041599095,0.018093413,-0.011809346,0.022221066,0.014163508,-0.0020310774,0.024380289,0.014400072,0.040806692,0.03146836,0.013188022,0.024011657,0.021577856,0.017902257,0.005594276,0.006822288,-0.015150356,0.01186161,0.02097676,0.013304345,0.015650896,-0.023258863,-0.0132344365,0.043013643,0.025141776,0.008169827,0.024511395,0.0055327597,0.010055499,0.029256247
34203,-0.00096978067,0.0078024496,-0.015401688,0.009268134,0.039364215,0.014598644,0.0114041865,-0.0032155877,-0.005545138,0.01004392,0.009379636,0.001935107,-0.011888904,-0.007169873,-0.009098579,-0.006405849,-0.00085767667,0.011334732,0.008330678,-0.015054089,0.010582254,-0.011208973,0.01694446,0.012176797,0.019650985,0.026126562,-0.016886314,0.025007397,0.01231121,-0.0109232245
34204,-0.026694894,-0.0017439577,-0.0008375536,0.012519717,-0.0022039383,0.004539026,0.051868945,0.0070321127,-0.000692471,-0.006200876,0.005519915,-0.018558431,-0.001674526,-0.018694079,0.0040888744,-0.005984274,-0.028512256,-0.032464832,0.008589971,-0.02990917,0.014179216,0.0036740953,-0.01410552,-0.008078448,0.017699638,-0.004166748,0.03602044,0.014406275,-0.0018290473,-0.003944918
34205,0.047490764,-0.019768497,0.01711701,-0.0025026102,0.0124703,0.0056923623,0.0037810951,-0.042438094,0.033305846,0.022866502,0.031973764,-0.006566804,0.013036854,0.0004635388,-0.01671015,0.013082906,-0.014417439,-0.03701857,-0.0007450467,-0.011426729,-0.016364759,0.009370048,-0.0253386,0.016699186,-0.01910459,0.006240903,-0.0021809356,-0.00010883746,-0.013981257,0.0328583
34206,-0.005232193,0.012856717,0.0032818485,0.022144595,0.029774712,-0.018723497,0.00838917,0.03773601,0.030484928,0.010204357,0.026046423,0.0123328315,-0.0018286075,0.018146755,-0.0012076441,-0.0025209815,0.005244849,0.008377115,0.010640051,0.037765175,-0.005977722,0.0017945044,0.020086933,0.012748264,-0.011610292,0.031379253,0.002769883,0.03282152,-3.9106235e-06,-0.002628478
34255,0.03605555,0.025650956,-0.03823976,0.017999416,0.019933412,-0.02289241,0.0124793155,0.025732756,0.015752183,0.03947894,-0.006556612,0.0147138825,0.0019278914,0.024057254,-0.0056510717,0.018735662,-0.016062811,0.044156265,0.0011252529,0.024367383,0.037291992,0.009082473,0.018772842,0.0009579286,-0.03288662,0.036615137,0.016618658,0.027705334,-0.0076655224,0.004925866
34256,0.0038401622,-0.014549826,0.015692094,-0.032796692,-0.0030998501,-0.008409738,-0.0155671025,0.0060889237,0.022479946,-0.009483471,0.039086774,0.0055186544,-0.0005039883,-0.006010285,-0.022250108,0.0010755559,-0.00055824715,0.0092104105,-0.015185113,-0.00077036116,-0.0005304304,0.0024752875,0.005049841,-0.022502681,-0.012597166,0.028656647,-0.009293397,0.054146376,-0.01999679,0.0036035732
34257,-0.008237201,0.0031198561,-0.010674216,-0.008290908,0.023154251,0.02165397,-0.01230128,0.030427342,0.041356806,0.00097287446,0.032091428,0.020080583,0.03391522,0.020126425,0.014600516,-0.021531433,0.008538479,0.009322666,0.015020399,-0.024481058,0.0042761546,-0.004837232,-0.024488756,0.041395906,-0.011485025,0.03867053,0.004431289,0.01699277,0.009675157,-0.017219944
34258,-0.020630546,0.028557109,-0.0059923236,0.011256804,0.0049742716,-0.00034508668,0.013481733,0.015606881,0.015515151,-0.01285797,0.03192808,0.013120378,-0.0038542908,-0.0136008235,0.0025588137,-0.022336945,-0.010780978,-0.021024583,0.0054388405,0.023841778,-0.011191473,0.042470504,-0.024710283,0.028562136,-0.024209127,0.025244879,-0.00111799,0.018430114,-0.009964091,-0.030724227
34259,-0.00944602,-0.0060929745,-0.0375803,-0.034411095,-0.0011301026,0.004586767,-0.018158203,-0.028976703,0.0049894364,0.0021801163,-0.021566806,0.021441823,-0.0063507706,0.009802866,-0.0068819784,-0.013811469,0.011014554,-0.018610494,0.01489059,0.018216152,0.0002761325,-0.008019696,-0.022284398,0.028490337,-0.0050898264,-0.006918574,0.03583008,-0.00799496,-0.0016037371,0.014699321
34260,-0.010768707,0.0043720924,-0.008334222,0.016177088,-0.00013614616,-0.005140847,0.032810643,0.0113234855,0.016856814,-0.0062724925,0.027137086,0.032489497,0.005083856,0.04775325,-0.021967338,0.019840185,-0.004873469,0.009303543,0.027862607,0.008279707,-0.014420806,0.027024968,0.028326483,0.0137239015,-0.00446216,-0.0012537042,0.019378211,0.037750315,0.03106075,0.03230432
34261,-0.011425883,-0.002631434,-0.025207302,0.0215152,0.013229082,0.007827841,0.025171438,0.0017982445,0.0155991865,-0.005139218,0.01217991,0.016822457,0.0070930957,0.027355673,-0.008420432,0.0108672455,-0.018724404,0.02634642,0.01665278,-0.0013690892,0.020887261,0.0132091725,0.0147134075,0.017589256,-0.001936974,0.008266974,-0.012927747,0.018176088,0.017676516,0.02175392
34309,0.022655638,0.03403781,0.059666827,0.018635148,0.009146121,-0.0035181807,0.043733697,0.014058744,0.015885776,0.026677571,0.019690031,0.064060435,0.044073015,0.028918171,0.02950043,0.0096881315,-0.015019566,0.01963167,0.048646946,0.04531291,0.018754482,0.028064987,0.02448567,0.020926556,0.034959365,0.0054862252,0.043834668,0.041662853,0.014997001,0.03409571
34310,0.006199535,0.033993814,0.04266448,0.00014120371,0.011783178,-0.0012283175,0.037400898,0.040115315,0.0293195,0.035492375,0.024350107,0.028729858,0.016512966,0.035214458,0.008592582,0.003671283,0.019970672,0.043163795,0.030138507,0.0372808,0.050867554,0.02388683,0.031015629,0.039303813,0.015711514,0.007345161,0.048903998,0.023479277,0.026497172,0.009205322
34311,0.003772027,0.0096416,0.0004609865,0.0313435,0.007786415,-0.00900425,0.006512802,0.008856068,0.023963979,-0.01705855,0.005325014,-0.0007759975,-0.0071985363,0.0027945444,-0.011726435,-0.00080869906,-0.018791,-0.0048173377,-0.004627812,-0.026728818,0.0050991345,0.0027153713,0.015118207,-0.0036006009,0.016927613,0.03598626,-0.032657664,0.024208412,-0.005553993,0.024093999
34312,0.003139387,-0.015014467,-0.012484867,-0.015362254,0.006988717,-0.028968098,0.016218094,-0.01174777,0.01169202,-0.013396655,-0.010913541,0.0035853868,0.043714244,0.0053906734,-0.009710615,-0.017713662,-0.0046217623,0.02549205,-0.0058314186,0.037450004,0.0020043903,0.0061523444,-0.02218557,-0.042713135,0.0035696216,0.023689136,-0.0063027614,0.01785904,0.027154146,-0.019019343
34313,-0.004304005,0.0069976132,-0.0029568255,0.027154632,0.022385662,-0.006220603,-0.016109763,-0.017260596,-0.019756228,0.013945878,0.020913525,0.006352128,0.0044446657,0.01740461,-0.020591464,0.0026655688,0.014605197,-0.03967828,-0.0036235738,0.016564729,0.011744469,-0.028729836,-0.020695938,-0.008234039,-0.010419955,0.0041057863,0.007456424,-0.0115584,-0.0004703343,-0.026169265
34314,-0.006934958,0.002494205,-0.013437715,-0.010155097,0.00937746,0.016544648,-0.045501277,-0.046440285,-0.0061039254,0.006845934,0.0069162603,-0.0024418046,0.021539459,0.0071120462,0.0030777485,-0.00993282,0.0041345158,0.014730238,0.0010339217,-0.0054250136,0.01936221,-0.023536772,-0.004628694,-0.0019024693,0.001195699,0.0006704379,-0.008050629,0.001579206,0.02307985,-0.00429995
34315,-0.0056068436,0.0056617833,0.032354094,0.012330585,0.011099259,0.020405358,0.0093845595,0.025145836,0.016352985,-0.013640002,0.028941756,-0.013576538,0.028986758,0.008899,0.013272275,-0.013429149,-0.0027233579,0.019868381,0.023836104,-0.0014441231,2.5200969e-05,0.02732156,0.0034792803,-0.009001135,-0.0065811113,0.053105254,0.033186108,0.048371494,0.023730231,-0.00827463
34316,-0.011579361,-0.0034735417,-0.0054900046,-0.02950917,-0.0058548376,-0.017176846,0.0075348667,0.010552146,0.008712282,-0.010365513,-0.022305498,0.011200835,-0.0014015414,0.0041644224,-0.004539747,-0.025590131,-0.0166699,0.015042196,0.0054697953,0.010543871,0.0020189171,-0.0030434188,-0.001970136,0.025622362,0.017917458,0.019111918,0.005524566,-0.011784448,-0.0043836357,-0.011453974
34317,0.014767365,-0.00016449422,0.009056989,0.013638337,0.003788677,0.010897197,0.020267472,0.012846966,0.018063178,-0.018524336,0.0032177959,0.011999357,-0.0055024996,0.0026714243,0.0021633783,0.018012326,0.008588895,-0.002755685,0.00812171,0.03290331,-0.0073520397,-0.010625757,0.004072135,-0.021516344,0.008659704,0.009750024,0.016455077,-0.004355078,-0.024282172,0.011305028
34363,0.023490494,0.0021561037,0.030285662,0.019317614,0.008889475,-0.0034764418,0.022477483,-0.009064431,0.0185195,-0.03581642,0.0006272681,-0.009324594,-0.0033682839,0.005239785,0.0067041093,0.01703634,-0.012917216,0.01274816,0.008377109,-0.0066074575,0.027478298,0.014609565,-0.028797619,-0.0014021505,-0.005928779,-0.0074667134,0.043848913,-0.029418675,0.03814965,0.03084001
34364,0.03835119,0.012078454,0.05268671,0.03619177,0.034313753,0.04598835,0.022129206,0.019371305,0.004533878,0.023160635,0.0033235631,0.044392336,0.025513703,0.046908896,0.04855487,0.00862808,-0.00769368,0.06956219,0.023742653,0.02890952,0.02351827,0.03783318,0.032745432,0.02577242,0.066357896,0.011627611,0.023759497,0.051058304,0.01879011,0.026589682
34365,0.015375216,0.014612759,0.026163122,0.013490266,0.018290907,0.017852597,0.037262928,0.0020343773,0.027979061,0.067896135,0.023616262,-0.0017136764,0.026044413,0.0393839,0.018522175,0.012937523,0.012744923,0.0064782477,0.0056045353,0.03951433,0.02247004,0.015765674,0.026805675,0.013666374,0.018799461,0.019082887,0.03277192,0.024181835,0.023829093,0.0039092763
34366,0.006767388,0.013760384,-0.0067998185,0.026856542,-0.013373665,0.019045988,-0.021000862,0.0078098387,-0.0009657151,-0.022394419,-0.0012501292,0.0022114206,-0.013433307,-0.009319925,0.00090238143,0.011560797,0.0003164943,0.03442782,0.0048173545,-0.00991466,0.0028899729,0.0025542274,-0.007976601,0.00025279666,-0.04278794,0.014354058,0.026261987,-0.02684675,0.027259352,-0.0086958865
34367,-0.0057816817,0.017426211,-0.007649693,0.0029399153,0.006513476,-0.041233186,0.039184976,0.003671847,-0.0061969496,-0.0040565305,-0.0024543887,-0.016401961,0.004101433,0.0041366187,-0.02133579,-0.015161909,0.0060093007,0.005191486,0.0023985405,-0.0015032928,0.008824169,0.021859808,-0.0072064437,-0.003172205,0.03752115,0.03500118,0.008461396,0.0065566213,0.016271261,0.008466718
34368,0.039176986,0.014910595,0.044674467,-0.014327171,0.009842019,0.022495292,0.019104382,-0.024998514,0.05153203,0.014197521,0.025486158,0.024647703,-0.00075633015,0.004329148,-0.017297832,-0.0034209767,0.028815225,0.044499565,-0.0035172692,-0.0017486425,-0.0038004753,-0.01213468,0.0025666684,0.023260662,0.0075590773,0.005649297,0.038157616,0.026406348,0.013413992,-0.005267344
34369,-0.02214838,0.0075307824,0.017063942,0.007044921,-0.0031456973,0.009002683,-6.519615e-05,-0.008184395,0.013092291,-0.021908885,0.024462631,0.0047819153,0.0041788258,0.0285832,0.0060337433,0.013750199,0.0154950125,0.022841737,0.014463837,0.021951497,-0.018138452,0.014084811,-0.000835148,0.016709311,-0.004413736,0.0022218341,0.02342836,-0.00641893,0.005354522,-0.013547837
34370,-0.011447449,0.016224634,0.0111212125,-0.02815413,-0.0072009545,-0.024224604,0.0152704595,-0.007648339,-0.041218203,0.013569335,0.024758408,0.044592243,0.002312016,0.008523253,-0.019904232,-0.0036733237,0.013339393,0.020549102,0.01579426,-0.011965141,0.0061546527,0.01548127,0.0006138496,-0.03022536,0.023361623,0.02646684,0.003401409,0.027141007,-0.0007394071,0.00042079575
34371,0.0072851875,-0.008360286,0.002357546,-0.035953693,0.011405761,-0.011336315,0.020244388,0.021573884,-0.0067787585,-0.004097304,-0.006533994,0.004420685,0.00974534,0.0085649,0.0041817385,0.012060967,0.0080894735,0.013745283,0.02118957,0.0008315753,0.004394803,-0.012047768,-0.004132697,0.008784684,-0.0071056727,-0.0020062302,-0.011395406,0.009474679,-0.008337705,0.007155679
34418,-0.010540534,-0.0029437507,-0.021961385,0.022898918,0.0020750153,0.008421193,-0.005727844,-0.030930249,0.030713087,-0.016579952,0.010652643,-0.013944611,0.010763962,-0.018534975,0.0143300975,0.002832452,-0.0029386322,-0.012256842,-0.0042399303,0.0066723493,0.0054856185,-0.0407663,-0.029579038,-0.0123366425,-0.013636152,-0.010567385,-0.007080437,-0.0128413765,0.001015821,-1.2808169e-05
34419,-0.06934083,-0.019017838,-0.027657507,-0.03569079,-0.024919236,-0.024111025,-0.03667885,-0.04870744,-0.0751473,-0.052631274,-0.034966186,-0.027372235,-0.026726952,-0.01146311,0.010146748,-0.014094668,-0.020488562,-0.04285707,-0.03316905,-0.02327253,-0.03222773,-0.038395237,-0.057444725,-0.030903531,-0.013860297,-0.060850922,-0.074884884,-0.026108453,-0.03366013,0.015195291
34420,0.016677432,-0.02473647,0.00516087,0.022215908,-0.0036747332,0.021026725,-0.009574787,-0.016827682,0.004314224,0.028249443,0.006503887,-0.012275851,-0.019463364,0.029789122,0.0036842192,-0.009959643,-0.010862182,-0.039787937,-0.029630816,-0.0297907,-0.0065651573,0.00078246585,0.003090892,-0.010977857,0.022160491,-0.07060266,-0.02777259,-0.012699737,-0.032382317,-0.027580531
34421,-0.012779693,-0.0067352615,-0.022389576,-0.017131079,-0.008337137,-0.01562936,0.012700821,-0.0012177756,0.013886299,0.015460675,-0.04554783,-0.004126346,-0.014035217,0.009153243,0.0030788276,-0.006132699,-0.017018976,0.003333173,-0.011007228,-0.0076243933,0.041012283,-0.009057056,0.009203461,-0.020915939,0.004408765,0.015429853,-0.00260244,0.004165828,-0.04183482,0.02371481
34424,0.014404416,0.028095292,-0.011051106,-0.025488593,0.026868964,-0.0077446233,0.020879773,0.006164354,-0.0005466677,-0.00086310884,-0.001107982,0.012877689,0.018110119,0.021712234,0.01688795,-0.007272782,0.016724695,0.011079884,0.0060910434,0.007362904,-0.015841847,0.012255848,-0.011824223,0.010605705,0.027963346,-0.0011391416,0.033813324,0.0046659894,-0.009806666,0.0022457337
34425,-0.003269067,0.016323626,-0.004814416,0.0042622,0.0034798272,0.0021611566,0.0086109275,-0.004186582,0.01018796,0.010491259,0.021177405,-0.0023181941,-0.019112816,-0.012647151,0.019156108,-0.007797653,0.00042268113,-0.01514295,0.008795502,-0.019132614,-0.008709451,-0.016624518,0.012038403,0.020238072,0.028004339,-0.0034763694,0.014618255,0.01045875,0.020712173,-0.014305259
34473,-0.022221962,0.015403822,0.013939288,0.021530097,-0.014438457,-0.004151469,-0.014937888,-0.039308924,-0.021499189,0.0017653409,0.02476112,0.009472896,-0.024152167,-0.0064535066,0.023810446,-0.0076749516,-0.013716943,0.006583042,-0.026710136,-0.02641082,-0.036391523,0.0040422203,-0.03087779,-0.013124496,-0.008553279,-0.030267075,0.0015240094,0.01912103,-0.0043678787,-0.014957018
34474,0.019692147,0.01446404,0.024423867,0.04522659,0.035364922,0.019332858,-0.0062478227,0.023611275,0.05564313,0.006315531,0.016193366,0.057846665,0.051556457,0.026498491,0.008092813,0.0049495487,-0.03214884,0.004424693,0.017158778,0.012447272,0.011772785,0.0064709093,0.023948973,0.027593082,0.04247302,-0.017052537,0.032194898,0.055487413,0.038989563,0.051061664
34475,0.008645636,0.014629315,0.042214822,0.029204754,0.034139227,0.018887656,0.009538948,0.026861468,0.05870535,0.027357474,0.044567943,0.00093628484,0.018609164,0.013751544,0.030867212,-0.0025186602,-0.016114729,0.018122017,0.040393926,-0.0016230711,0.039698407,0.02258686,0.007965746,0.045903314,0.053808425,0.020324603,0.0400935,0.053019177,0.022836247,0.05029826
34476,0.005294425,0.001267279,0.0030862277,0.014717616,0.025691839,0.004080847,-0.021056721,-0.015837902,0.010545193,0.0020617235,0.043461204,0.01625809,-0.028833456,-0.012446559,0.014487182,0.0235425,0.020649252,0.024485791,0.009335603,0.029734343,0.0036010307,-0.015758917,0.004260007,0.004553452,0.05012205,0.0005617288,0.018508637,0.012666125,-0.005337452,0.01765014
34477,0.0025970878,-0.015037631,-0.001263983,-0.0059320475,-0.00025307358,-0.0072039324,-0.027623607,-0.011666514,0.02537878,-0.015582505,-0.0077947783,-0.0013582812,-0.047476437,-0.017086977,0.023401394,0.004907046,-0.010254207,0.019227624,-0.008479125,-0.0042131008,-0.014818262,-0.009225025,0.012991324,-0.015117187,-0.009026705,0.014468084,-0.014082037,0.006974177,-0.0010916622,0.026452167
34529,-0.0061917766,-0.0076237633,0.035253137,-0.00980448,0.01609855,0.024587177,0.029898494,0.028803736,0.029897735,0.015894601,0.018989941,0.043908358,0.014032766,0.046996716,0.013899446,-0.004712664,-0.033661965,0.01939786,0.049165223,-0.016923383,-0.008466012,0.014591576,0.019430242,-0.0116090225,0.029879173,0.013219729,0.044994775,0.03186062,0.024441533,0.052725043
34530,-0.0069401446,0.019418268,0.016899802,-0.0032595946,0.044891346,0.03779127,0.01360418,0.00033093584,0.019467473,0.027919278,0.019435128,0.03671604,-0.001792782,0.018556261,-0.009552614,-0.0156205,0.013958149,0.013867424,0.02363193,-0.0012979627,0.012840938,0.002865579,0.010467892,-0.002907674,0.0043377397,0.054247394,-0.0030001232,0.014072067,0.008766701,0.022735333
34531,-0.008832576,-0.008909872,-0.008663709,-0.028231248,0.017233046,-0.021292597,0.007750356,0.006044204,-0.018399846,-0.029590398,-0.011846796,0.0077617653,-0.014391501,-0.02094015,-0.02621442,-0.012933847,-0.006005096,-0.0005711357,-0.014469859,0.004651886,0.02451164,0.01526349,0.02136705,-0.020985452,-0.028842911,-0.007825175,0.019234266,0.007526977,-0.015100366,0.00013219255
34532,-0.03441919,-0.010496291,-0.011698647,0.0091091255,0.008314985,-0.023815507,0.019660769,0.008597012,-0.020255642,-0.018574005,-0.00025154054,-0.005324391,0.028805764,0.008247745,-0.021776108,0.0043982263,-0.0070158276,0.026412884,-0.0015277741,0.0012626728,-0.025380656,0.022043327,-0.0068139764,-0.008820256,-0.0086721955,-0.015109104,0.019576387,0.0012743673,0.003147396,0.03254373
34584,0.004629379,0.012116753,0.026978182,-0.007180327,0.0009564738,0.016262272,0.019303001,0.04140905,0.009023479,0.019892236,-0.0018299717,0.018080251,0.035280608,0.023455456,-0.00034559626,0.0056473385,-0.0066549187,-0.0028321256,0.037136868,0.030181691,0.007924433,0.006917236,0.006307099,0.004560255,0.03161718,0.021423249,0.032597486,0.025088975,0.028168872,0.0346394
34585,-0.0058766305,0.0039801025,-0.02960118,-0.017948223,-0.00020139944,0.02593884,0.010673094,-0.012550273,0.0048428182,0.0370373,-0.0018139309,0.01665858,0.018556233,0.011133305,-0.0022346731,-0.009135119,-0.023878282,-0.0019047476,0.014390296,0.00054647244,-0.011968485,-0.022096852,-0.005584715,-0.006379599,0.015467253,-0.012167399,-0.009007382,-0.005140431,0.0015176436,0.02804781
34586,0.014235943,0.009464602,-0.01038085,0.004460123,0.00787226,0.020727782,0.012756846,0.0008740618,0.0028023731,-0.006212412,0.026686197,0.015271808,-0.017228454,0.017186522,-0.025211057,0.0039175726,0.0149443215,-0.012086928,0.013533554,0.003120364,-0.011371839,-0.0025205498,0.024543287,-0.025739009,0.017523492,0.0036624654,-0.020928437,-0.014948599,0.0008571287,0.0054144026
34587,-0.003477472,-0.0026662454,0.006876375,0.023714801,-0.011567391,-0.037425835,-0.0073775076,0.037320543,-0.007368609,0.004314025,0.007601518,-0.01629144,-0.012027684,0.010848057,0.008180662,0.0048018256,-0.025771389,-0.011007356,0.019858567,0.0066706953,0.0029286481,-0.0044515156,0.007999543,0.011684287,0.001605648,-0.018096494,-0.019444993,0.023511292,-0.017713105,-0.027699882
34588,-0.013091263,-0.020294016,-0.01724801,0.010164618,-0.012019684,0.0017986465,0.003757378,-0.010793758,-0.009415027,-0.0033198253,-0.0038882233,0.023570523,-0.04099954,-0.010138364,-0.002320992,0.0034527387,-0.026186422,-0.005533412,-0.01301108,0.009919322,-0.0018011449,-0.005099735,-0.0067851697,-0.0070560374,0.00433445,-0.017293764,-0.034327712,0.011975292,-0.030000897,-0.019888308
34639,0.008732977,-0.0029904817,0.025960492,-0.009494818,-0.0019279394,0.032969456,0.010724257,0.019087033,-0.015736774,-0.011128812,-0.010381511,-0.0017444147,0.027379455,-0.012611222,0.015582968,-0.011645637,-0.013225719,-0.013903732,0.037043706,0.024323255,0.030646652,0.0059337914,-0.010398629,-0.0089805545,0.035882764,0.009500069,0.019521385,0.021122245,0.020126203,0.02630858
34640,0.041828107,0.0057402696,-0.015524634,0.016174158,0.019996727,-0.0033846619,0.017963234,0.016593903,-0.0066108704,-0.001598003,-0.0036847442,0.013468997,-0.017043514,-0.01741393,0.0076369457,-0.007751195,0.0019491782,0.020258898,-0.0077093933,-0.015025947,0.013282779,0.008778767,-0.006015977,-0.019755716,0.008998203,-0.014008542,0.019364854,0.006386418,0.004568611,0.012935837
34641,0.036226727,0.009373348,0.031794205,-0.016696278,0.0034602194,0.013057538,-0.011742528,0.0055759386,-0.0048257275,-0.0043222434,-0.020942288,-0.016447725,-0.021321284,-0.022158206,-0.004644915,0.0004515557,0.0024192892,0.013468504,0.023334831,0.00085800886,-0.020367237,0.0033011537,0.009230613,0.0019047093,-0.004871611,-0.025660543,-0.01632336,-0.018119767,0.039529275,0.010856561
34642,0.02920867,-0.010085245,0.004529927,0.011729491,1.729466e-05,-0.029661754,0.024420962,-0.013282883,-0.013125873,-0.011177443,-0.0185324,-0.011971223,0.015796825,0.009744659,-0.03829983,-0.0028246653,-0.027814379,0.023009205,0.017854033,0.023550568,0.028911093,0.006933868,0.017028121,0.012723389,-0.008086671,0.006210301,-0.006910497,0.007901252,0.019742642,-0.029895155
36976,-0.011070587,0.044788152,0.011101014,0.01905751,0.01745923,0.07510855,0.052032992,0.06501532,0.018445006,0.009859659,0.03198832,0.057990115,0.030982727,0.078649685,0.01831405,0.07729586,0.042600617,0.08873237,0.054637935,0.081318796,0.03916257,0.001989536,0.06151903,0.072016396,0.08873158,0.07725652,0.06845296,0.04545136,0.042697236,0.03328487
36977,0.025148382,0.09675908,0.07590548,0.039029,0.071647905,0.10342011,0.093352824,0.09876615,0.028002689,0.078505926,0.0704933,0.070190035,0.06646211,0.10683244,0.0488704,0.0675483,0.034830153,0.11073638,0.10419491,0.0688962,0.08551371,0.036875542,0.08131192,0.09934276,0.091896474,0.08168847,0.093209915,0.062713906,0.024719203,0.08372945
36978,0.025570864,0.047022585,0.0382202,0.030826991,0.054478828,0.0702304,0.065770335,0.05038851,0.0168391,0.033992816,0.05611312,0.058231663,0.038807128,0.073428005,0.03214358,0.039743412,0.03823186,0.05980289,0.056151643,0.037854966,0.047564626,0.024369651,0.028050927,0.07384496,0.057395775,0.03571172,0.08007544,0.053727005,0.0028761525,0.029052896
37009,-0.010773064,0.03550632,0.009628405,-0.0038075373,0.011527569,0.049991846,0.023927802,0.047987163,-0.00547828,0.013484302,0.035055097,0.021182096,0.0265843,0.03669866,0.03447096,0.024997262,-0.009456146,0.033536997,0.03794394,0.034716904,0.021428177,0.007871081,0.039088126,0.058997456,0.043926883,0.05338211,0.04819865,0.004578834,0.036560852,0.027118003
37010,0.029795192,0.060615983,0.053103447,0.03796642,0.05753923,0.07050045,0.095962025,0.083488375,0.024223546,0.085241325,0.050126374,0.054154694,0.095775075,0.085012056,0.034682248,0.07665946,0.014355052,0.07885868,0.08708272,0.08168856,0.055372402,0.030435212,0.07695572,0.08338217,0.060400948,0.0796996,0.07000381,0.045188785,0.045852397,0.08626696
37011,0.019907672,0.02875782,0.038381275,0.025545977,0.040460527,0.058387578,0.07755866,0.023990644,0.02525495,0.063692965,0.023142004,0.058478076,0.035262514,0.06567358,0.0042309626,0.06173178,0.040461194,0.05213997,0.04827327,0.056659352,0.060428802,0.00040669725,0.038031146,0.044534713,0.036466997,0.06368291,0.06144084,0.027804485,0.00039006645,0.06367118
37044,0.00710934,0.015779652,0.014352239,-0.01664546,0.017934324,0.020134477,0.016007345,0.04319704,-0.030345043,0.024084762,-0.022495853,0.020069683,0.030584134,0.030477837,0.018103458,0.0053864443,0.019364813,0.03297523,0.042214308,-0.0099164285,0.033816073,0.006739147,-0.009786017,0.06510274,0.010170565,0.033495594,0.008999531,0.021864422,0.00053605717,0.0353478
