,cat,camel,bird,giraffe,monkey,donkey,kangaroo,rhinoceros,elephant,raccoon,horse,cow,leopard,rabbit,goat,lion,turtle,zebra,dog,frog,sheep,tiger,ant,alligator,deer,penguin,bear,squirrel,fish,bee
41707,0.025649225,-0.0040414296,-0.018161569,0.027323725,0.03860208,0.019265482,0.033102762,0.015055187,-0.016568331,0.02371192,0.020650094,0.011805627,0.017532187,0.008848795,-0.017758718,-0.033098646,0.016064648,0.045907248,0.0031893402,0.022198103,-0.018302279,0.046020012,0.053839933,0.044797868,0.012501822,0.043587107,-0.0049906545,0.035055332,0.04096143,0.057418507
41757,0.020153964,0.030126855,0.0055581634,0.048358444,0.0055963476,0.0061810403,-0.0058163614,0.022303104,0.014086947,0.00940876,0.024110911,0.027689533,0.023862498,6.9548064e-06,0.0036440352,0.026462406,0.005062377,0.02278283,0.0326248,0.0066413344,0.004715136,0.056224372,0.034867745,0.022180362,0.024698146,0.027111389,0.024749672,0.008813931,0.026415378,0.027043277
41758,0.0028358463,0.017960778,-0.015059025,0.011065416,0.018459836,0.022181982,0.0050556404,0.010688365,0.007754941,0.014038428,0.009648372,0.016127266,0.025697129,0.005673515,0.030742118,0.043741178,0.022814022,0.0072741,0.015109508,0.0069434047,0.0062826215,0.013578924,-0.01067492,0.01531293,0.02964194,0.044456277,0.014846761,-0.009010227,0.02997449,-0.0069847587
41759,-0.00042045364,-0.014161848,-0.011394358,-0.0072387424,0.0054639634,-0.00018155761,0.0048960582,0.003111052,-0.0020061105,-0.0047651124,0.018100476,-0.0035748475,0.0042395326,-0.011485919,0.018141655,0.01311361,-0.00805253,0.0137358,0.015245234,-0.013488515,-0.0038705405,-5.247692e-06,0.0037260724,0.034518134,0.016128516,0.031291824,0.02329825,-0.0058573014,-0.012244754,-0.019686947
41760,-0.024963109,-0.01031706,0.014008875,0.019386873,0.008876823,0.002766893,0.007290503,0.020877076,-0.021894975,0.019631444,0.008935759,-0.015680743,0.008423119,-0.010538413,0.008103062,-0.024599813,0.025717007,0.019423114,0.018346326,-0.011342059,-0.036801897,0.019909857,0.012607704,0.03211741,0.015700012,0.027692644,0.0071285707,0.03577466,-0.0037124988,-0.0011977901
41761,0.0077940724,-0.013378882,-0.002617497,0.0108414665,0.017565344,0.041111384,-0.0044475286,0.005195218,0.017422477,-0.0091477055,0.0033472453,-0.021743948,-0.0027014783,0.0057164556,-0.0071232314,-0.01918297,-0.017917225,-0.009307084,-0.0070449873,0.016897416,0.005082277,0.022327745,0.0054120272,0.012162179,-0.021322338,0.027760943,0.006942769,0.0027451937,0.01967568,0.009787255
41815,-0.034296483,-0.026186056,-0.015706096,-0.017329643,-0.001027458,0.010185328,-0.007782541,-0.01415506,0.015678806,-0.0005070896,-0.0039817174,-0.006349214,0.0054320307,0.010756376,-0.016321907,0.0046421136,-0.040487338,-0.002963559,0.017905215,0.014388404,-0.0076004043,-0.011871965,0.008698487,0.024800375,-0.017432785,0.013422648,0.019596985,0.02049576,-0.012821999,0.005454401
41870,-0.007875057,0.010085112,0.009827814,0.0027277395,0.005453218,-0.013466209,0.009596061,0.018113155,-0.0028809747,-0.030911455,-0.021898964,-0.005578298,-0.028496608,-0.010548025,-0.019455368,-0.008549749,0.017850293,-0.010488,-0.015324687,0.013101086,-0.024859302,-0.0031646553,0.0081134355,0.02626229,-0.007090585,0.028990949,-0.012834883,-0.026974283,-0.014799797,0.033458535
45007,0.026439747,0.03755605,-0.014040464,-0.028737605,-0.017855654,0.044533834,0.007975685,-0.04887521,0.0022639513,0.013317171,0.022172846,0.013373655,-0.0015716659,0.0033481342,0.020881912,0.030006273,-0.025914095,2.6574979e-05,0.036497526,-0.013635166,-0.005772174,0.035275158,0.021434933,0.021443374,-0.013042539,0.053026613,-0.004504936,-0.013539937,-0.00532457,0.015505959
45008,0.01677191,0.04770914,-0.004861988,0.040372323,0.015858183,0.01184766,0.021418296,0.015859121,0.012188551,0.008277713,0.02761495,-0.006128687,-0.0008055431,0.005000057,0.0041846377,0.0448423,-0.004795633,0.053550635,0.04025341,0.0024949524,0.022826446,0.028145298,0.026056962,0.017642152,0.04349987,0.025962362,0.0038246543,0.011434256,-0.012860832,0.014126864
45009,-0.017154615,0.015141409,-0.012877059,0.008599132,0.0042265747,-0.012066594,0.024793752,-0.0011511905,0.027728567,-0.025362449,-0.0155948745,0.014385174,0.017392112,0.00049599836,-0.008670335,0.007907818,0.002573734,0.025778368,0.0002742062,-0.012088842,-0.009327457,0.025231844,0.021763885,0.022240376,0.014557466,0.005805045,0.0029608775,-0.001042041,-0.012571816,0.0004659874
45054,0.06309024,0.015074503,-0.017118255,-0.003201646,0.00719684,0.035855457,-0.00088237115,-0.019727582,0.04350963,0.006001701,0.023584625,-0.0071614035,0.017539067,0.020546993,0.026917579,0.0067934836,0.0010852827,0.019595973,0.0118906675,-0.022364805,-0.01769912,0.024462512,0.0388749,0.050484646,-0.004762862,0.020713711,0.0012680682,0.02060615,0.00196913,0.03466248
45056,0.02456408,0.019069053,-0.029239668,0.053829804,0.033228524,0.045509353,0.0317248,0.004370863,0.029998219,0.0060622315,0.016213732,0.017526278,0.041550506,0.007948492,0.028545154,0.00092731556,0.026269699,0.040350795,0.015465252,0.032999646,0.024051005,0.040345266,0.051728666,0.024994852,0.043511868,0.042559203,0.06021146,0.02958823,0.014990681,0.052624315
134267,-0.019769546,-0.009356755,-0.050314095,0.010040036,-0.014703867,-0.027681613,-0.030047467,-0.03155008,-0.0077577643,-0.012025804,0.0066697784,-0.013999009,-0.069668375,-0.013202618,-0.02977199,0.0037024117,-0.038003534,-0.05956921,0.0076701804,-0.01888988,0.0002476514,0.011995996,-0.022856524,-0.0129569145,-0.013379385,-0.0021586006,-0.0176029,-0.042773113,-0.028008336,-0.004370348
134316,0.009926182,-0.0033486441,-0.009183862,0.028701833,0.02535315,0.031141756,0.012717329,-0.015465967,0.0028262201,0.018241892,0.0131428195,-0.0037119507,-0.0023514845,0.002321941,0.0054396074,-0.0027779143,0.027224997,0.02015196,0.017206658,-0.0121274665,0.010104874,0.017952763,0.029291911,0.029648028,-0.0003422882,0.048877716,0.00017085951,-0.006734235,-0.012554367,0.03486683
134317,0.031482827,0.028650925,-0.03199492,0.037869144,6.979114e-05,0.004523613,0.011484752,-0.0014846058,0.0028781276,0.035662152,0.03749956,0.0004009957,0.009762696,3.055421e-05,0.0119268,0.003215031,0.016536983,0.030595481,0.019105984,-0.017194176,-0.009651352,0.000804268,0.033831608,0.011804111,0.02131171,0.0250727,0.026577959,0.014370172,0.0114158355,0.026894996
134366,0.019858103,0.0042001954,-0.04666123,-0.0035157015,0.0022538684,0.017459067,-0.0007662321,-0.009947062,-0.0012131783,0.015885599,0.036514256,-0.005530461,-0.019524248,-0.0025929336,0.031811614,0.010330323,-0.02250389,0.007911342,0.011827455,0.01787762,0.030968443,0.038444232,0.022816936,0.0044660647,-0.0010929886,0.010666768,-0.005076165,0.0146925645,-0.0019692343,0.00696334
134367,0.0144058885,0.0032449737,-0.03963327,0.04471432,0.019009564,0.033291623,0.031221569,-0.015240539,0.013178072,0.025674874,0.037704974,0.020548847,0.0030713219,-0.00945468,0.002680134,0.02527327,0.01609684,0.018066207,0.03351973,0.019531706,0.028762365,0.06061524,0.0077683213,0.024701713,0.031860024,0.016817538,0.0144331725,0.011684731,-0.007903505,0.025937364
134368,0.06350593,0.023017436,0.0007107835,0.05433615,0.0012904182,0.022256775,0.023374742,0.008266537,0.025334673,0.009605151,0.013483927,0.015302236,0.001951837,-0.022666397,-0.013294351,0.02989707,0.03232181,0.0110534625,0.021919267,-0.013911453,0.018756926,0.03449599,0.04695,0.02060463,0.021325784,0.041063126,0.004526514,0.024227163,0.02274281,0.019110596
134418,0.011320687,0.01134611,-0.0032605317,0.0072811474,-0.006684266,-0.0020119846,-0.02741824,-0.01971226,0.0067044343,-0.009879152,-0.007380596,0.0014038814,-7.760463e-05,0.0002270479,-0.016554745,0.019864464,-0.008625188,0.008636617,-0.026985163,-0.007507954,-0.013163044,-0.0027301267,-0.02752167,-0.001981896,0.007307475,0.002394163,-0.011508466,-0.029301116,0.016657617,0.0094627
134419,0.00061063963,0.0064333957,-0.018171499,-0.023529023,-0.020218762,0.037548594,-0.03207429,-0.022494154,0.0036533468,-0.013170641,-0.00915455,-0.006282642,-0.03690333,-0.02856045,-0.003768608,0.02115249,-0.030045567,0.024661312,0.013198265,0.00028378516,0.023652377,-0.016005946,-0.013069381,0.0075210375,-0.008150435,0.010470522,-0.046346843,-0.028817086,-0.0117608225,-0.014082201
137789,0.04184298,0.014607948,0.002834976,0.0032678738,0.023318363,0.02301009,0.0038685855,0.0020842415,-0.003975649,0.030790502,0.032199875,0.0042146095,-0.0033784313,-0.005714702,0.010689545,0.016750567,0.033138946,0.035332922,0.038216192,0.009584407,-0.020257218,0.031461835,0.050290328,0.028857112,0.01254044,0.044675086,0.004201818,0.025456468,0.009489262,-0.0026496584
137831,0.030802922,0.011286284,-0.0048260945,0.0076504103,0.0152038485,0.005077097,0.0147455195,0.008569748,0.023465684,-0.010886394,0.00661991,0.005643271,0.031107357,-0.017528603,-0.01806591,0.015622915,0.01395759,0.006399171,0.026415527,0.03663421,-0.01739664,0.023189193,0.05746244,0.020205086,0.0128903305,0.009384223,0.012278485,0.023970133,0.03593442,0.0356959
137832,0.01911337,0.021782873,-0.04130202,0.02559693,-0.01710445,0.011943175,-0.01548436,-0.006336304,0.014362279,0.025404027,-0.00012419948,-0.0062449095,0.032756686,-0.007338386,-0.028352037,-0.035532232,0.0066101155,0.043998305,0.031898607,-0.0062055625,-0.012982155,0.02061321,0.052526683,0.03234273,-0.022180378,0.03488432,-0.0049475133,0.051034104,0.043431986,0.04631765
137877,0.02343122,-0.0057596224,-0.04226465,-0.0008285884,-0.0075014476,-0.0043334714,-0.014701351,-0.0105470745,-0.00011099285,0.037485007,-0.012564801,-0.012702747,-0.010097062,-0.009627893,-0.019211963,0.014512628,0.03781492,0.018949347,0.035227705,0.018993018,-0.02717775,0.02465848,0.024768887,0.014034898,0.006138695,-0.0076437313,0.0061172447,-0.009125577,-0.0004442887,0.023755306
137878,0.02228794,0.0044992375,-0.024102272,0.030614486,0.006353077,-0.002881075,0.0006311846,-0.02402808,0.001435409,0.007409671,0.009681578,0.012220538,0.02246839,-0.0016294053,0.014818651,0.03302787,0.013977061,-0.0077240863,0.05443844,-0.014977574,-0.0062966547,0.029091045,0.018458469,0.033302337,0.012957011,0.0047812094,0.0145249115,0.050527755,0.044087578,0.037953805
137879,7.9983845e-05,-0.0046029803,0.012043429,0.031662058,0.038999412,0.0044120033,0.023347149,-0.030714273,0.0047774515,-0.0011499487,0.021818323,-0.019369712,0.040688783,0.0013645856,0.013212032,0.026215417,0.023489451,0.00062041107,0.021559002,0.01632526,0.0070903045,0.036252677,0.037571248,0.040770154,-0.011877266,0.030093044,0.010494257,0.018985024,0.027084982,0.017355518
137880,0.036397878,-0.0056439713,-0.007920645,0.028131148,0.011265762,0.013180188,0.019133098,0.005454673,0.006678127,0.00937836,0.01369691,0.0006207174,0.03312994,0.030766375,0.0046391655,0.027190732,0.039552655,0.020343792,0.03157958,-0.004058691,0.0016019322,0.039450184,0.046891753,0.020120412,-0.017639026,0.03386111,-0.0006715882,-0.0013173219,0.05883038,0.034952786
137881,-0.0005418605,0.02878651,0.0035428156,0.03695341,0.02843079,0.03358327,0.03166379,0.020869961,0.033525992,0.030752815,0.030146794,0.033901624,0.039260738,0.034601655,0.0076959133,-0.0010608813,0.03916102,0.05504406,0.029132923,0.00886655,0.0018536244,0.031002723,0.041224148,0.030858366,0.028319238,0.027193611,0.015143595,0.03974675,0.063842095,0.054113135
137882,0.030129513,0.033003207,-0.005299706,0.052493464,0.039436225,0.06593793,-0.003155735,-0.0089139445,0.0630817,0.054772854,0.026482152,0.026749864,0.01710167,0.014999644,0.021203985,0.043058455,0.058285773,0.036957506,0.046662625,0.0088071935,0.020711312,0.057465922,0.037653536,0.031524327,0.043708604,0.014492869,0.009554417,0.022791808,0.0075778808,0.039108653
137883,0.014372396,0.041540813,0.034261767,0.06151137,0.028026583,0.04698317,0.029268943,0.026950294,0.01808379,0.028476931,0.018924898,0.049458634,0.02639552,0.023198722,0.016456632,0.066694275,0.07212291,0.0289203,0.06716064,0.005061775,0.026860103,0.04903559,0.04319649,0.041627225,0.012465097,0.032778475,0.038996197,0.045692008,0.038121644,0.07453696
137927,-0.02643265,0.0012257437,-0.04167996,0.0365382,0.009677212,0.015488501,-0.033319585,-0.03564583,0.00740808,0.028656168,0.0016403813,-0.026362844,0.0024142514,-0.038709786,0.03207227,0.017321536,0.020070657,0.037348982,0.023258096,0.009442974,-0.021625884,0.022190938,0.06075798,0.015114204,-0.009501591,0.012896794,-0.008543954,0.008103644,-0.017432349,0.010759424
137928,0.019866206,0.013133362,-0.020542277,0.006490705,0.0022365607,0.010628674,-0.012542736,-0.01484372,0.01076745,0.015336134,0.009738152,0.0035123236,-0.013071627,-0.0061269873,0.016620759,0.02358029,0.0400926,0.040393226,0.042163122,-0.012414784,-0.019809298,0.03156204,0.05052735,0.033486694,-0.01886625,0.019040193,-0.0023061568,-0.008136732,0.023808232,0.010716413
137929,0.021390418,0.011033493,-0.0009980813,0.0115531385,0.01988537,0.01513955,0.013193633,0.014238144,0.004592069,0.052927252,0.009971529,0.013033914,-0.0011193828,0.0073128026,0.0044548833,0.0147686405,0.009663495,0.0152320415,0.04150939,-0.019367514,-0.0258015,0.016835615,0.067559466,0.012599044,-0.0039518154,0.0087626465,0.038371664,-0.017323527,0.0076395776,0.010650366
137930,-0.002871002,-0.0037498754,0.021339504,0.04140849,0.0051318766,0.020333027,-0.029944519,0.020329049,0.014511768,0.007986522,0.017620027,0.021611745,0.03257181,-0.0026552014,0.021531573,0.012075309,0.053102728,-0.0123406425,0.022242045,-0.016394457,-0.002588419,0.013676775,0.04746501,0.029655894,0.03014264,0.03327034,0.008849256,0.039428644,0.0037999924,0.014742619
137931,0.07270974,0.0049891532,-0.011059385,0.034167558,0.006420354,0.053484794,0.010934792,0.054273307,0.025905633,0.0012573664,0.004682248,0.02079198,-0.0011827121,0.0045754705,0.021275178,0.03319269,0.012840056,0.021887904,0.064468436,0.002041705,0.025826039,0.015558335,0.04548474,0.025727334,0.03040916,0.03606083,0.012776763,0.030534958,0.035023738,0.007905278
137932,0.032903504,0.05547292,0.01464321,0.03893328,0.04401161,0.054636538,0.014939169,0.0524613,0.05696434,0.041939896,0.008468958,0.034542616,0.056200642,0.03549645,0.017690998,0.05299477,0.019679878,0.0625385,0.05415642,-0.008700352,0.0024665724,0.043460384,0.04398556,0.0264475,0.023946622,0.058010127,0.0028869112,0.0025511447,0.032517616,0.022278981
137933,-0.023762673,0.03054062,0.032027595,0.007814391,0.032039635,0.03489403,0.028464617,0.025501296,0.0078799715,0.013779331,0.017653354,0.033134364,0.038727585,0.0059148837,-0.0030865148,0.03666832,0.010607831,0.012105632,0.028698623,0.003499861,-0.019667953,0.054585144,0.024198161,0.038513366,0.023269465,0.021013288,0.013916597,0.0070353807,0.030154973,0.025688643
137978,-0.0055488856,-0.0005930602,-0.025013728,0.03535932,-0.011952919,0.0034607726,-0.036359787,-0.03190783,0.007792257,0.0075817835,0.0022502758,0.005130364,-0.017081697,-0.027419208,0.03032802,0.0059638456,-0.01082775,-0.033255275,0.03524985,-0.035504185,-0.026028723,0.011606418,0.03732554,0.038962193,0.008334949,-0.004040521,-0.0029355176,-0.028464183,-0.0195277,0.014421359
137979,-0.014329973,-0.021425836,-0.040661544,0.0056229704,-0.026473202,0.0016173981,0.0056723016,-0.03598059,-0.018539883,-0.01791042,-0.0050592544,-0.023807785,-0.042315736,-0.04255574,-0.015725756,-0.048367515,-0.013100498,-0.027148716,-0.0012171868,-0.06819444,-0.0133331865,0.025491772,0.011797697,-0.018158272,-0.018912371,-0.0077431477,-0.02566816,0.0043787095,-0.018666111,-0.012802468
137980,0.043099836,0.012368813,-0.03923431,0.044664666,-0.0039061196,0.015455983,0.0153538985,-0.03878929,-0.0118098045,0.027974987,0.01988028,-0.010185017,-0.008347649,-0.008659313,-0.018512407,-0.009446569,0.048521455,0.02260449,-0.0020147993,0.010528537,0.0078004017,0.044860546,0.04855977,0.022960434,0.007473959,0.023524202,-0.0060131494,0.0045741666,0.016771412,0.037339266
137981,0.023359865,0.031900514,-0.013637745,0.027844533,0.011158231,0.017554535,-0.0073955073,-0.01167854,-0.03287885,0.013782821,-0.015949035,0.009688548,0.004594514,0.001120574,-0.00903625,0.013048365,0.025818616,0.016932195,0.03001166,-0.032536495,0.0020274476,0.023952609,0.03387369,0.0037949055,0.006330695,0.020977424,-0.016065044,-0.01348433,-0.016350124,0.033584386
137982,0.015897898,0.020598227,-0.00753792,0.051232163,0.017283246,0.029117009,-0.009972603,-0.015903862,0.029492602,0.028406927,0.03313012,0.036017496,0.018275658,0.00657641,0.04219158,0.017947098,0.002917029,0.031162294,0.048914786,0.01226234,-0.006843137,0.034797817,0.024271244,0.044153664,0.0071183257,0.02310206,0.011826145,0.023517838,0.0072295894,-0.007378452
137983,0.052008927,0.011008553,0.00073986937,0.03721005,0.030027747,0.044503096,0.009604234,0.010746993,0.040445358,0.024818221,0.013966764,0.036233064,0.022930935,0.011105691,0.0016876677,0.02856803,0.01736857,0.005359204,0.033994585,0.029743992,0.015289876,0.01816917,0.024458637,0.00043368712,0.023552531,0.038761113,0.077983595,-0.02346322,0.0133289425,0.006279744
137984,0.02878777,0.044247974,0.038862884,0.03639556,0.03000042,0.037775185,0.04122103,0.021876348,0.039872378,0.057333764,0.03380349,0.022122763,0.036874622,0.030824676,0.027636187,0.07022342,0.03410066,-0.0012421584,0.07878435,-0.0011601684,0.012034574,0.03545773,0.027430383,0.023953691,0.021473296,0.035659254,0.04159797,0.020766271,-0.006681675,0.017143188
137985,0.0062286207,0.012405147,0.021575153,0.00031969137,0.001758397,0.024066038,-0.0021114338,-0.0033704124,0.007133124,0.047545195,0.023183709,0.025966017,0.04864179,0.017681807,-0.008199169,0.036525305,0.009798671,-0.0105225295,0.030048177,0.011529238,-0.024312409,0.036662813,0.0024734114,0.048492026,0.0028556592,0.019231144,0.010151354,0.02105602,0.017689204,0.018154534
138033,0.035996135,0.02012295,-0.03189004,0.04147606,0.006533407,0.009900904,-0.035930242,-0.03223043,0.011762383,0.00076971925,0.014323921,0.017193535,-0.003177279,-0.005601683,0.018337011,-0.0085309865,0.0063782707,0.011323635,0.032282073,0.017569305,0.018891,0.039307144,0.04978311,0.023430286,0.03689477,0.031112285,0.027133694,0.020531831,0.007838338,0.012745206
138034,0.037719946,0.020653607,-0.030488687,0.018942794,0.017434599,0.011259202,-0.01823827,-0.02327568,0.021116346,0.0075710993,0.015265399,-0.0153857665,0.022943236,-0.0076198466,0.0217511,0.009150195,0.046032812,0.021222949,0.006335492,-0.0034865786,0.010232069,0.030537099,0.07489235,0.026326416,-0.0186032,0.039216626,0.0057770847,-0.0007480693,0.014426262,0.016584652
138035,0.0061348905,0.040443175,-0.037524268,0.03479787,0.02186838,0.025032716,0.0029802173,-0.0019424775,-0.0004825938,0.012290644,0.02739717,0.0010209603,0.018209608,-0.008361836,0.00033737705,-0.011722236,0.015392531,0.0045031183,0.02842131,0.019376673,0.02767314,0.021342045,0.03342888,0.033513974,0.010788359,0.029735789,-0.010792035,0.012036462,-0.019312024,0.037222005
138036,0.03563412,0.031802822,-0.023405716,0.032856885,0.019734135,0.034028903,0.00877074,-0.012043773,0.012660694,-0.0089007085,0.030124933,0.03768327,-0.013600861,-0.016090004,0.027851714,-0.0071477746,0.0030788733,-0.013777117,0.031071799,0.018748662,0.0051970514,-0.015359511,0.015417565,0.019943802,0.014534041,0.035165686,0.0012849793,0.024191564,0.020600349,0.0048971497
138037,0.05408162,0.036157664,-0.0153472945,0.028929291,0.017438827,0.0425726,0.016422058,-0.007797431,0.03227719,0.019411195,0.044393566,0.02321208,0.03048356,0.015529424,0.019531166,0.013383406,0.034420338,0.016958723,0.048099265,0.01551716,0.00910911,0.011003668,0.055812616,0.01851401,0.050463784,0.056671534,0.04292719,0.015235931,0.021372596,0.03521825
138038,0.05569926,0.019098153,-0.028672693,0.04470633,0.037448987,0.05485816,0.030015586,0.017745098,0.023021407,0.036034513,0.031044168,0.020130096,0.020065855,0.007820114,0.012557379,0.03805514,0.016405875,0.034711417,0.050526112,0.012728934,0.024573473,0.03676864,0.05671951,0.034860525,0.041472703,0.034511168,0.018040588,0.027897298,0.010165603,0.019028345
138089,0.044998106,0.020705115,-0.026854647,0.019614741,-0.00993898,0.0015952982,0.0121474825,0.010644595,0.0153378695,0.0296655,0.018182147,0.012619902,0.040919043,0.009549049,0.0016429321,-0.0035132878,0.011908489,0.0013584793,0.010305257,0.0494682,0.034331083,-0.024070531,-0.00041853977,0.006213285,-0.002441392,0.0014605789,0.011825412,0.005894096,-0.019866992,0.02060094
138090,-0.00161796,0.010646466,-0.008941778,0.009519008,0.014008634,0.0048243487,0.012673356,0.007909944,0.0033500234,0.0021298595,0.002861061,-0.0003331347,-0.009399604,-0.015006167,0.006025189,0.0036886074,-0.025233055,0.023967326,-0.01716443,0.020750904,0.023226803,0.01170992,-0.0029462613,-0.011305679,0.007121334,0.021610523,-0.024081735,-0.010010103,0.0035782612,-0.0131964395
138091,0.022437437,-0.0009429056,-0.03763013,-0.013283939,-0.007718526,-0.029271422,-0.007352311,-0.034435537,-0.019204846,-0.021152891,-0.010254959,-0.03546642,0.0018651054,-0.01591113,-0.03193691,-0.008817963,-0.0030265043,0.0058475197,-0.016484536,-0.0012271209,-0.02975423,-0.0028639734,-0.01395081,-0.012493454,-0.012131091,-0.021618133,-0.019198393,-0.009929992,-0.018743105,-0.015893111
138092,0.02465337,0.01789674,-0.01787307,0.014894028,-0.0006061758,0.037116025,0.0097253015,0.025116747,0.022460938,0.031655066,0.016381146,-0.004269023,0.025108993,0.0059049004,0.02156736,0.01909202,-0.013162755,0.012085919,0.026623512,0.016345797,0.018688397,0.019069046,0.031168165,0.014532692,0.01073492,0.03845003,-0.013511551,0.022993514,-0.0013934746,0.02466298
138145,-0.003859409,-0.026411919,0.009181592,0.011425006,0.012744986,-0.01810302,-0.029156087,-0.023502998,-0.017061617,0.01615587,-0.014411144,-0.016776418,0.056404453,-0.010538384,0.017987981,-0.034694526,0.0011460049,-0.0081834085,-0.002678721,0.011301838,-0.020010324,-0.0058398563,-0.03124212,-0.010335375,0.0031302797,-0.00329783,0.001297425,-0.010807845,-0.005904241,0.011855128
141287,-0.013038338,0.062770225,0.02627652,0.020884335,-0.007017546,0.006748551,0.0019417062,0.004064598,0.015496042,0.007035801,0.01608195,0.024614425,0.02353171,0.0154524,-0.01139782,-0.0029845245,0.01894254,0.028820219,0.011065523,0.033214908,0.0084021855,0.0016970237,0.022159802,0.04837951,0.009990159,0.030332802,0.018086769,0.051037908,-0.009496276,0.03037417
141288,0.028740995,0.008457002,0.031173868,0.012685362,0.0080177495,0.028366072,0.01884565,0.018523833,0.010897864,0.014956596,0.001066728,0.023972087,0.0036382517,0.009301008,0.0056164577,0.008366148,0.019809041,0.021694496,0.024493268,0.010833189,-0.014488708,0.006971969,0.051825017,0.012491249,0.005602369,0.026801392,-0.005075579,0.032325845,0.003075758,0.026343146
141330,-0.019000012,0.0062258583,0.059977736,0.010534342,0.018158536,0.022564054,0.0407951,0.015905997,-0.008522061,0.002202071,0.021941995,0.01759838,0.020309346,0.010932543,0.030611642,-0.026664995,-0.009691778,-0.015147738,0.012243579,0.05000897,-0.017657489,0.017225094,0.011132223,0.021139612,0.001174674,-0.0023981824,-0.020614333,0.0301323,0.015115603,0.037926998
141331,-0.0038572967,-0.030336758,0.02243544,-0.008570142,-0.0067219273,0.0029177263,-0.0017577723,0.024007969,0.012986906,-0.022341697,-0.0033131216,-0.011408053,-0.005042471,0.012645707,0.03930084,-0.023557687,-0.0010142674,0.025161164,0.006337598,-0.008185288,0.011449948,-0.012472746,-0.004733584,0.011240383,-0.027017256,0.012586263,0.0045473794,0.044036075,0.017343033,0.02814129
141375,0.0144973025,-0.003565091,0.011338425,-0.016586287,-0.007539145,-0.007813739,0.0016273888,-0.016311554,-0.035735067,0.02568285,-0.013820991,-0.012524776,-0.00651746,-0.018956695,-0.020331131,-0.01591863,0.03426899,-0.011530972,0.01895981,0.008482831,-0.014416978,0.020733943,0.01183382,0.015088745,0.0071141967,-0.0072408025,-0.013961838,-0.007969695,-0.0010565107,-0.00012069879
141376,0.012694108,0.0077396743,-0.008780999,0.010247744,-0.018293308,0.004573095,0.0058358796,-0.025261164,0.022224633,0.001909465,0.0077383257,-0.0071446015,0.03468224,-0.021470912,-0.009656507,-0.008972689,-0.020617729,0.020365242,0.016129578,-0.006535137,-0.0057443785,-0.0052651917,0.01855882,-0.00976039,0.025398908,0.00595721,0.010462627,-0.0073755775,0.02117312,-0.024238758
141377,0.016493395,0.019500995,0.00026217196,0.004348961,0.018491488,0.010987841,-0.010040085,0.00064666773,-0.0032617163,-0.0390813,0.0056697167,-0.011519317,0.004646076,0.012847899,0.0045596166,0.01688066,-0.0026316596,0.0083788065,-0.0035828166,-0.03797883,0.022032276,-0.0036848579,0.022626324,-0.004714789,0.01576027,-0.0015345422,0.0101638,-0.0119297365,-0.005982422,-0.006854951
141378,0.033305965,-0.007817719,0.0066127703,-0.009386264,0.01228861,0.0009163876,0.029078731,-0.00055821677,0.007970623,0.016089646,-0.016115995,0.010305925,0.026197517,-0.01203937,-0.005923536,0.020862246,0.007889704,-0.0034528256,0.008933027,0.005459994,-0.0062498054,-0.0062781363,0.023247043,-0.0049164644,-0.005329044,0.006983372,-0.022702865,0.01331795,0.009401824,0.019840749
141379,0.0009416803,0.009673174,-0.021196188,0.00949205,0.013735422,0.006065422,0.010646737,-0.0012763701,0.0036157155,0.01239737,0.0140687125,0.026644638,0.01866652,-0.0023715256,0.022613162,0.005336925,-0.0010191752,0.027445182,-0.005503168,-3.2626715e-05,0.010675478,-0.0048086606,0.0072811027,0.0061560688,0.009429968,0.034624252,0.013873354,0.013131772,-0.0021445677,0.0053299987
141381,0.048540574,0.02545926,-0.020707648,0.030549949,0.015367847,0.024418572,0.013383036,-0.0013639809,0.012802757,0.039513465,0.0053920676,0.008865892,0.024578953,0.0044178297,-0.01718467,0.025873998,0.02669245,0.01653676,0.008209561,-0.01243714,0.0191827,0.014183753,0.01822114,0.031242697,0.019113334,0.049507227,-0.0006653741,0.006728351,-0.0017569164,0.040114727
141423,-0.0142930215,-0.054090407,-0.03842594,-0.013437373,0.0063203215,-0.017810946,-0.021820888,-0.03471754,0.016563488,-0.020613967,0.0018702904,-0.010292191,-0.028436728,-0.023329696,0.0020715492,-0.037807196,-0.04682909,0.012690189,-0.024443148,-0.026898114,-0.023286523,-0.008546913,-0.013188932,-0.011683911,-0.0009015196,-0.028326303,-0.008246195,-0.016782494,0.013882369,-0.013965525
141424,-0.0037090394,0.0072882115,-0.023574213,-0.0004601547,0.0067666774,0.011999355,-0.021194868,-0.010839774,-0.023469532,0.015737636,0.005904825,-0.008174697,0.027286738,-0.0038396781,0.015393217,-0.012134089,0.012827143,0.012417343,-0.0014469702,-0.0183014,-0.008818183,0.0011149182,0.024230339,0.010227155,0.029126465,-0.0100315735,0.007325893,-0.0064391126,0.012900007,0.016454183
141425,-0.012969804,-0.009903933,-0.019990314,-0.0038695743,0.034795202,0.006701246,-0.014276636,0.0054426645,-0.024567029,0.004093928,-0.013210744,0.0064405524,0.027983494,0.0081796115,0.021924593,-0.020549877,0.0447291,-0.0009122162,0.032702755,-0.02314687,0.006429342,0.021886164,0.009631892,0.0022629902,-0.01884829,0.0077090077,0.0059802183,-0.021200309,0.010767951,0.010662794
