,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
25951,-0.020019872,-0.009183898,-0.026059195,-0.021396346,-0.02508188,-0.012597495,-0.011009292,0.008151217,-0.040140748,-0.019103648,0.006181827,-0.0014986675,-0.031409003,-0.024894409,-0.012077059,-0.033007596,0.028559437,-0.0034623488,0.0025177356,-0.013159263,0.010313722,-0.0015678474,-0.018432515,-0.009416551,0.0021596567,-0.0015231874,-0.006669598,-0.013058106,-0.043206144,-0.0006051492
25952,-0.0033718664,-0.020143805,0.025948038,0.005355761,0.0034118276,0.012957592,0.019235695,-0.008765028,0.010259631,0.011542375,0.0018751001,0.019761937,0.04176985,-0.01409955,-0.016728004,0.025778113,-0.024471544,-0.036928255,-0.031433627,0.029625913,0.016706275,-0.0014841234,0.02170331,0.013740645,0.04049283,-0.002077126,0.037082866,0.028512828,0.007270443,-0.012073859
26005,-0.00095491734,-0.0186626,0.037227895,0.007845798,0.0061758533,0.011626825,0.052670404,0.014362252,-0.013065808,0.015742699,-0.0014857078,0.0142957615,0.019160746,0.0038622196,0.010938156,0.024458991,0.00703749,0.027575836,0.019018019,0.025896681,0.012718588,0.02941596,0.013498969,0.028495712,0.048514336,0.008434932,0.037234146,0.0338327,-0.0024008017,-0.018136078
28832,0.012462701,0.0061687897,0.03407129,0.022694014,0.022264823,0.01921014,0.0048955926,0.027688986,0.003629722,-0.013863924,-0.031902466,0.024899932,-0.0064813406,-2.7704984e-05,0.01201202,0.041778117,-0.00026810123,0.020562263,0.016276645,0.031805947,0.002498439,0.020872816,0.037729368,0.013426945,0.017647764,0.021226613,0.05925573,-0.0008327933,0.039251372,0.016643101
28885,-0.013340545,0.012728091,0.037707943,-0.01467052,-0.0039241672,0.022669965,0.003997393,-0.00041796305,0.022220964,-0.008687227,0.032268878,0.03879339,0.012765561,0.005016037,0.034253985,0.023669431,0.0068435557,-0.009196709,0.029639699,0.016670505,0.012333517,-0.006385842,0.01129869,0.01047257,0.012501833,0.013451368,-0.00057966175,-0.0023383696,0.02188158,0.039358016
28886,0.012657379,0.040524498,0.06278679,0.006863259,0.02032878,0.038584374,0.02414987,0.017942915,0.03705915,0.00835432,0.027255611,0.04662617,0.039258037,0.03435119,0.044768382,0.029745122,0.00093897973,0.05579259,0.040151447,0.028517649,0.034299906,0.04505934,0.018283965,0.027145317,0.03792405,0.040437166,0.034351435,0.027218029,0.027248204,0.036514316
28938,0.002459836,0.023192493,0.017274318,0.033558443,0.008892574,0.023504311,0.01939606,0.026187683,0.010551249,0.012543358,0.024980282,0.02617233,0.0025533803,0.021001501,0.0417044,0.03891605,0.008565531,0.02098617,0.010780714,0.029307393,0.0015762144,0.015315298,0.03371563,0.0014561955,-0.0025015,0.0060790833,0.044090495,0.006599112,0.038800724,0.024489643
28939,0.0038113154,0.037084516,0.035294954,0.021126993,0.029679907,0.017871464,-0.011096577,0.06356958,0.002748437,0.02230204,-0.0038828796,0.02541764,-0.011152026,0.034873795,0.035221756,0.039512955,0.04903023,0.020126458,0.0063591986,0.048561525,0.048075736,0.06323172,0.023210697,0.013031479,0.050587896,0.039858907,0.043062717,-0.022028811,0.012782213,0.03307907
28991,0.002654134,0.014187553,0.01338071,-0.018919079,0.03469633,0.012579135,0.011259585,-0.021559015,-0.00074975006,-0.008600122,-0.01964183,0.013463729,0.028758856,-0.010784343,-0.021129973,0.001929005,0.010515529,-0.009718325,0.0077782697,-0.010679901,0.011930491,0.010033456,-0.008747351,0.008315821,-0.023943312,-0.0077802353,0.007223213,0.0022707654,0.014459088,-0.014438757
151908,-0.026963389,0.02910109,-0.015679535,0.025916837,0.033316027,0.008021832,-0.02003384,0.03423733,0.019987114,0.0047471994,-0.015815673,0.01911165,0.01957148,0.027257921,0.03180668,0.035718698,-0.0061877486,0.030587798,-0.009315702,0.019611107,-0.004788354,0.017377974,-0.0060757217,0.013399549,-0.005586023,-0.015188699,-0.004145406,-0.0025848255,0.018321676,0.016649544
155056,0.008406908,0.031392027,0.021934554,0.012074216,0.008641663,0.032689866,0.002338972,0.010181807,0.020112025,0.0030113466,-0.010239367,0.038502745,0.023846192,-0.01494157,0.03962807,0.029427828,-0.0010492597,0.032660846,0.026834697,0.011895981,-0.0166953,0.041393917,0.02626537,0.027626298,0.030907685,-0.0030057642,0.03297891,0.014230989,0.02414024,0.031682115
155057,0.014806509,0.013383376,-0.015434907,0.010607836,-0.012849993,-0.00061691785,0.008872088,-0.018047443,-0.005055522,-0.030284233,-0.0071670604,0.020546427,0.0074456134,-0.034311544,0.01019258,0.01230117,-0.00865123,-0.023230096,0.009065579,-0.008529348,-0.011956859,-0.012030239,0.04033369,0.0046666586,0.0198766,0.010034445,0.03607424,0.032051563,0.007426745,-0.013584553
155108,0.024790056,0.022324065,0.03385064,0.0119563565,0.009000911,0.015729157,0.035618123,0.039855752,0.016551854,0.027756996,-0.023697698,0.02879396,0.030092493,0.03745674,0.04667461,0.051340714,-0.033995226,0.031413537,0.039232682,0.032678712,0.0031996376,0.05542664,0.008945719,0.010340332,0.019835541,0.0045747664,0.059478194,0.036475804,0.019326143,0.05035505
155109,0.03817066,0.010465518,-0.0046201875,0.0039300635,0.0070339777,0.00028305012,0.009820686,0.024586948,0.008509932,0.015335339,-0.014831192,0.021634331,-0.0074669938,0.025605088,0.0142061785,0.01665921,-0.041404795,-0.017096514,-0.021695549,0.004773407,0.011796791,0.02479718,-0.022633428,0.004011045,-0.0029945204,0.005431565,0.011138118,-0.004258982,0.009499308,0.034491178
155159,-0.012303659,-0.015760632,-0.0012730192,-0.021993773,-0.007924922,-0.0057954504,-0.028131321,-0.0016971617,-0.034511898,-0.0044777365,0.024273723,0.008927559,0.00853236,0.010089821,-0.005356965,0.015736943,-0.002756369,0.032193888,0.0029639613,0.0080907615,0.014931563,-0.012909534,0.0076355003,-0.0012429423,0.004837472,0.0016788306,-0.013492812,0.012714781,-0.047185183,-0.0045216456
155160,0.009986949,0.010358074,0.011877564,-0.009341332,-0.002718847,-0.011018948,0.0015708158,0.006355176,-0.027261788,-0.0003523112,0.006516895,0.012334034,0.041031208,-0.014550984,0.01624552,0.022004083,0.025569534,0.02638965,0.022687525,-0.00087997084,0.02272664,0.020788312,0.033249307,0.01868285,-0.019844614,0.015420039,0.01564403,0.010536076,-0.0022136692,-0.0071934587
155161,0.004940094,0.0042707077,0.034637287,0.029705621,0.0042203134,0.00066617783,0.04155458,0.043028917,-0.0040632845,0.0170423,0.0070603457,0.023759225,0.052564103,0.0019229524,0.02897126,0.02227571,-0.016209431,-0.000987115,0.040000778,0.018339204,0.023394724,0.020999752,0.032698184,0.025744863,0.035255175,0.020349758,0.044755954,0.039727714,0.021737004,0.024877794
