,boat,penguin,cat,ladder,bus,horse,apple,dolphin,table,bear,axe,elephant,bell,pencil,spoon,frog,tiger,guitar,turtle,rhinoceros,cow,bee,monkey,spider,banana,rabbit,shoe,tree,trumpet,cactus,kangaroo,chair,dog,giraffe,wolf,lion,mushroom,tie,computer,whale,dress,hammer,scissors,ant,butterfly,popcorn,rifle,microscope,sheep,kite,knife,motorcycle,fish,piano,scorpion,umbrella,couch,brush,bottle,cup
17659,0.02489465,0.026052386,0.036042135,0.020262783,0.012539401,0.058405418,-0.011429918,0.05671005,-0.019674793,0.08820238,0.037263047,0.07796668,0.0483568,0.04688776,0.038334407,0.028597467,0.053414658,-0.041043535,0.020106984,0.02065094,0.026918113,0.061704528,0.03774568,-0.041298922,0.03563662,0.027813181,0.07193111,0.047065586,0.007887247,0.003446218,0.018979497,0.03105767,0.060555782,0.032487523,0.08459797,0.030666947,0.023656117,-0.014993289,0.013936405,0.13271578,0.03588333,9.22E-05,0.01619219,0.07735293,0.002901797,-0.003093311,0.01689313,0.04029583,0.000864189,0.076802194,-0.034659117,0.028004555,0.065401904,0.001251617,0.006498814,0.039573096,-0.025245719,0.035305396,-0.0397708,-0.027385823
17660,0.009739316,0.030653201,0.028360339,0.035289258,-0.009863887,0.05332114,0.018463787,0.05429152,0.041461203,0.07832629,0.052380025,0.072734274,0.017254446,-0.011243612,0.038191784,0.024739534,0.024741687,-0.023030961,0.004680871,0.03192551,0.02631578,0.08095304,0.059050705,-0.0282724,0.052289456,0.025475217,0.05121393,0.02809325,-0.019366948,0.031338993,0.041807506,0.030128649,0.08139124,0.014927715,0.09224549,0.051555444,0.033710975,0.009452038,0.023703322,0.08042574,0.030914651,-0.019867957,0.019565385,0.032703128,0.017150227,-0.010864745,0.03782815,0.04984264,-0.005216781,0.031202078,-0.014193845,0.017290797,0.061124425,0.007569222,0.026581598,0.031725146,-0.016640818,0.018413022,-0.022349663,-0.004624069
17683,0.028054295,0.03820568,0.006410861,0.0699996,0.012967672,0.03387573,0.03636503,0.041419428,0.040798355,0.05998419,0.033995695,0.032458898,0.04294977,0.0384585,0.036193594,0.05564609,0.04206547,0.019996468,0.05381201,0.011949749,0.033124797,0.022597196,0.05149208,0.030183556,0.05150436,0.04795173,-0.02673673,0.05847025,0.074368976,0.03392927,0.029470898,0.064182095,0.0256214,0.010493576,0.085274525,0.011510265,0.034099698,-0.001216816,0.019270232,0.06173037,0.04097201,-0.004715304,-0.000967003,0.035433218,0.03668153,-0.023272468,0.045482237,0.049393993,0.038449816,0.046327338,0.03719909,0.023005152,-0.002024837,0.032401845,0.027522167,0.05655372,0.009229876,0.041403737,0.022343477,0.01750029
17684,0.038994707,0.034157064,0.034792524,0.051054016,0.015022446,0.04097975,0.026241994,0.082760304,0.013989749,0.033536363,0.040470447,-0.002495213,0.05368497,0.04925963,0.01577556,0.03448278,0.051888093,0.012441523,0.0468677,0.034208547,0.038595956,0.04025099,0.06253938,0.049697455,0.035022628,0.025748512,0.006678628,0.064806156,0.075109355,0.01898405,0.025994094,0.04022388,0.020923838,0.005580705,0.075485416,0.026304193,0.047361594,0.008898545,0.012795371,0.075213775,0.023561073,0.008074188,0.015515729,0.003798047,0.04152925,0.003050217,0.03756819,0.04990621,-0.002250087,0.056711797,0.04230782,0.046226893,0.061607674,0.048649117,0.05194356,0.06645251,0.009346025,0.074182846,0.011089426,0.008976937
17685,0.04740962,0.03282054,0.03191325,0.022184795,-0.008432564,0.043823887,0.03723652,0.078726806,0.008502116,0.045857694,0.065422915,0.002564202,0.03874508,0.032707572,0.031171963,0.0459147,0.013505246,0.026557239,0.04442714,0.050059836,0.013051591,0.009216386,0.037634563,0.045364935,0.039165944,0.033687506,0.04230245,0.057918232,0.077752225,-0.002088454,0.018190285,0.024859011,0.028872272,-0.000317096,0.04802243,-0.003009404,0.066144146,0.032641523,0.024359861,0.052220996,0.032681767,0.044736475,0.03842479,0.024030147,0.05308644,0.011161395,0.055560067,0.022368064,-0.008728338,0.0911353,0.035281174,0.038953733,0.05443259,0.022783421,0.048266903,0.05196318,-0.013724789,0.07786866,-0.015218523,-0.010655751
17686,0.045710847,0.048615515,0.027043208,0.06445517,-0.018134346,0.057913188,-0.001953794,0.06646088,0.010069783,0.004097788,0.094848156,0.029828155,0.059135616,0.057720214,0.038108338,0.041666966,-0.019978033,-0.010235204,0.024160301,0.012733538,-0.020625241,0.021443022,0.029062236,0.032790747,0.055050716,0.041047614,0.08666072,0.019615984,0.07984449,-0.010815181,0.010806784,0.05002077,0.011333332,-0.025806302,0.059378088,-0.014642735,0.051768243,0.021480689,0.02651968,0.0902585,0.030429123,0.058953825,0.09108565,0.042587023,0.050697234,-0.015516348,0.06317487,0.025582045,0.008692869,0.09141549,0.049485076,0.01696133,0.041494872,0.001185568,0.046365574,0.06274101,-0.018554632,0.100710325,-0.018352417,-0.003270178
17687,0.042270303,0.005741629,0.036730245,0.06786464,-0.050296146,0.042730253,0.009618065,0.06263777,-0.022552663,0.001337808,0.07793591,0.017047413,0.03853873,0.057170946,0.042940825,0.017052544,-0.021876419,0.003687278,-0.02072043,0.012748406,-0.025018483,0.016524019,0.007449605,-0.015613474,0.0486224,0.01261665,0.09556886,0.009496377,0.05197834,-0.001731658,-0.006616074,0.04305215,-0.005346946,-0.047908917,0.021458829,0.005956788,0.040125202,0.009441649,0.008647422,0.10045746,0.02282916,0.054655302,0.08097061,0.042921882,0.026204204,-0.013225175,0.008694015,0.022925489,-0.020494338,0.10494753,0.049209986,0.005352425,0.03257231,-0.011730757,0.011279796,0.06422808,-0.006905107,0.09226796,-0.03278185,-0.005097467
17688,0.011885299,0.010051343,0.018493747,0.03458834,-0.01642553,7.49E-05,0.026727797,0.02133733,-0.008952268,-0.005592341,0.02256347,0.001218187,0.024222052,0.011485942,0.031432915,0.007581007,0.029770112,0.041462187,-0.003420147,0.016011367,0.021154182,0.002802381,0.01239878,0.00671254,0.015016454,0.02988972,0.005421754,0.04623823,0.016986022,0.01569487,0.018873049,0.009592894,-0.035730492,-0.033898793,0.008830414,-0.006897731,0.04411714,-0.028805455,-0.029580617,0.011873543,-0.02136997,0.010507626,0.056428704,0.003050855,0.021631047,-0.002638159,-0.008119072,0.017938698,-0.028921494,0.021511063,0.051759828,-0.01917663,0.038674217,-0.003704285,0.008850034,0.005654548,-0.001509694,0.032146648,0.002585473,-0.002490875
17716,0.037934873,0.03302734,0.029246405,0.046026155,-0.025858477,0.025799004,-0.002529113,0.041250955,-0.007429844,-0.017825935,0.044692274,-0.007201837,0.019103846,0.029627576,0.01871913,0.012307442,-0.018720848,-0.006976547,0.014100883,0.007882888,-0.03281067,-0.01422634,-0.020336267,-0.008369277,0.04448545,0.004863148,0.07838879,0.001580749,0.0749648,-0.001624222,-0.022942498,0.023102792,-0.008025087,-0.05519901,-0.005898063,-0.048094627,0.04577285,0.00729579,-0.017866803,0.046427835,0.011290862,0.05112332,0.07770512,0.015044611,0.03146215,0.002871859,0.018500978,0.019096801,-0.022166884,0.08130421,0.0512163,-0.005209996,0.007351598,0.013396315,-0.008274867,0.055084318,0.003139111,0.08132195,-0.028949862,0.010775973
17717,-0.001204198,-0.001762028,-0.012948591,-0.000447057,0.021396853,0.009696822,0.006880641,0.034023564,0.027165959,0.023390742,0.00496415,0.001190233,-0.005237745,-0.003187105,0.002847094,0.014801636,-0.008168092,-0.022180201,0.009519313,0.000838312,-0.002776936,0.011295659,-0.00105175,0.003144789,0.01355487,-0.019287512,-0.03472924,0.03732962,0.055012282,0.019948883,0.000995408,0.014646315,0.006307519,-0.000246863,0.002555617,0.005212157,0.003085556,0.02183166,-0.002696761,0.028298693,0.022752091,0.021960579,-0.01022912,0.029822813,0.024662683,-0.004668146,0.022733314,0.009996413,0.010488383,-0.003325937,-0.004151263,0.017388245,-0.008493656,0.026034618,0.014609908,0.005947551,0.000314164,0.024683135,-0.016614383,0.018264813
17718,0.025924169,-0.002387681,-0.00566512,0.019045597,-0.015223007,0.012123392,-0.007273648,0.046634723,-0.008459027,0.00446275,0.017315941,-0.017920692,0.01630721,0.014232296,0.041683953,0.003486312,-0.001835384,-0.013387643,0.029670678,-0.003071901,0.001809061,-0.020972619,-0.020277955,0.017321834,0.009500173,0.003030201,0.020493215,0.005769891,0.034548007,0.020142639,-0.032571148,0.028278189,-0.004629846,0.005566798,0.00192508,-0.010447882,0.021202842,-0.013537847,-0.006362251,0.003791089,-0.002133879,0.012173708,0.05560701,0.013246988,0.022755181,0.005516009,0.018488457,0.020766037,-0.058703363,0.03223587,0.032103095,0.042114895,0.032261286,0.030612424,0.03293937,0.041721314,-0.01341537,0.030731814,-0.030165486,-0.007749196
17719,0.020386128,0.009797619,0.003123032,0.005907931,-0.022343725,0.009421786,-0.001932146,0.042513758,0.002733141,0.00749301,0.0108656,0.010597639,0.01707525,-0.006285386,0.010754474,0.00920633,0.015248324,0.009423367,0.038013104,0.021407967,-0.026924005,-0.005941874,-0.016693942,0.014686634,0.000385141,0.010254766,0.017605105,-0.00264942,0.057180643,-0.00547483,-0.012261455,0.01164527,0.003760516,0.017676068,0.008522797,-0.028389128,0.02956239,0.00864848,0.003262584,0.013798458,0.014243056,-0.010739375,0.03355616,0.011282201,0.009224,-0.02115362,0.02798715,0.01403739,-0.06466693,0.021912092,-0.007255819,0.01556694,-0.001270248,0.015820352,0.016776176,0.021601923,-0.015007001,0.031320956,-0.029381743,-0.000386917
17720,0.000388167,0.05367848,-0.017119417,0.071598075,-0.064497486,0.012110583,-0.018499559,0.043142114,0.003119011,-0.008890397,0.047290307,-0.009569773,0.04995817,0.024610134,-0.012593037,0.004585561,-0.02138263,0.008783556,5.31E-05,0.014449189,-0.007653669,-0.013161379,0.021129394,0.003813088,0.01368774,0.030038856,0.046081934,-0.02088202,0.0538689,-0.020860912,0.003440267,0.014154895,-0.020571867,-0.007167108,0.000813054,-0.027707728,0.030795977,0.006051906,-0.011764865,0.019796198,0.025544316,0.031502813,0.032585863,0.03479824,0.018142799,0.013362343,0.04689029,0.017134212,-0.019590335,0.06162675,0.056420524,-0.014028996,0.028955095,0.009963721,0.0349367,0.0340639,-0.004416548,0.064292036,-0.003155132,-0.006824285
17721,0.017435608,0.00918558,0.008918338,0.058630656,-0.016384559,0.026397033,-0.008685759,0.03636055,-2.05E-07,-0.00334006,0.08263507,0.011283292,0.016604055,0.055335015,0.0392203,0.016642043,-0.011790988,0.009331868,-0.006392868,0.014530975,-0.016328534,-0.003565204,0.003923815,0.02122881,0.0326829,0.014894309,0.08959034,-0.013443291,0.059923228,-0.002859923,-0.006892909,0.04067627,-0.00368156,-0.019875856,0.002567635,0.014217216,0.054437336,0.025248831,0.015451953,0.039853666,0.000703361,0.053343117,0.06435565,0.03769909,-0.002986272,0.008327196,0.007528713,0.022134436,-0.011577929,0.09598067,0.06314037,-0.006783107,0.025318464,-0.005087313,0.011110239,0.051146314,-0.016205566,0.09392601,-0.013567418,0.013737838
17722,-0.001599778,0.005514063,0.021218905,0.008109731,-0.030742092,-0.004634114,0.011078673,0.006121711,0.037175983,-0.028247565,0.003286891,-0.021073693,0.010289391,0.027580207,0.008773218,0.021278223,0.01095626,0.014729184,0.014960833,0.01240322,0.004595725,-0.044122726,-0.020052778,0.016874673,-0.001578508,0.008499055,-0.05350681,0.020168236,0.056293666,0.027577652,0.01916601,-0.006227884,-0.013695699,-0.022700904,0.003028396,-0.015888182,0.00658373,0.021309271,-0.014687105,0.01546115,-0.005013579,-0.006893616,0.03617694,0.001277963,-0.005816812,-0.000401424,0.01899146,-0.009143964,-0.010588594,-0.000898521,0.013695835,0.018165687,-0.02177316,0.01481133,-0.010517248,-0.025155112,-0.020953968,0.004184224,0.025393547,0.006805863
17758,0.023727255,0.000381269,0.036746528,0.004920481,-0.015595193,-0.006932657,0.032149952,-0.003244512,0.030123323,-0.002919515,0.003052955,0.006480254,-0.014389171,-0.047603007,-0.007064971,-0.012357477,0.016089277,-0.04095012,0.017342137,-0.002118158,-0.009473851,-0.009387325,0.002899857,-0.013081304,0.003177361,-0.001814335,0.011557419,-0.006654281,0.013944517,-0.009527427,-0.004951964,0.009980364,0.02368904,-0.004508621,-0.006451955,-0.020002441,-0.001589294,0.012283976,0.01311884,0.059130818,0.010536075,0.015410545,0.007403383,0.001840615,0.022521304,-0.025706358,0.023987241,-0.010408361,0.015481927,0.026435211,-0.023706757,0.004215512,0.025092153,0.004202476,0.004022082,0.008612569,0.029577756,0.027071351,-0.020422757,0.019618353
17759,0.011519249,0.025101582,-0.010660383,-0.030013544,0.005280452,-0.019024745,0.006559258,0.005551007,-0.023227828,-0.020115135,0.011646149,0.019469107,-0.023230562,0.00707337,0.013997104,-0.013099517,0.010602116,-0.003363051,0.03101849,0.002766923,0.006862307,-0.023025759,-0.009503773,-0.014364298,0.01559431,-0.002199726,0.016327694,-0.002036433,-0.000892906,-0.013992188,0.008040012,-0.046463277,-0.032245647,-0.019203275,0.000367217,-0.01101587,-0.014809297,-0.015782971,0.021424145,-0.0444766,-0.007745996,-0.000139433,0.008564106,-0.02561368,-6.51E-05,0.023638628,0.017279811,-0.010418474,-0.019274456,-0.002118221,0.004979819,0.001426422,0.020687368,-0.000512432,0.001232125,0.01693596,-0.047278848,0.00393473,-0.018880913,-0.003187015
17760,0.01018081,0.04758234,0.013110406,0.010051277,-0.003531891,0.034401704,-0.003337718,0.006053876,-0.020491445,-0.014853399,0.013048594,0.029352166,-0.00337952,-0.018465035,0.010359169,0.015478113,0.029073147,-0.012079994,0.009105193,-0.002255583,0.03555875,0.007256322,-0.008155699,0.024432776,0.005388852,-0.005396677,-0.01874035,-0.010218029,0.056921106,-0.002004513,-0.004851226,0.018906793,0.020286625,0.017145215,0.006506922,-0.017264402,0.017678449,-0.017002895,-0.001056834,-0.021882439,-0.004513219,0.012526696,-0.011761077,-0.012563862,-0.001211915,0.010176202,0.040165417,0.001076425,0.004091916,0.002507981,0.013102579,0.020345272,0.025130404,0.017527558,-0.004348064,-0.001403235,-0.008394538,0.011969689,0.016395032,0.014129583
17761,0.019555977,-0.012903345,-0.006054962,0.023754915,0.00960038,0.007368317,0.019068347,0.04003137,-0.010011048,0.026423706,0.006048711,-0.006896896,0.030960655,0.062242966,0.009272289,-0.014455364,-0.002263397,0.03883383,0.004558076,0.02045109,0.016799944,0.015677974,-0.007958488,-0.005915323,0.013530366,0.004030533,0.02960859,-0.018630283,0.028447563,0.04942256,-0.006294883,0.020225344,0.007099859,-0.013297034,-0.013577253,-0.004771877,0.007013837,0.00616618,-0.018731644,0.005815236,0.003508593,0.004957276,-0.014699422,-0.000757655,0.001149792,0.012564848,0.0402248,-0.006491018,-0.001048308,0.027768418,0.017948413,0.017149396,0.015976187,0.003065598,0.006293332,-0.005238482,0.02910726,0.0645188,0.035373043,0.022221677
17762,0.039483618,0.018331848,0.007779656,0.0642431,-0.018220784,0.028557384,0.005225066,0.045505937,-0.021026835,0.00725032,0.04989619,0.02811574,0.02719398,0.04478432,0.036575336,0.02386068,-0.007743534,0.006016542,-0.013379191,-0.017987303,-0.03890168,-0.046494037,-0.011774223,0.046316564,0.01991926,-0.014009443,0.0538186,-0.014105271,0.028971897,0.007925943,-0.031360444,0.008798972,-0.014043047,-0.021682361,0.030502481,-0.013511732,0.017884927,0.018629385,0.026526168,0.04719272,0.004749995,0.04160673,0.06649119,0.013669588,0.016412959,0.012053144,0.017757332,0.001607918,-0.015047052,0.042675555,0.05813181,-0.007434024,0.011314251,0.018132748,0.01964316,0.051533956,-0.005215098,0.07115238,0.014537945,0.01896398
17763,0.00182846,0.020739088,-0.008901549,0.012556075,-0.010855202,0.03583793,0.008217447,0.0350782,-0.00047051,0.022031123,0.04548231,0.062336873,0.04295871,0.024227336,0.017648319,0.021172376,-0.021049606,0.020314895,0.009838447,0.004984002,-0.003962091,-0.02065424,-0.026255438,0.012447734,-0.000738133,0.03412098,0.01634858,0.03542379,0.005541054,0.018844971,0.018439507,0.024015376,0.024606077,-0.015742552,0.033136327,-0.009331837,0.034325484,0.00041359,-0.030023688,0.062141716,0.018242616,0.024526425,0.04249231,0.046446085,0.01618176,-0.04515004,-0.001442544,0.017014412,-0.012889199,0.07265686,0.027643548,-0.016914932,0.04053905,-0.010913695,0.033832554,0.033675548,-0.015210797,0.041867454,-0.001527637,-0.011562523
17764,-0.013683024,-0.034025524,0.013492038,-0.021895906,-0.013146197,-0.020752689,0.00941251,0.024772868,-0.029834151,0.000469473,0.00639615,0.032798555,-0.010360279,0.011592455,-0.01166241,-0.03176253,-0.033177685,-0.011892316,-0.038650688,-0.0359384,0.003621089,0.020582609,0.024085648,-0.045959324,0.024633458,0.009192282,0.017342346,0.000874762,-0.012515401,-0.006774806,0.008081816,-0.000542613,0.012095313,-0.01753371,-0.004061642,-0.026729034,0.03154197,0.010442354,-0.019528905,0.023028878,-0.004822278,-0.010681485,-0.015496068,0.027961249,0.013344393,-0.000142979,-0.001514406,0.014767478,-0.06280293,0.008274023,0.005376039,0.02382116,0.005569483,-0.008482317,0.023813182,-0.006359411,-0.029220572,-0.013310205,0.003151985,0.010227206
17799,0.04532404,0.01792914,0.039077505,0.03633766,0.033099424,0.0374923,0.015615836,0.077426255,0.003726228,0.022908457,0.027635438,0.007268481,0.026985109,0.06427898,0.031589177,0.049540173,0.027823878,0.024938101,0.03279688,0.021596031,0.000879333,0.01676987,0.01782746,0.00455947,0.028029228,0.01461113,0.048827875,0.005975073,0.08626514,0.004337702,0.009208683,0.04412338,0.020656366,-0.067923255,0.039497223,-0.009122424,0.03698202,0.01204203,0.036243573,0.10182193,0.009997974,-0.008519427,0.03706989,0.017007502,0.039050493,0.00306025,0.024365848,0.032675844,-0.003803299,0.098042704,0.030871337,0.025370745,0.061543375,0.016789606,0.028215349,0.048575018,-0.012563895,0.03268448,-0.039630655,0.029397925
17804,0.000958563,-0.01978253,-4.45E-05,0.03819303,-0.0003317,0.003092164,0.024228284,-0.01956539,8.88E-05,0.005733237,-0.031498652,-0.005506964,-0.002710163,0.004685472,0.017508732,0.02593763,-0.006839071,0.013004255,-0.00977219,-0.002199949,-0.011276065,-0.009613105,0.003219904,0.002536523,-0.011215205,0.001057569,0.001861999,0.016443716,0.002008532,0.016106192,0.019167788,0.015035312,0.03174321,0.010060274,-0.017334199,-0.050088134,-0.023462294,0.007093492,0.041552335,0.009450285,-0.004960246,-0.01881548,0.020884573,0.010455649,-0.002330497,0.011970416,0.031858057,-0.002784402,-0.015171747,0.014452661,-0.015503049,0.007209631,0.004548712,-0.009487952,0.004751924,-0.016356414,-0.004405616,0.001802565,0.022336364,0.018507577
17805,0.007602212,0.007774763,-0.002995372,0.017790236,-0.012631744,0.004237298,-0.007123325,0.005179343,0.022988426,0.019699253,0.010878962,-0.009639666,0.010664504,0.042033922,0.020672554,0.012913511,-0.004855255,0.012308535,0.007850591,0.005583798,-0.007442358,0.018980695,0.008602266,0.009500925,0.003995747,0.002357798,0.017797453,-0.0011817,0.037613332,0.009040436,-0.01571644,0.029426485,0.005543359,0.011914049,0.005853957,0.01193316,0.006386303,0.002267255,0.015541192,-0.014083829,0.008260887,-0.005317307,0.012548685,0.005065931,0.012387765,0.017779037,0.03141102,-0.000124041,-0.024350628,0.011314026,-0.006665807,0.015206009,0.027282022,0.011168256,0.013487145,0.044714283,-0.019106893,0.053320665,0.029018218,-0.007798504
17806,0.0459204,0.03258222,0.018528992,0.062930875,-0.04442488,0.032890607,0.005060254,0.022473045,0.010802013,0.000813693,0.07550717,0.004866768,0.010536193,0.060932282,0.023910912,0.006479056,-0.000462348,-0.011189449,0.007301733,-0.007274719,-0.003807117,0.014570664,0.007226691,0.036067273,0.009222477,0.008956232,0.030717587,-0.002352878,0.03964598,-0.016199477,-0.03193224,0.023640936,-0.034352947,0.00045709,0.009477314,-0.021165928,0.032257643,0.008773551,0.006278131,0.030097641,0.006276647,0.034329835,0.042182926,0.008504896,0.035012614,0.02520153,0.04165624,-0.015693132,0.023980597,0.055313308,0.005481534,0.019579247,-0.011583566,0.019149385,0.010885126,0.061097335,0.001386563,0.08674195,-0.01276018,-0.003676087
17807,0.034548353,-0.003187243,-0.00355979,0.016249495,-0.031618837,0.004715116,-0.00075246,0.016957296,0.009785588,-0.01847282,0.049679264,0.025288284,0.053301547,0.019039175,0.004125503,-0.011081658,-0.014588269,0.014675092,0.01747718,0.007071771,-0.012021311,0.004355121,-0.01278362,0.005608928,0.016751187,0.019435642,0.030584639,-0.011910141,0.02696384,-0.008599442,-0.030305212,0.03428319,-0.002890278,0.009648732,-0.002119204,-0.03504261,0.003426395,0.007578721,-0.026669363,0.002788459,0.01484324,0.016382217,0.06307777,0.01567444,0.012889955,0.008959047,0.026108205,-0.000195693,0.01658727,0.033735145,-0.016034823,0.022906268,0.005633608,0.007299362,0.054185506,0.028102806,0.005868217,0.06473273,0.010570197,0.026718931
17808,0.009475975,-0.025631594,-0.030227244,-0.021257386,-0.000940768,-0.00032111,0.013653423,-0.01255542,-0.028681539,-0.019092366,0.003216907,0.006064886,-0.02551174,0.00393127,-0.029313223,0.007065669,-0.017434532,-0.0406565,-0.010116592,-0.025038332,-0.009248381,-0.013910708,-0.003396406,-0.03775759,0.007882034,-0.001911946,-0.01877567,0.0008018,-0.001501878,-0.000185576,-0.019164426,-0.036495943,0.00631891,0.01613256,-0.023784677,0.013424595,-0.002712148,0.001997736,-0.027282527,-0.017964346,-0.002136615,-0.008893617,0.03508069,0.011742684,-0.010098136,0.001744832,0.005010955,-0.010312038,-0.016175447,-0.006218179,-0.015785962,-0.006507565,-0.006596501,0.000632137,-0.001077639,-0.020531839,-0.030612014,-0.006703527,0.007146254,0.006752455
17844,0.045439124,0.008078287,0.014206964,0.042095754,0.034023505,0.009554845,-0.03651669,0.06324955,0.039433893,-0.004887536,0.017404275,-0.008503023,0.038748235,0.020362288,0.05303784,0.049327713,0.036238622,0.000931124,0.042251673,0.004534263,0.000181903,0.002728464,0.010477929,0.009675003,0.026030062,-0.009382121,0.042097867,0.006993083,0.10417055,-0.019390918,-0.009177148,0.004201973,0.032027017,-0.01839084,-0.009621642,-0.009644023,0.035848096,0.03403772,0.014311251,0.059690434,0.015900498,-0.002523555,0.057573352,-0.005763585,0.042643707,0.002533158,0.000182302,0.03254753,0.002685196,0.053542417,0.02708718,0.025173062,0.026240937,0.027903194,0.013866211,0.050621953,0.013723657,0.027530221,-0.003485696,0.041658457
17849,-0.008548169,-0.001554047,0.006961541,0.004496585,-0.004701136,-0.021389348,0.003141897,-0.005027231,0.033952534,0.002450283,-0.005476214,-0.00467468,-0.002079273,-0.006925818,0.007911795,0.003255323,0.001575959,0.00838346,0.034914136,0.005353415,0.002451214,-0.008002476,-0.001030527,0.029993339,-0.016150804,0.00496472,-0.027156381,-0.018549027,0.02518391,-0.001083795,0.006454725,0.013721165,-0.024582556,0.002110169,0.01808527,-0.01972482,0.003161773,0.03358538,0.024497269,0.03237438,-0.003062506,0.04233919,-0.029384779,-0.009428532,0.016983857,0.026937274,-0.00072315,0.005031831,-0.007109638,-0.011136152,-0.013994411,0.0533828,-0.014593762,0.005355684,0.007341398,0.015318383,0.011208739,0.032581847,0.01957603,0.006365231
17850,-0.00794327,-0.001085579,-0.009767231,0.003771301,-0.027798137,0.00305369,0.023708047,0.012454495,0.005596915,0.001178238,0.001523208,-0.013798404,-0.013968355,-0.003962185,0.001029706,0.001249392,0.024674738,-0.000271715,0.00419527,0.016217882,0.013344694,0.002488474,-0.02326589,0.0332313,-0.014901315,-0.000962857,0.020050043,0.008422363,0.004512557,0.01751102,-0.003669907,-0.014710563,-0.001274856,-0.014763511,0.011704344,-0.027731866,-0.02033616,-0.05505693,0.012007599,0.00561277,0.01552938,0.014853735,-0.008367828,0.016318534,-0.005981076,0.023737654,0.05259764,0.010248462,-0.008809255,0.009033532,0.014763676,-0.014756129,-0.010647344,0.006343007,-0.014452388,-0.026411893,-0.012842384,0.013482384,0.014468521,-0.002763025
17851,0.032927204,0.020434996,0.032721717,0.024166359,-0.014134936,0.020903872,0.0327554,0.03261295,0.020278014,0.000786515,0.03614823,0.00477517,0.010332651,0.043424964,0.030455312,0.005123543,0.006837748,0.0377643,0.008154141,-0.009119458,-0.003210177,0.00736751,-0.032462668,-0.003695364,0.024515176,-0.009825488,0.021852575,0.027587414,0.02750107,-0.0336589,-0.001141766,0.03423008,-0.00789375,-0.011208423,0.035852525,-0.014736575,0.04722039,-0.014349432,0.019709045,0.041557427,0.020209452,0.008502148,0.03393548,0.017635131,0.013488402,-0.014595675,0.024986235,0.007358387,-0.02357235,0.07738748,-0.005319152,0.047193035,-0.025450898,0.007302839,2.21E-05,0.02409788,0.003255852,0.09261009,0.022089066,0.009995369
17852,0.021776082,0.047848556,0.022968315,0.032041688,-0.027454937,0.014122625,-0.012096937,0.023769198,-0.01623257,-0.011595284,0.030951582,0.001304285,0.021283336,0.037547022,0.006303853,0.040093463,0.003637358,0.038261373,-0.012224552,0.018290719,-0.014185467,-0.001665327,-0.013535147,-0.001795897,0.005437288,0.027902463,0.037238587,0.0082427,0.0383704,-0.021650502,-0.025112977,0.016102904,0.009812419,-0.030221699,-0.006120021,0.007125316,0.05410032,0.01326348,-0.014744016,0.008459942,0.004862202,0.009183672,0.058423292,0.026028559,0.007239863,-0.0247804,0.006006182,0.010643798,-0.006577222,0.050255805,-0.01658324,-0.01145869,-0.012935695,0.019884584,-0.006699244,0.02107039,-0.009775978,0.03494242,-0.00532399,0.000526322
17888,0.02491043,0.005831666,0.01224225,0.019744521,-0.009228402,0.001307832,0.004224697,-0.028720284,0.007511249,-0.001175242,-0.023921022,-0.019455751,-0.001683101,-0.002255853,-0.018938228,-0.016813176,0.015218072,-0.025477812,-0.011856403,0.005894018,0.01654364,0.005397841,-0.011746849,-0.023332432,-0.001189573,0.019969547,-0.019767212,-0.007254757,-0.006474881,0.03869025,-0.041181993,-0.030615253,0.002931478,-0.04509117,0.001917086,-0.003306081,0.036074337,-0.029659936,0.022750026,-0.052677464,-0.012167801,0.007608335,0.018755602,-0.01733126,0.000691599,0.008686439,-0.00845871,0.031186083,-0.018575357,-0.017763212,0.009538149,0.015534531,0.05590537,0.010069541,0.005728122,0.00028991,-0.055880815,0.031163378,0.004620441,0.001023553
17898,0.009763555,0.026023852,-0.01793621,0.00813292,0.017534882,0.010684785,0.011855886,-0.010423956,-0.019132348,-0.007807596,0.026744619,0.03312758,0.007078335,0.033619594,-0.012659145,-0.012932901,-0.001294293,-0.005280284,0.012945972,-0.002372787,0.004672784,-0.001956208,0.00628006,-0.017529717,-0.000674252,0.017943934,0.00493149,-0.027662205,0.019944476,0.002248581,-0.040291857,0.003341043,-0.026164351,-0.03504098,-0.00067295,0.025812777,0.009554972,-0.021653637,-0.013213088,-0.008633276,-0.02034284,0.020051265,0.00140778,0.025531411,0.00375687,-0.028474964,0.018118406,-9.57E-05,0.006955284,-0.00734021,-0.016989578,-0.01355083,-0.008426526,-0.009972915,0.011179606,-0.002072382,-0.007099295,0.01941227,0.022988066,-0.004841634
