,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
13181,0.014373713,0.023108413,0.019599201,0.007130897,-0.031326875,0.0033635926,0.026839862,0.0064740046,0.0059930063,0.0050065056,0.019240355,-0.023099652,-0.0077217147,0.013339841,-0.007994369,0.042810615,-0.016561363,-0.01818366,-0.030536814,-0.0055591557,-0.01585777,-0.020029,-0.0016660417,0.012152769,0.029604105,0.012499717,-0.009588639,0.023233548,-0.012890921,-0.0062406883
13182,-0.011771814,0.0009947008,0.035213236,-0.024268217,0.017821908,-0.021372927,0.02574444,0.0058838576,-0.016041314,-0.000664843,-0.034760203,-0.0019170748,-0.031088667,-0.009819585,-0.004615584,-0.010766126,-0.027282653,-0.0036004474,-0.020698842,0.032310106,0.003625257,-0.017168535,0.023798512,-0.020654947,-0.011388111,-0.0010063847,0.016714869,0.009157524,0.0014581335,0.007977592
13278,-0.011203538,-0.027906917,0.020532759,0.025997868,-0.006074484,0.014997479,0.026588382,0.027746579,-0.021671908,0.008128321,-0.055653945,0.0069760787,0.041965093,0.0018356625,0.026709368,-0.004213913,-0.011095464,-0.015709009,-0.028236574,0.0049480144,-0.022855805,-0.033513676,-0.018956965,-0.014796644,0.018958634,-0.02297879,0.026812501,0.0017262977,0.02427349,-0.036298547
13279,-0.012654451,0.004934062,0.022105522,-0.0016316412,-0.0011630853,0.012479122,0.001872845,0.018656034,-0.02399235,0.008541967,0.008800737,-0.0010894012,0.039795965,0.026076779,0.027143536,-0.0355175,-0.0145048285,-0.0080494,-0.016394017,0.018394038,-0.019844478,-0.016306028,1.9763285e-05,-0.018300237,0.01093419,-0.027942954,0.014880654,-0.028606469,0.019122668,-0.039498966
13326,-0.025430525,0.010166542,0.0013474835,-0.004122905,0.022479713,0.01183185,0.008221074,0.03757925,-0.02625189,-0.013294037,-0.020308184,0.011008658,0.030125765,0.0010498321,0.014005003,0.027274273,-0.003609868,-0.004160603,-0.017242255,0.002689181,-0.01484441,0.0056441934,-0.021678215,-0.002026205,0.010758475,-0.013051227,0.005066848,0.009679766,0.009147535,-0.011536739
13327,0.0077207596,-0.011431363,-0.0121392235,0.015959917,-0.00017078144,0.0055464506,0.0298291,0.03754637,-0.017875515,-0.011343488,-0.005933518,0.0031252855,0.04211608,0.0024426915,0.022550592,0.0009830035,-0.0026043735,-0.013955276,-0.011467483,0.0121579105,-0.026003947,-0.024587655,-0.018435143,0.0016272707,-0.011592418,0.03380124,0.019241177,-0.008717919,0.019875215,-0.03020756
13328,-0.019271646,-0.0134868985,0.024173452,0.0028624304,-0.023183184,0.018698763,-0.0039445492,-0.015795862,-0.02160439,-0.00295447,0.01864782,0.014444705,0.013874174,0.00010450906,0.00046558803,-0.0075727873,-0.008193814,0.028629122,0.0071501485,-0.0073884414,-0.011798866,-0.00089873205,0.021573253,0.027207596,-0.006083229,0.005259305,-0.0136079,0.018235268,-0.0041139596,-0.017541043
15465,-0.022128284,-0.021518677,0.0065359217,-0.013564506,0.012191678,0.005387131,-0.026504114,-0.0022199552,0.008770034,0.011028786,0.0136468485,0.010941443,0.011001185,-0.0253823,0.0017907432,0.022678668,0.018316075,-0.012192008,0.004807755,0.0077998894,0.011489364,-0.025238996,-0.057414975,0.0008084217,-0.033774365,0.016831357,-0.0071290173,0.05438738,-0.008771432,-0.0058507286
15466,-0.005309369,-0.03645836,0.021059133,-0.010924965,0.00048584692,-0.023456236,0.0023781601,-0.004255369,-0.035082635,0.011272568,-0.05944336,0.0009799789,0.001284989,-0.030491764,0.015529466,-0.013625777,-0.017606156,-0.0046139094,-0.018482573,0.010175983,-0.027430518,0.001789156,0.013699371,-0.018463934,0.010106358,-0.02043322,-0.00042255284,0.01937694,-0.026823165,0.00039700978
15467,-1.2646041e-05,-0.032272667,-0.00029577655,0.015865168,0.019350654,0.009826561,-0.0015117653,0.016135776,-0.0008570161,0.010568435,-0.016143603,0.009055831,0.030867586,0.0011908263,0.023017757,-0.0038187038,-0.030574339,-0.014686923,0.037249226,0.018697772,-0.023765264,-0.014759486,0.017184889,0.004347406,0.018348599,-0.006462594,0.013835377,0.0021961264,0.0066707446,-0.005387777
