,cat,camel,bird,giraffe,monkey,donkey,kangaroo,rhinoceros,elephant,raccoon,horse,cow,leopard,rabbit,goat,lion,turtle,zebra,dog,frog,sheep,tiger,ant,alligator,deer,penguin,bear,squirrel,fish,bee
66297,0.008971117,0.00015920524,-0.014126875,-0.009433769,-0.0025045967,-0.026771395,-0.012586356,0.041119967,0.02566347,0.01759559,-0.0029923285,0.017987968,0.014213905,-0.017675063,-0.0043654013,-0.0056435913,0.02026945,0.012300554,-0.0002898361,-0.00976367,0.0009433166,-0.01687443,-0.011476531,0.02354192,0.03372948,-0.004593874,0.009573425,0.032227714,0.021149667,-0.0037954685
66299,0.0050971103,0.019113667,0.02296556,0.0126987295,-0.0107627325,0.010430816,-0.0064374446,-0.010597768,0.044039447,0.017116737,0.0025790094,0.023473391,0.012516799,-0.02717071,0.032932233,0.009241887,-0.010219036,-0.0028079555,-0.0350487,0.0074853916,0.003321606,0.04511425,-0.008792248,0.020205306,0.034395806,0.008629861,0.0081637055,-0.0006022258,0.021132736,0.015251309
66357,-0.017444648,0.014851126,-0.012316089,-0.009166707,-0.025426785,-0.025656244,-0.029814346,-0.024220278,-0.0014715955,-0.0055376817,0.002037424,-0.005810164,-0.048182923,-0.021802189,-0.00043791905,0.013823447,0.0009153721,-0.032964263,-0.033697303,-0.0068411916,-0.017003864,-0.012026272,-0.0055045323,-0.010354091,-0.016712246,-0.008368809,-0.019182174,-0.036143962,-0.009079877,-0.010746267
66358,-0.00395642,-0.0034719089,0.0063491953,-0.008620973,-0.007916167,-0.035415377,-0.030127889,-0.0256678,0.00954059,-0.0055230237,-0.027137885,0.0050206273,-0.0093138525,-0.002396479,-0.0024228985,-0.037154373,-0.004669214,-0.044206843,0.023558786,-0.0061385892,-0.007218791,-0.027828837,-0.013095532,-0.008523245,0.0061875484,7.8509875e-05,-0.012558603,-0.020065626,0.009047953,-0.017605457
66359,-0.015954621,-0.026656581,0.013863035,0.0060107186,-0.015314072,-0.008070392,-0.016970018,-0.020487767,0.019844258,0.007333823,-0.01811448,0.010962363,-0.00885925,-0.012708989,0.025366077,-0.015598945,-0.0248658,-0.016309842,-0.0035533293,-0.00423287,0.0073770382,-0.018060885,-0.021163201,0.005506419,-0.008098495,0.0066418066,0.01953329,-0.031449918,0.024851888,-0.023398975
66417,-0.009892293,-0.022661475,-0.01828664,0.003079516,0.01093252,0.01841274,0.0004189679,-0.016550602,-0.013591096,-0.009445669,0.0141757475,-0.017336903,0.0014301362,-0.014791135,0.02742779,0.040505294,0.026313366,0.020663997,0.023577223,0.005102634,0.012696001,0.0047460753,0.022760244,0.033679336,0.0018344974,0.02071031,0.019046037,-0.0044859448,-0.012471285,-0.01546365
66418,-0.0030277472,-0.025144963,0.013860584,-0.017392062,0.010120462,0.028263383,-0.010252926,0.03925999,0.009598773,0.027458847,0.0089382,0.011501233,-0.0004580052,0.018670013,0.03954823,0.04746312,0.015999502,0.040590834,-0.018067123,0.006441235,0.02653969,-0.0056556836,-0.017928803,-0.0053275186,0.037328616,0.0076494957,0.02123659,-0.0128044635,0.015241389,0.004968993
66419,0.007925059,0.0006814641,0.028723827,0.0011149017,0.011560679,0.02317424,0.015015415,0.01569228,0.0075341775,0.030313805,-0.00982453,0.03470541,0.009804129,0.0355356,0.0096788965,0.06276736,-0.0093584,0.008454838,-0.04394071,0.0044879294,0.025346728,-0.003522627,-0.014187746,-0.009999513,0.05627576,0.023098938,0.039228868,0.009763692,0.01160961,-0.0136958165
66478,0.010763332,-0.019960169,0.0017766375,0.027995795,-0.007938962,-0.008369168,-0.015171158,-0.013412617,0.018412596,0.040053565,0.010711116,0.037547145,0.011675409,0.0042563877,0.004635274,0.020741872,-0.0022353579,0.011688947,0.008749713,0.020084761,0.008572322,-0.0073763668,-0.032034688,-0.003953979,0.007957295,-0.0076589244,0.027748346,-0.008203727,0.0011542412,-0.035087798
66479,0.020511298,-0.0230984,0.03236062,0.01858508,0.003150136,0.005323284,-0.019063331,0.004115606,0.0067604855,0.007874109,0.008931285,0.015787138,-0.024719393,0.0049385265,0.024110682,0.015759086,-0.013561305,0.018202003,-0.0019442377,0.03378048,0.008224968,-0.013615242,-0.011074249,0.021527827,0.0027972248,0.01524133,0.029143624,-0.014976616,0.03548688,-0.012777004
66538,0.012254852,0.04259467,0.014017942,0.02578226,0.0063261283,-0.004993064,0.05485156,0.046982538,0.032501537,0.041795004,0.017145054,0.034846585,0.046412587,0.015209376,0.04459687,0.022090867,0.0017740118,0.03872096,0.063736,0.039682772,0.011717272,0.02990239,-0.0051972973,0.018035524,0.021470353,0.07810914,0.047963735,-0.00030354224,0.024215804,-0.016119944
66539,0.0052532074,0.0058945436,-0.0329992,0.0038575635,0.013128408,0.013424747,0.01391609,0.024392134,0.009589634,0.049237993,0.008821092,0.04469247,0.016863575,0.024611237,0.061039913,0.013134677,0.01860108,0.02252431,0.015577729,0.009937562,0.017117312,0.0076507404,-0.017570267,0.008033703,0.034064036,0.0012289649,0.045139905,-0.012165687,0.004867314,-0.06702053
66540,0.015718903,-0.011856875,0.018295998,0.03307884,0.015825752,0.031600617,-0.026825799,-0.0024274932,-0.014816832,-0.0035767313,0.01759922,0.01620454,-0.009748714,0.008002439,0.008728834,0.031962555,0.008706663,0.010931787,-0.0258973,-0.009027563,0.01516898,0.024607854,0.02829309,0.004506849,0.0077353436,0.025476186,0.011590564,0.029319422,0.034057576,-0.012875562
66599,-0.0021240448,0.012696612,-0.008506632,0.01955848,0.037369017,0.007844598,0.013413809,0.0138184875,-0.0012502763,0.004565661,-0.004409003,0.0142033165,0.011870096,0.024228206,0.027235925,-0.0075374264,0.01657812,-0.010598802,0.0038514882,0.027315727,0.0043432745,0.029493297,-0.00476356,0.041429024,0.0041405107,0.014906407,0.0012744266,0.00091065717,-0.012954175,0.007685021
66600,-0.0025492378,0.014117204,0.013909884,0.013783474,0.012066554,-0.011382441,-0.013324718,0.017535707,0.025771776,0.023428604,0.01435744,0.011154751,0.025334956,-0.0050741374,0.053876016,-0.00024556494,0.014419558,0.031054795,0.05100554,0.009344923,0.019081522,0.007265045,0.038845714,0.008515611,0.020363221,0.04389563,0.033588976,0.018266806,0.03535996,-0.023315163
66601,0.013421598,0.0075902357,-0.009228013,-0.01064413,0.010442667,0.034534156,0.022553189,0.016752306,0.00073871156,0.007862537,0.0050048586,0.03246271,-0.037996944,0.011496461,0.060329456,-0.0017378889,-0.009669571,-0.0038433,0.050786898,0.021729914,0.018114505,0.01539639,0.007145447,0.02351553,0.042657938,-0.0036756974,0.020238696,0.012972303,-0.0035711757,-0.005835677
66660,0.018223658,-0.03153954,0.009486857,0.015256055,0.0010089442,-0.008613908,0.024095446,0.025620965,-0.009840139,-0.009155896,-1.8013952e-05,-0.007318033,0.02634763,0.0024870276,-0.0058263564,-0.01882158,-0.012434627,0.004870647,-0.0020852291,-0.020270647,0.027470162,0.024542512,-0.021415899,0.0002550461,0.0075670513,-0.013871893,-0.01559481,0.010208459,0.01972047,0.00645943
66661,0.012729797,-0.023027396,-0.018007105,0.005212026,0.020209836,0.029543402,0.014139499,0.025279993,0.033145633,-0.014500811,-0.002579566,-0.012050006,0.009073178,0.03735665,-0.0049291146,-0.01652469,0.004291086,0.043446224,0.013806686,-0.028115077,-0.01849591,-0.01822921,-0.0023788672,0.012239437,0.010729518,0.0072629265,0.015570533,-0.017858403,0.014100339,0.004253408
66662,-0.02154234,0.003652218,0.021549111,-0.020714436,-0.0055564283,0.013869323,-0.004942149,-0.015613608,0.005635226,-0.021586433,-0.002198626,-0.0095875235,-0.01219663,0.0021157376,0.014720212,0.0011961361,-0.0056514167,0.014125903,-0.009191637,-0.011244851,0.029188758,-0.0003782852,0.007944428,-0.022336662,-0.024238877,0.018476466,0.016209016,0.06690682,0.008227677,-0.0046104384
66663,-0.0167182,-0.030674746,0.014001849,0.009643515,-0.010462048,0.017013503,-0.008283112,0.024415677,0.0091568725,0.0066571496,-0.019128548,0.0050738077,-0.015161614,0.014393092,0.009412446,0.015634172,-0.026885947,-0.01010228,0.047278523,0.013936766,-0.022343762,0.034183245,-0.0049133045,-0.0025453896,0.026393434,0.013062277,0.037675347,0.004935566,-0.0021982084,0.0030207427
66721,0.018401837,-0.01396899,0.0073366053,0.012118906,0.01092343,0.005201744,0.021220297,0.014652015,0.001068869,-0.0038104795,0.007034512,0.012295399,0.0058506015,0.00925732,-0.0061100596,0.008474617,-0.008130959,0.016328441,-0.0118162185,-0.019447329,0.013110928,0.013353378,-0.018184789,-0.0074582994,0.037797783,-0.029385293,0.009960495,0.009639602,0.0027061657,-0.028076664
66722,-0.006342133,-0.00834632,-0.009086272,-0.013643521,-0.013081075,-0.031734917,-0.018506631,-0.010992701,-0.022726178,0.013404928,0.006336486,0.01129084,-0.027035803,0.03489681,-0.002479668,0.015154962,-0.010830309,0.03435528,0.017716382,-0.0001299965,-0.0017240172,-0.021699317,0.0034274657,0.0022044543,0.015935281,-0.0062446003,-0.0063055903,0.022562543,0.017277403,-0.014962281
66723,0.0061273235,0.0115303015,-0.0022026289,-0.00767261,0.016621118,-0.008102914,-0.0053956956,-0.0049416493,-0.018600566,-0.027871301,0.0031579484,0.012541681,0.018798284,0.0043154787,-0.0023463133,0.003377489,-0.011544913,0.00610289,0.0060034315,-0.017025167,0.012791771,-0.00033890703,0.0055493526,0.0022011297,0.006269254,0.002432517,0.010938503,0.018868951,0.035029344,-0.0066635585
66724,0.0020523893,0.018026019,0.014715407,-0.007401263,0.0038958627,0.017622562,-0.04049557,0.0008301015,0.0049732365,0.015877359,-0.011689198,0.006939572,-0.007550316,0.009591986,0.01129825,0.0053091007,0.003743319,-0.0024141718,0.010116706,-0.0018447302,0.01579007,0.028487483,0.029914632,0.013289366,-0.00865541,-0.01992633,0.056758896,0.0011225697,-0.0030612953,-0.02181481
66781,-0.026152879,-0.011080054,-0.03020935,0.0029952629,0.014104553,0.023296913,-0.0031905521,0.017409068,0.008272306,0.033092026,0.0083126305,0.016676469,0.0019125752,0.019953577,-0.00030383872,0.0073804855,0.0018094027,-0.005874023,-0.008829326,-0.004802916,-0.01899118,0.034553062,-0.001992983,0.022872755,-0.008636133,0.015606475,0.00064647687,0.008881151,0.027730266,-0.017467754
66782,0.02981695,0.029846856,0.009053699,-0.022603022,0.019402219,0.019749122,0.015508686,-0.00022630936,0.0068036946,0.020665271,0.0145493755,0.017990235,-0.019969488,0.004187199,0.01068078,0.028171398,0.036094144,-0.013116493,0.020174237,0.0045158886,-0.00900006,-0.006262681,0.0049229297,0.0009357434,0.030171372,0.017226374,-0.025391383,-0.011911561,-0.0054450384,-0.013071367
66783,-0.0022220714,0.025038123,0.02715615,-0.00975107,0.008345383,-0.02715507,-0.008747677,-0.017759884,0.019665835,0.015559897,0.024210036,0.0078045693,-0.0013903156,0.0042508775,0.025472134,0.014054847,-0.006232484,0.0058617,0.017469727,0.01234249,0.013249776,-0.004975255,0.009999601,-0.0011110461,0.044471193,0.0037225152,0.015585226,0.009529876,0.021944985,0.011236046
66784,-0.0005191583,-0.0042638113,-0.030616263,0.004153583,-0.005346148,0.0021660337,-0.027679762,0.0058167907,-0.017460467,0.0074148993,-0.008416936,0.00059761916,-0.0010613491,0.011195414,-0.009579317,-0.027559342,0.02848307,-0.0052680685,0.02936769,0.011116039,0.005006808,0.020988217,0.015031435,-0.0022197363,0.018004829,0.0025871156,0.008826068,-0.011247751,0.040471714,-0.020590836
66841,-0.0007798109,0.016905768,0.016683148,-0.023722172,0.0061123664,0.0031610876,-0.020717306,-0.019444857,-0.016962135,0.022346413,0.00060297566,0.0013163384,-0.0365487,0.008921358,0.012004103,0.00083859946,-0.0017647528,0.0063195624,-0.011906921,0.002061948,0.001284992,0.039142236,-0.0024457911,-0.0009778036,0.014901977,0.02151648,0.0076789786,0.0070698615,-0.034115095,0.02916313
66842,-0.026562499,-0.009848951,-0.017851455,0.016446775,0.0062954277,-0.020313581,0.036806744,0.009253754,-0.026477179,0.0059824004,0.025712365,0.018939579,-0.006272769,-0.005305772,-0.0027950543,-0.005741678,0.012117647,0.0027006287,0.020020833,0.010641974,0.019068416,0.012398214,-0.0061349384,0.015516493,-0.015555578,-0.008058003,-0.017961754,0.019727165,0.0007690376,-0.019090824
66843,0.007532403,-0.0009668556,-0.0053445008,-0.004121332,0.013788917,-0.009973389,-0.0053175073,-0.01409924,-0.0036070405,-0.007854818,0.004845761,-0.0063913637,-0.009457712,-0.015759956,-0.006457479,0.008591629,0.0150903985,0.00087454636,-0.0025664482,-0.027597927,0.025173174,0.019396776,-0.010300915,-0.0039781984,0.0048540304,0.022295194,-0.036195733,0.0006323156,-0.0031285386,-0.025082238
66844,0.01729775,0.02298507,-0.013896619,-0.022116376,0.011179659,0.017437186,-0.0053638946,0.014849967,0.027729208,0.01927471,0.031397294,-0.0012157547,0.025504874,0.0016987458,0.016163182,-0.009780088,0.024223298,0.0066022393,0.0031982213,0.006958906,0.012317024,-0.008932707,-0.0049344073,-0.0030508896,0.015592818,0.031343322,0.026528886,-0.017228259,-0.0016675015,0.018639825
66845,-0.0075568506,0.0024605962,-0.016281614,0.0077171777,0.0027203702,0.021501288,-0.008896948,-0.011888818,0.007185148,0.018900344,0.016612874,0.005922599,-0.027863251,0.017389745,-0.023814194,-0.0069804317,0.03394187,-0.0040089446,-0.027044924,0.028356021,-0.036296878,0.0002792063,-0.0090888785,-0.00021351378,-0.023471266,0.018776337,-0.008997802,-0.011455588,-0.0059074126,0.018519515
66902,0.016324809,0.01568763,-0.004011303,-0.0036063239,0.012704216,0.007197726,0.016226323,-0.0015037969,-0.018595442,0.02280675,0.016953649,0.016946942,-0.029680045,-0.003302062,0.008467422,0.03294044,0.0065364838,0.014513438,-0.01796559,-0.009299286,-0.01023191,0.01864705,0.009674292,-0.0077045113,0.034413245,0.019027116,0.039777316,0.009386244,-0.024605727,0.018125944
66903,0.019762335,0.014051843,0.00036716298,0.025086483,4.2065047e-05,0.017978862,-0.044227008,0.0016102797,-0.013483849,0.011552294,0.01648047,0.019313104,0.0005187495,-0.01603222,0.014071032,0.006249126,-0.01669737,0.030454645,0.008569858,-0.011330634,-0.010291538,0.024936417,-0.0065632635,-0.020016706,-0.030802662,-0.021962656,-0.008624036,0.0017583392,-0.02022844,-0.019481784
66904,0.0006777732,0.02005745,0.008700715,0.016804142,0.004214362,-0.0022376615,-0.030762086,0.008565807,0.008751396,0.008100897,0.0069134156,0.010433496,-0.014260207,0.012212734,-0.018071715,-0.007713206,-0.003908699,-0.021760238,0.004165309,-0.033041764,-0.013521674,-0.0149187185,0.012723266,-0.015252926,-0.046809588,0.008283072,0.012136799,-0.00313147,0.001711037,0.01485962
66905,0.020582968,-0.008161654,-0.02312479,0.0047650877,0.022113413,0.0013124198,-0.012546127,0.006616047,-0.009039151,-0.005940303,0.013356566,-0.012420815,0.036604684,0.008365773,0.033730276,-0.02925764,-0.008861651,0.013933763,-0.007099545,-0.014357426,0.023044929,0.019938841,0.0066981376,0.027022505,0.0005138954,0.011622268,0.012996924,0.022920027,0.0007782116,0.051484194
66964,-0.00476066,0.010319632,-0.007708617,0.009071823,-0.0060237213,-0.007985027,0.0051336386,0.0074102846,0.007282262,0.046166908,-0.0056387302,0.041118544,0.0021492168,-0.005122591,0.028003462,-0.026669526,-0.0281701,0.017913325,0.012227789,0.01760026,-0.011843742,0.007448411,-0.01922095,-0.011454038,0.008023229,0.00953279,0.011104141,-0.030534135,0.0051343627,0.0017363066
67024,0.0027754933,0.009106762,-0.0023780428,0.0068136216,0.012677737,-0.024112517,-0.011280653,0.014430337,0.035409614,0.03088843,-0.009612826,0.020026391,-0.002292866,0.0085503,0.014534934,-0.008891582,-0.00050614466,0.021991579,0.013527376,0.008161989,0.040115323,0.003573484,0.026628615,0.009102034,0.033313308,-0.0012007803,0.029073706,-0.0013702111,0.02258264,0.017940274
70692,-0.00030372417,0.005848956,-0.035344705,-0.010062066,-0.00835847,-0.013228414,0.013764664,0.008814964,0.01893424,-0.020013062,-0.036358137,0.00013961969,0.0001402519,-0.00329283,-0.009656501,0.0043897447,0.01794414,-0.029612198,0.019438038,0.003274409,-0.030461555,-0.022474127,0.002358903,-0.017236087,0.016500182,-0.004051978,-0.0332362,-0.0002522551,-0.005715378,-0.009072366
70693,0.0014641657,0.010233547,0.015662361,-0.023245351,-0.009937565,0.023066888,-0.005650237,0.0024459006,0.0463431,0.017737826,-0.0020430514,0.013005771,0.003002991,0.0027461133,-0.00035490654,-0.031042611,0.011632596,0.0048195943,-0.01540929,0.012358167,0.02964279,0.0395516,-0.0279499,0.007612852,0.02029408,-0.0018007675,0.010152982,0.027614111,0.026215805,0.017105522
70694,-0.03609416,-0.02558905,-0.008895874,0.02291066,-0.0012471686,0.0068115755,0.0019149684,-0.0032799412,0.0041244477,-0.011857527,0.009074594,0.013756287,0.042595785,-0.015442167,0.0042285603,-0.019091755,-0.008748471,-0.011013925,-0.013136901,0.0010936928,0.033912774,0.01778575,0.0060772956,0.01924072,0.015794847,-0.026070252,0.01283459,0.015667167,-0.0037530914,0.011975792
70751,-0.027267888,0.021179631,-0.0037474723,0.007684741,-0.0031156011,0.00047633922,-0.011400902,-0.00094201165,0.021750016,0.0062695295,0.016582316,-0.003858452,-0.0525997,-0.004588275,-0.0019490371,0.013030616,-0.010324079,-0.019461775,0.019716911,0.002934544,-0.02226682,0.020203685,-0.009081862,0.007596265,0.031369258,-0.01647229,0.0065577403,0.0065867477,0.010334696,0.0073618754
70752,0.0071618375,0.0018104017,0.0106232315,-0.010903011,0.022537244,-0.036396995,-0.03256978,-0.00045716515,0.0029092215,-0.02631217,-0.01663795,-0.002644276,0.0005433075,0.0066398284,-0.028185291,-0.006161625,-0.01582052,0.0012057472,-0.002187482,0.011333634,0.00096321775,-0.009630918,0.018923415,-0.03432713,0.031900365,-0.02644106,-0.014893663,-0.0020142777,0.0011959551,-0.007859644
70753,0.007820795,-0.012728891,0.009079539,-0.011908948,-0.0050100707,-0.04780303,-0.036737766,-0.009753418,-0.018613009,-0.0241298,-0.019796887,0.007717443,-0.03138748,0.0045890734,-0.012206952,-0.04418294,-0.04697464,0.019419791,-0.030111598,-0.022251464,0.012608544,-0.005021662,0.001086037,-0.016329335,-0.046746984,-0.04158235,0.014892721,-0.021251405,-0.021115119,-0.014646682
70754,-0.01593704,0.0073886085,0.023065703,0.017920231,0.020058328,-0.008885958,0.0048796777,-0.034368616,0.009126872,0.014205482,-0.002029491,0.021101875,0.009434833,0.0066629336,0.025433535,-0.028393574,-0.009913415,-0.02165855,0.0077113174,-0.00141325,0.016779333,-0.026812786,0.008316833,-0.020322734,-0.012495126,0.0067882836,-0.010910783,-0.005405734,0.040194202,0.015388977
70813,0.026132649,0.0037592668,0.0011342103,0.03924418,0.016668176,0.009792052,-0.0069853975,0.0031036546,0.0029972547,0.002265523,0.010102909,0.02283009,0.021714598,-0.0013979832,0.0009959893,0.011222355,0.001083111,-0.00051507755,-0.011027019,0.026684836,0.021277415,0.0010259977,0.032854363,0.012574972,0.018253872,0.02903822,0.0067932624,0.009858636,0.022343626,-0.015587612
70814,-0.004107509,-0.00030126874,-0.027878584,-0.0001654032,0.00944364,-0.010764119,0.00982562,0.02574168,-0.0036666591,0.008341316,-0.026633518,0.0061824825,-0.031602107,-0.009586922,-0.012947609,-0.010191509,-0.008160231,-0.015351038,0.016742399,-0.03480372,-0.011420474,-0.0015919971,-0.026873158,-0.013236529,0.005838437,-0.008914075,0.024580242,-0.006742056,-0.0041888705,0.0191303
70875,0.023262642,-0.037995566,-0.020000732,0.01242255,0.019315416,0.0035456207,0.0005710668,-0.006713887,0.029446876,-0.012902851,0.0107124755,0.011791182,0.0096708955,0.00533309,0.008987811,0.0016903501,-0.0056090876,0.024621293,-0.0010479627,-0.005247183,0.005040592,-0.030314723,0.016044816,-0.008587097,-0.010788299,-0.0023880054,0.018000593,-0.031586856,-0.014320702,-0.020751566
70876,-0.010997221,0.021309635,-0.013208851,0.023757385,0.0023546738,0.012455831,0.0030391954,0.019956982,0.012060405,0.0018990139,-0.008154147,0.0044366596,-0.0015592556,0.0009981714,0.019340621,0.009787739,0.035836052,0.0011159555,-0.010475314,0.038003694,-0.021526573,-0.02698643,-0.0052608326,-0.0018679117,-0.002840208,0.0151833305,-0.0055592842,-0.020657761,0.0026704266,-0.030541874
70936,-0.010580483,0.0054322486,-0.03779987,-0.010113867,-0.0077868006,-0.015396006,-0.004670761,-0.025227835,0.020038687,0.018865379,-0.0064595733,-0.02436038,-0.00894631,-0.02038177,-0.0246279,-0.0050328854,-0.007395014,0.04541427,0.018649831,-0.0034048704,-0.008914487,-0.02685421,0.0025528101,-0.016874628,-0.02481802,-0.015845016,0.017536165,-0.015832582,0.035268027,-0.008782146
70937,-0.007817656,-0.005157283,0.007661378,-0.0001890349,0.025034511,-0.012346462,0.037059188,0.00803285,0.011917281,0.02055039,-0.0043033124,0.02978307,-0.006494569,0.001730475,0.04140289,0.017260833,-0.008956068,0.06668847,-0.00456456,-0.00152254,0.028941153,-0.011962163,-0.0027973305,-0.0048489235,0.011635308,-0.008467179,-0.0023888883,0.011345774,0.00020244655,-0.011697482
70938,-0.0037924184,-0.011940849,-0.029933436,0.0083665745,0.0023543804,0.01184535,-0.04367736,0.0151372515,0.0054405704,0.012831401,-0.012031022,0.023523966,-0.010638286,0.019115059,0.0120466435,0.009822727,-0.008479404,-0.0051635555,-0.013410258,-0.022902599,3.4688663e-05,-0.016352722,0.03337246,0.00032900437,-0.030070772,-0.0034273977,-0.021118194,0.017374994,0.001031206,-0.012912764
70997,0.012315818,0.013332921,-0.009942414,-0.019434894,-0.0020512927,0.024561638,-0.0170899,0.010860525,-0.0008821835,-0.027797021,-0.0077809147,0.015207193,-0.014729085,-0.006183525,0.0025959157,0.0027223062,0.04190662,0.011369228,-0.019977674,0.0030067265,0.025727408,-0.0029782292,0.00254341,0.0043873186,0.03246649,-0.01797896,0.004042744,0.0038930026,0.02650252,-0.017099539
70998,0.0154418945,0.05623777,0.017407734,0.027922183,0.009786052,0.0018679603,-0.032042127,0.0076794983,0.027960246,0.020222964,0.011614345,0.017636133,0.049460214,0.010141287,0.017674925,0.004510443,0.0037162118,0.059610117,0.019144928,0.011133239,0.028692856,0.020725043,-0.00073220494,0.0051791873,0.025594437,0.055972874,0.024435418,0.041998968,0.034354273,-0.030287774
70999,0.0068483655,-0.009944644,-0.0070466623,0.029435342,-0.023212304,-0.037722502,-0.0018781038,0.035166275,-0.005554522,-0.010236689,-0.038359474,0.022567438,-0.017807309,-0.0024205602,0.029409885,0.0062689646,-0.008731221,-0.027021537,0.039091107,-0.010173141,-0.0009516781,0.010923923,-0.0127803935,-0.0016279841,-0.022336693,-0.008670803,0.0036715718,0.037945952,0.007442284,0.0015093782
71058,0.00422029,0.010612304,-0.037193637,-0.0025416457,0.0057236464,0.0005355887,-0.0012031471,0.028631717,-0.011956842,-0.0008381959,0.010268807,0.0037699558,0.030488506,-0.013886515,-0.0023142507,-0.030259475,-0.0020479995,0.012315214,-0.016770495,-0.002804531,0.017614784,0.008993543,0.015420792,0.009087952,0.006310223,-0.019044466,0.0015685403,0.0041885325,0.008026931,-0.02025762
71059,0.022629103,0.001648421,-0.011903959,0.027803756,0.030479923,0.021439398,0.010878321,0.020399468,-0.001068826,-0.020728575,-0.0003453251,0.0067793056,-0.003958644,0.00047794948,0.040235918,-0.042173665,-0.0024452617,0.0010204321,0.0026377689,-0.013319395,0.0020837488,0.008747061,0.0043671834,0.01628368,0.004643556,0.012495327,0.017355962,-0.0055739298,0.00979299,0.00034856657
71060,-0.029523073,0.022614649,0.013994958,0.0069756266,-0.020105641,0.027476303,0.008263976,-0.021497047,0.036620222,-0.02618405,0.01008413,0.009757764,0.0035144186,0.005250333,0.020638872,0.008625065,0.010911823,-0.0041292706,0.019087015,-0.0065599494,-0.0037336384,0.034882963,0.030123392,-0.0005290631,0.0024331112,0.022647621,-0.0068019335,0.04487671,0.02785902,-0.017109198
71061,0.030613666,0.036520977,0.03541057,0.027537731,0.0037862912,0.019138632,0.015170898,-0.004739497,0.03300711,0.018454999,0.005249051,0.026873982,0.0383819,0.045483634,0.041991945,0.020768208,0.012950275,0.028124971,0.07401576,0.006459682,-0.0028742955,0.028908806,-0.0019523938,0.015933776,0.03378774,0.008168978,0.052149456,0.036489245,0.023224445,0.0138512775
71118,-0.041526902,-0.00035702204,-0.038314342,0.027409216,0.013281363,0.022534557,0.0010583395,-0.028284466,0.029216612,-0.015461591,-0.00062647724,0.010752988,0.038403008,0.0017615691,0.018998943,0.00732008,-0.03026274,-0.010868809,0.012734182,0.038719397,-0.025608262,0.009631631,0.0011100793,0.019413086,0.01997676,0.013009344,-0.0009851005,0.0136106685,-0.0039554466,-0.010781951
71119,0.05274977,-0.0011282658,-0.014571133,0.012188611,0.0034078613,-0.013389756,0.00090130215,0.012379925,-0.003213187,-0.01385855,0.017535077,0.02773059,0.041536257,0.024395637,0.0028635897,-0.017317714,-0.017674325,0.011029218,-0.036569204,0.011894562,0.034117952,0.025718847,0.035615634,-0.017831607,0.0014574919,0.016670277,-0.016077949,-0.011436502,0.019429704,-0.01127696
71120,0.020503359,-0.010362094,-0.0058180057,0.017395698,0.009018817,-0.013433657,0.012628221,0.037258927,0.0037195478,-0.00026042698,0.020586642,0.012946691,-0.008029713,-0.0028685026,0.020449659,-0.02285725,0.0037417316,0.010003681,0.016717931,0.008502234,-0.005587738,0.014627722,0.030970715,0.015436471,-0.007795017,0.020232383,-0.017355544,-0.0162889,0.015762933,-0.013929081
71121,-0.03834165,-0.022488972,-0.008092695,-0.0035035976,-0.03248286,0.0022124762,0.0031474829,-0.02736775,0.011758413,-0.013323394,0.011375208,-0.011115228,-0.016982555,-0.02553139,0.01513632,-0.024378905,-0.0008139632,-0.023683846,-0.0044308733,-0.020640804,0.011826695,-0.003730541,0.014228183,-0.017381733,0.0033601585,-0.0150921,-0.046220165,0.0029778294,0.011405698,-0.024051754
71122,0.0013952152,0.018929662,0.05200517,0.0037457997,-0.018942416,0.007939089,-0.012976073,-0.029734185,0.013785518,0.032205552,0.00077651255,0.0023337973,-0.02439264,-0.0009909509,0.03632908,0.0042698556,0.012537233,0.0042757248,0.0105337575,0.024927145,0.007388063,-0.012973174,-0.0028458785,0.0132051185,0.007405319,-0.013148896,0.0038301144,0.016734783,0.018199397,0.013591402
71179,-0.0036198003,-0.010083188,-0.012955646,-0.00468995,0.022374293,-0.0019714998,0.022626072,0.03301987,0.008268689,-0.005546171,0.005578616,-0.00743581,-0.007778617,0.010948298,-0.0125547135,0.018645935,0.00095982914,-0.020992978,-0.008082622,-0.0052924813,0.0038880408,0.019661456,0.03325976,-0.0109557845,0.0025446964,0.011865132,0.017577156,-0.03580889,0.026536936,0.014376274
71180,0.0064813043,-0.00457131,-0.001052327,0.0010094357,0.0016114451,-0.014719578,0.012753443,0.018436,-0.019960918,-0.015916323,0.01628773,0.018020181,-0.006430442,0.013649017,-0.017801723,0.029143915,-0.024837473,-0.024835015,-0.0200312,0.014788225,-0.0022572197,0.013359211,0.01963343,0.005346336,0.008663909,0.028681701,-0.014693382,-0.015422806,-0.002560218,-0.0015818942
71181,0.021388277,0.010943726,-0.014043052,-0.0035281435,0.0034323176,-0.047368582,-0.011914349,0.007750618,-0.008252912,0.0015328526,0.021316955,0.01213593,-0.0012871259,0.013258382,0.026598668,-0.00029401295,0.018705422,-0.02338394,0.0050165444,0.020740226,-0.0058988263,0.008283007,-0.018987799,0.0078005367,0.0044917115,0.02286991,-0.023661224,-0.0101429345,-0.019739429,-0.007583201
