,zebra,kangaroo,lion,penguin,turtle,raccoon,tiger,monkey,camel,deer,rhinoceros,cow,giraffe,elephant,fish,sheep,leopard,dog,squirrel,horse,alligator,bear,donkey,ant,bird,bee,cat,rabbit,frog,goat
99141,-0.021122098,0.011639488,0.016387895,0.029900722,-0.009723336,0.0067349784,-0.009001475,-0.022684982,-0.0026962694,-0.0015596491,-0.03704916,0.016403267,0.014561967,-0.021813279,0.0046799267,-0.005296284,0.0018723435,0.00048399623,0.0068343356,0.004600848,0.0073847845,0.00718791,-0.02588749,-0.00904029,0.0039179283,0.008742673,-0.03831482,0.008631584,0.0028820068,0.020391194
99200,-0.0043487907,0.007426013,0.03467678,0.0070123174,0.0017294012,-0.01630199,0.01216485,-0.01470835,0.02313557,-0.024839073,0.008219112,-0.01716034,0.034472942,0.008012214,-0.017333433,-0.012516591,0.014416076,-0.01437325,-0.012710132,0.0023787948,-0.0017966894,0.0013002383,-0.0315551,-0.018038524,-0.0072098393,0.0049346513,-0.0075450544,0.00681098,-0.034842122,-0.029290324
99201,-0.002004984,0.0057935254,0.021833504,0.008289979,0.023504252,0.024566388,0.028731065,0.0056152777,-0.015183973,-0.02638487,0.015234713,-0.018185878,0.006231319,6.888434e-05,0.01323133,-0.007908008,-0.0048943744,-0.0065379725,-0.032410666,0.0026770215,0.0011458443,-0.0041665817,0.015107938,-0.004116488,-0.014194301,0.028664924,0.007599648,-3.2708183e-05,0.005251944,-0.0010725738
99202,-0.014231413,0.013593293,-0.0098557025,0.027216708,0.020794196,-0.008777543,-0.003364928,-0.010527883,-0.019668145,-0.0087293945,0.0057548992,0.016553642,-0.011690003,-0.013078943,-0.008491323,-0.006456379,-0.0056355824,0.027236255,-0.008050609,0.019921375,0.0025321401,0.0048006102,-0.00915673,0.004776028,0.013920799,-0.0066433833,-0.020421108,0.007967761,0.008146524,0.026144722
102743,-0.004315994,0.0008060637,-0.033401195,-0.018800238,0.010278017,-0.00210107,0.015024677,0.002111506,0.018415822,0.020187175,0.02646113,0.032065783,-0.03251839,-0.018085713,0.040133204,0.0034538626,0.038799528,-0.004802543,0.011003077,-0.01702679,0.012187571,-0.0024085224,0.027312405,-0.016818464,-0.015329528,0.0074742422,-0.009841199,0.02277326,-0.009744447,0.004907284
102801,0.005873587,-0.008366153,0.05212101,-0.007092998,0.009862173,-0.006285969,-0.0042655147,0.034182627,-0.009383694,0.0054227374,-0.0049492507,0.006100733,-0.010459777,0.03437457,0.031274285,-0.010466891,0.0011923853,0.039405826,0.023000149,0.000894829,0.007605256,0.04497635,0.013269885,0.034144998,0.024748102,0.017793046,0.005728133,0.0044665276,-0.05000122,0.015558384
102802,-0.001051136,-0.007611091,0.031579107,-0.011948553,0.013939674,0.01159507,-0.0026550815,0.037685808,0.0005011459,-0.0016362928,-0.010684592,0.01631197,0.002262912,0.04216951,0.058659643,-0.012420803,-0.002237701,0.041468658,0.005103705,0.015122513,0.0029705854,0.057005156,0.016954685,0.011999819,0.0026100082,0.025665453,-0.014874812,0.0144242905,-0.029205306,0.02107582
102803,0.013178184,0.021558529,0.042369977,-0.010357388,5.728348e-05,0.006118664,0.0021507747,0.011406531,-0.0015302015,0.007735308,-0.01720541,0.006997494,-0.012455005,0.011083032,0.007406818,-0.013942813,-0.035496544,0.0039269044,-0.0011751888,0.009196469,0.01039788,0.04644132,-0.014465398,-0.004783852,0.018263118,0.021993214,0.015368536,0.0076123276,-0.005795876,0.03656148
102859,0.0127059445,0.022387892,0.019716753,-0.012213542,-0.010201172,0.025783436,-0.032049816,0.004939278,-0.01589155,-0.008324106,-0.006639465,0.009112581,0.005612278,0.026758403,0.0026975095,-0.019013138,0.0060885525,0.016213441,0.028213322,0.020631682,0.009251102,0.018588278,0.0030226714,-0.008863136,-0.00067162764,0.01680983,-0.006885015,0.011045616,-0.040170863,0.0023296874
102860,-0.004257728,0.014046509,0.042675048,-0.007110743,-0.0010303911,0.014901678,-0.01278865,0.02189105,-0.006684264,-0.016705541,-0.019027378,0.011980743,-0.030719643,0.03452008,0.02474373,-0.028283337,0.010109513,0.034401365,0.0016698986,-0.002485292,-0.00020448181,0.037520904,0.019561253,-0.0063004415,0.0049032196,-0.015309156,-0.009326254,-0.008032125,-0.032448497,-0.007262109
102861,0.0262341,-0.0037913893,0.030376663,0.008289867,0.005983342,0.010606113,-0.0062259124,0.03808694,0.009483567,-0.004372966,-0.034105618,0.026040444,-0.016146112,0.04578365,0.04047491,-0.0040031574,0.0033443167,0.06560205,0.016348833,0.010451451,0.008528544,0.031902455,-0.005345548,0.017827613,0.014102074,0.013446435,0.000339284,0.015636913,-0.036464628,0.006349853
102862,-0.0159916,-0.0062046885,0.039553028,0.001641016,0.006183173,-0.0054973494,0.012266982,0.010470089,-0.0022649616,0.008437502,-0.023407325,0.0109297605,-0.013665493,0.01163141,0.01533594,0.0059988443,0.0046389475,0.014269307,-0.004118363,0.007367549,-0.006807785,-0.002361731,-0.030167885,0.018831918,0.00073045725,0.01352658,-0.00035417793,0.0032819163,-0.0015814161,0.025896369
102917,0.015706226,0.0069084964,0.0090984,-0.030807637,0.026229242,-0.007903988,-3.459491e-05,0.018131338,-0.011728848,0.009629861,-0.037837148,0.017501405,-0.0068322583,0.018640528,-0.009528385,0.015581126,0.008518458,0.0008958574,0.014424607,-0.005756592,-0.013164657,-0.012743552,0.01602806,-0.025951969,0.0508247,0.011682873,-0.016812045,0.0038959868,-0.0035417492,0.019910159
102918,-0.00015500926,0.041773617,0.01425467,0.010389769,0.004143151,0.0071443133,0.02401412,0.019963516,0.001691625,-0.012435905,-0.021167578,0.032288127,-0.014459456,-0.0006262154,-0.02841721,4.7944795e-05,0.014860556,0.0077141323,0.010759078,-0.011153065,0.02575486,0.016961915,0.03688216,0.001766268,0.0037368247,-0.0011504559,0.0038561479,-0.022429341,-0.02464953,0.03510872
102919,-0.0024628101,-0.007126436,-0.00088895176,0.011982746,0.03393754,-0.012205258,-0.0016074982,-0.021432066,0.012554782,0.016935334,-0.0034888077,0.018555477,-0.012101516,0.011794586,0.0011412004,-0.0076879454,0.005389297,-0.0049476563,0.020804971,0.0027932108,-0.004844069,-0.02159339,0.0472877,-0.013181579,0.010270417,0.013246611,-0.02614685,0.0014862783,0.004934024,0.011368512
102920,-0.0070514698,0.025079215,0.00066561997,0.011858608,0.0241855,-0.0075890124,-0.03596676,0.02320826,0.007692978,0.031785958,-0.014705042,0.03562718,-0.022759376,0.029673452,-0.011582147,-0.007929873,-0.0013041366,0.008296453,0.0128422445,-0.008601041,-0.019752974,-0.003066562,-0.0018817122,0.015092794,0.003850162,0.017927874,-0.021063,0.03811655,0.007203222,0.000657225
102921,-0.016576117,0.0056870407,0.009963027,-0.051884864,0.01449713,-0.011294611,0.021991452,0.029029964,-0.0015100179,0.022081772,-0.017791428,-0.00072281715,0.0018684873,0.019924888,0.003391944,-0.0034434341,0.005675608,0.0054019173,-0.009924715,-0.006585388,-0.0063226186,0.016575964,-0.022698767,0.0066895527,-0.022174343,0.00017465073,-0.029293433,-0.008273248,-0.017947784,0.013328177
102922,-0.02005948,0.013256806,0.027742341,-0.019831562,0.010688269,-0.009874952,-0.007274168,0.024007117,0.004633779,-0.007018386,-0.00282368,0.009568647,-0.0048595043,0.051751066,0.0017997628,-0.013763915,0.01317414,0.016949221,0.029505739,0.015921446,-0.010581913,-0.0049877786,-0.00915966,0.04351737,-0.023884824,0.006196665,-0.027452296,0.011234477,-0.009124972,0.015630871
102975,-0.008932727,0.0035202934,-0.017389404,-0.03197583,0.00758533,0.008304632,0.0040940377,0.02478575,0.020338472,0.01299787,0.018042937,0.02802445,-0.0030910643,0.001435372,0.00709521,0.048859987,0.02434624,-0.017864479,-0.0084469905,-0.00073146727,-0.0033545631,-0.032150667,0.02869112,-0.022099607,-0.007954359,-0.038652807,-0.03990398,0.00652687,0.013239096,0.0034317758
102977,0.009493195,-0.00595869,0.0033894859,-0.035663806,-0.0013753468,-0.026517361,-0.017226439,0.009999367,0.009388479,0.0038875751,0.0021792876,-0.025366588,-0.007480733,0.012127373,0.0065734447,-0.00914793,0.024940848,0.019076576,0.0051066726,0.00012198339,0.020195674,0.026903333,-0.026275342,0.019145789,-0.023882769,0.009808156,-0.02942199,-0.005104582,-0.040042773,0.015595146
102978,-0.014439337,0.008539745,-0.02285597,-0.018192345,0.025327923,-0.02284289,-0.06031762,-0.0077917497,0.0025391045,0.009454947,0.011113537,0.019813193,0.003922797,-0.004461777,0.013751457,-0.0010518072,-0.010729955,0.0017487941,0.027388342,-0.0028855677,-0.0021296728,-0.024193056,0.028698772,-0.005696216,0.02356316,0.0045922766,-0.015634453,-0.005613808,-0.010481627,0.024073968
102979,-0.018760279,0.023380613,0.0033491633,-0.026271896,0.038733765,-0.0097146705,-0.020114286,-0.00013224532,-0.025331436,-0.0020589593,0.015050615,0.020153172,0.008799986,-0.0075334352,-0.012250845,0.027176404,-0.018663393,-0.005658069,0.019618709,-0.014973916,0.0055341274,-0.014483478,0.017212955,0.00447885,0.0065119467,-0.008646895,0.014210424,-0.0064719417,-0.011542499,0.03477407
102980,-0.0055458522,0.012913898,-0.032776784,-0.034044385,0.016528605,-0.019090936,-0.007771174,0.024540773,-0.003911048,0.005101273,0.01599879,0.010238902,-0.0041899174,-0.00026827553,-0.01337506,0.003786335,-0.0030607174,0.020518018,-0.0054020844,-0.011612728,0.009102151,0.029938238,-0.004332182,0.0025982845,0.014651559,-0.0075962483,-0.01271152,0.0049356176,-0.033923298,0.023075774
102981,-0.0009892661,-0.023434058,0.00042413888,-0.037303228,0.013637145,-0.014971208,-0.02484362,-0.000847405,0.008218032,-0.009776936,-0.00483516,7.8084995e-05,-0.009553694,0.017429816,0.012289208,-0.0064818203,-0.01149105,0.026875703,0.0014957873,-0.0064171553,0.0067746467,-0.0024606506,0.0052244323,0.031947304,0.0010233436,0.01629335,-0.035342503,-0.0019835453,-0.0028602313,0.0074213943
103036,-0.005155518,-0.0047491323,-0.013479822,-0.016688995,0.025313161,-0.013926414,0.001153505,0.024297578,-0.0033663434,-0.01814503,0.0014400496,-0.014647969,-0.0019158516,-0.023567848,-0.028089846,-0.0048539517,-0.006782588,0.0091496445,-0.013456059,-0.0013863564,-0.010367504,-0.033341955,0.010319174,0.021807106,0.010935829,0.011932527,-0.024610244,0.0067793266,0.00920111,0.015510616
103037,-0.0068320245,0.003454119,0.013801974,-0.044501726,-0.018472752,-0.0069580735,-0.05588219,0.0053783576,0.021676196,0.0089451345,-0.0047955867,-0.0056557637,-0.012652249,0.007472111,-0.0023773343,-0.008809176,-0.017701337,0.028508162,-0.016633464,-0.01900574,0.019806093,0.030961966,-0.04141527,0.0021178008,0.009339982,-0.027009144,-0.020493174,-0.008124105,-0.011375631,-0.013300605
103038,-0.01677153,-0.0070166155,0.002571698,-0.0012601918,0.030831406,0.007441664,-0.0026108741,-0.012941915,0.0040242863,0.002620314,0.008981378,0.017944157,-0.017772222,-0.02182731,-0.017581815,-0.012928247,-0.012435802,-0.0022372731,-0.009742599,0.017795837,0.015202746,0.008746341,-0.011984442,-0.01581272,0.007778222,-0.000618629,-0.020740783,-0.0054149064,-0.02002803,0.013635702
