,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
154946,-0.0023184344,0.03585248,-0.000997872,0.030881995,0.019130187,0.057544317,0.095101714,0.071345426,0.062160406,0.06029449,0.011603574,0.059569728,0.04010802,0.024627717,0.07337086,0.04805356,0.024220536,0.04165157,0.07588199,0.06697238,-0.0015952879,0.044687316,0.013793149,0.03360607,0.02045179,0.037153028,0.032111563,0.06392144,-0.0048351656,0.033823613
154947,-0.007948773,0.017884685,0.018812392,0.00035614925,0.016493188,0.018557461,-0.011451301,0.03543907,-3.713307e-05,-0.006596744,0.022650324,-0.024366194,3.3804525e-05,0.027080685,0.017551266,0.021179698,0.030962288,-0.041568395,-0.0033094008,0.0028055024,-0.004549973,0.025564956,-0.012459773,0.008564659,0.0038603854,0.004652131,-0.0028807626,-0.021106029,0.0028923254,-0.009812227
154997,0.029356709,0.037592478,0.0107175,0.001822403,0.013063575,0.05312625,0.01785584,0.10367927,0.03308211,0.03305562,-4.519988e-05,0.032991674,0.022885842,0.001260913,0.05452551,0.015190889,0.022448326,0.015068148,0.045115888,0.026781574,0.015145387,0.047064763,0.03286099,0.026573455,0.0408226,0.007879774,0.025023088,0.015891084,0.018628338,0.026739791
154998,0.042176723,0.029046627,0.04835801,0.052051336,0.0045190523,0.033456665,0.06749184,0.064728655,0.038993802,0.06540171,-0.0006255607,0.04236694,0.056285664,0.044591025,0.06518265,0.030778484,0.017327586,0.038455576,0.02971304,0.025624586,-0.007264191,0.04187541,0.034175258,0.032760415,0.033777323,0.06348104,0.045588613,0.013928252,0.07531388,0.059542913
154999,-0.021107264,0.0055610947,0.0067118234,0.00615807,0.00018387816,-0.01103263,0.008768017,0.0023279751,-0.036586244,0.006646734,-0.009694303,-0.0017537127,0.01970569,0.02460324,0.014843456,0.0009368776,-0.026256772,0.0016327739,-0.0048580966,0.009305297,-0.015354395,-0.023430461,0.0035301764,0.0049818167,-0.003329042,0.0063810684,-0.0008645573,-0.057170153,-0.00984045,0.005251285
155050,0.011813525,-0.017475413,-0.007129364,0.013461347,-0.015365898,0.0134568075,0.03874532,0.007094128,0.014685777,-0.016864954,0.00836216,0.024002953,0.012598499,-0.013852448,0.009858117,0.028834464,0.008759426,0.0021355685,-0.0058131204,0.010422762,-0.03067161,-0.00045411414,-0.009410516,0.019415563,0.025701577,0.0071605206,-0.013581172,-0.00668269,0.03228691,0.0002635851
157915,0.016493691,-0.00924437,0.002544988,0.007766425,0.00187124,-0.004100329,0.024297884,-0.005634014,-0.014658452,0.020777164,0.013514641,-0.005337844,-0.017020974,0.008907625,0.0018643843,-0.008518261,-0.008427157,-0.00040879348,0.009088757,0.0073210145,0.009256493,0.022469373,0.00014493272,0.0006517327,-0.0086493185,0.0011798166,0.023132978,-0.014568254,0.00022411921,-0.031239172
157960,-0.0015671669,0.007416304,0.012575254,0.0037932217,0.0042205933,-0.0056260335,0.028937334,0.015802749,-0.006359899,0.034682315,0.009051022,-0.0063354583,-0.0073577873,0.008094571,0.020927196,0.0060277507,0.00104884,-0.013581991,-0.024798542,0.010334649,-0.0064977333,0.008660366,-0.008020577,0.013707583,0.03884425,0.004520844,-0.0033567545,-0.0047633327,-0.0036531335,0.0050461157
157961,-0.008407422,-0.03402256,-0.006363996,-0.005144372,-0.011362846,-0.0029302866,0.005405123,-0.00080820796,0.026601033,0.011218502,0.012802071,0.008569135,0.01192753,0.028235024,0.0035538867,-0.0012995042,0.013421066,0.025617963,0.029651605,0.029366976,0.031055635,0.016411232,-0.013040259,0.017388558,-0.0006533346,-0.008446059,-0.006488489,0.022611337,-0.004623925,-0.016911257
157962,0.022915704,0.013691168,0.002349307,0.016726172,0.011873259,0.015531643,0.017413465,0.021638634,0.019709155,0.0023537986,0.0015512822,-0.00047532315,0.027792389,0.016631076,0.019817458,0.017040856,0.016500104,-0.014835134,0.018344378,0.013831033,0.015079622,0.004541731,0.01237566,-0.0021352733,0.019362444,-0.015447062,-0.0010675389,-0.02538807,0.021745967,0.00053929165
157963,0.031797078,0.040217753,0.016361324,-0.018929599,-0.005658625,0.005455811,0.02206573,0.028111683,0.0046569067,-0.0046358933,0.0039992877,0.02872333,0.008014079,0.026829131,0.0423331,0.03764921,0.009574788,0.00985943,-0.007721487,0.023535596,0.02134052,0.041257594,0.0216884,-0.0005785559,0.019008437,-0.009532322,-0.00022993509,0.042318534,0.04855242,0.035034508
158007,-0.008574336,0.05153614,0.0024180675,0.03622847,0.030411197,0.029191008,0.0476483,0.02888432,0.0008003898,0.014537361,0.059629068,0.053776104,0.018844455,0.027936874,0.05622782,0.03338346,0.018223757,0.021078004,-0.008535975,0.0404089,0.023192659,0.026446989,0.037634972,0.006366966,0.0051822057,0.0035922297,0.017101275,0.01151206,0.039438557,0.03336053
158008,-0.042044938,0.025562624,-0.022970462,0.02398119,-0.0053411652,0.023951361,0.03818014,0.0143186115,0.04293708,0.0037419398,-0.0058175004,0.008334309,0.02949751,0.010880467,0.021356227,0.026814098,-0.007964168,0.016701858,0.048128065,0.045044463,0.039907355,0.02114339,0.019729236,0.010351975,0.039273534,-0.024472808,0.029028779,0.022239028,0.009269658,0.028217174
158009,0.0215772,0.011633895,-0.006294279,0.0032608842,-0.018937185,-0.008106859,0.016729457,0.015458944,0.027387055,0.018906457,-0.024656562,0.0036833975,-0.024398038,-0.014294662,-0.00092418835,-0.009756424,0.0036463893,0.028455943,0.0058751176,0.0072106575,-0.027861973,0.012976316,-0.010136316,0.0144700175,0.027197137,0.003691652,-0.0018302351,-0.009719103,-0.015560314,-0.036573377
158010,0.009103487,-0.03217103,-0.015329528,-0.011416752,-0.035180356,-0.017222505,-0.0020167797,-0.0030957086,-0.013720099,-0.006705209,-0.012001619,-0.021665307,0.0099585345,-0.025122337,-0.024929432,-0.0139659075,-0.00025430578,-0.0065629818,-0.0064182268,-0.016974447,-0.013458069,-0.016716084,0.0030872263,0.0073945615,0.016860852,-0.0011019834,0.0108649805,-0.04158673,-0.0063789054,-0.023856832
158011,0.0026062569,-0.010678264,0.013974491,0.0075282413,-0.002449034,-0.018861042,0.01647319,0.025724905,0.0054143444,-0.017596679,-0.010332304,-0.0034980215,-0.021801313,-0.008062056,-0.031939864,-0.017107219,-0.00064346025,0.012506537,0.013178296,-0.017168628,0.000599493,-0.018902106,-0.012219149,-0.00063223625,0.024311192,0.02559807,-0.004871913,-0.022740075,-0.021117829,0.025358958
158012,0.021254169,0.00808348,-0.009759003,-0.024912106,0.0036947771,0.01264923,0.0041806414,0.011854892,0.009882483,0.0030185569,-0.0026081356,-0.00040096944,-0.020586884,-0.013237105,0.01179346,0.015586783,-0.0038010522,-0.03224866,0.017975109,-0.0076256935,0.011463675,0.020113088,0.017053345,-0.0090583665,0.005844012,0.024037354,-0.0067097577,-0.0071919444,-0.017010031,0.0005765003
158013,0.018478956,-0.0019102655,-0.031857118,0.020285487,0.014889543,0.0073612723,-0.0016367665,-0.018435374,0.020579861,0.020094076,0.0033908493,0.004913392,-0.0012253531,0.018605947,0.015898017,0.0022543434,-0.04267563,-0.0045574545,0.04468383,0.006886738,0.01104445,-0.008952041,0.019494543,0.0028886304,0.015474317,0.006205956,0.016654754,-0.010952979,0.021934139,0.005759684
158058,-0.044581503,-0.0057166764,0.032331157,0.03409272,-0.009088936,0.0053623565,0.080895655,0.042236943,-0.027890557,-0.0012640968,-0.04765424,0.009711736,0.025614304,-0.026162447,0.028944105,0.045678962,-0.03876714,-0.02526533,0.027979469,-0.0050678137,-0.001857544,0.014209931,0.009912211,-0.0016196138,0.022342183,0.005928168,0.006452882,-0.009377502,0.014870518,-0.009998735
158059,-0.0377913,-0.004117223,-0.022397256,-0.020927882,0.008907059,-0.011114434,-0.009078303,0.0029417116,-0.0026776257,-0.012871561,-0.030243099,-0.019989984,-0.022834072,-0.02865667,0.013491071,-0.029354801,-0.027413806,0.0030612785,-0.011325638,-0.0040014205,-0.024351627,0.0066134655,-0.04357012,-0.012263007,-0.01393465,-0.033353206,0.022785872,-0.036321525,-0.063404314,-0.021637456
158060,0.03567872,0.039313316,0.046166644,0.0021916952,0.022106959,0.006146895,0.027044388,0.045476045,0.044465046,0.02066663,0.014160551,0.025916586,0.07516066,0.03714595,0.018676663,0.037441958,-0.006304451,0.0014800051,0.021827383,0.0179755,0.026663333,0.05108729,0.01891426,0.02908772,0.063768975,0.053297877,0.038284834,0.031401537,0.038436897,0.028350135
158061,0.010340256,0.019969279,0.040829275,0.028370762,0.027832529,0.020892853,0.07041076,0.058223903,0.035485916,0.029794613,0.027897744,-0.009977869,0.07718345,0.015549975,0.035013083,0.06327004,0.014500864,0.030526161,0.05062419,0.008494519,0.018177694,0.054049745,0.010626893,0.008208099,0.050797347,0.034912776,0.038871836,0.02519312,0.042653263,-0.006046802
158062,0.009736166,0.029125905,0.016464166,0.023452127,0.015704688,0.03164354,0.09519231,0.04809286,0.02285944,0.050204087,0.013089738,0.05787229,0.03954937,0.034980025,0.07785944,0.037817318,0.014958405,0.040145364,0.04897198,0.013068069,0.011696413,0.053915907,0.0035897486,0.025926828,0.037563417,0.030207224,0.056012917,0.053382147,0.043966517,0.012261856
158063,-0.0017273962,-0.0014287854,-0.013283692,0.0345351,0.021803811,0.053013142,0.05563147,0.033928186,0.009182847,0.03277405,0.004544092,0.036835432,0.025178378,0.013914067,0.060619067,0.018634098,0.035792913,0.02182366,0.059761513,0.021138804,0.03584819,0.032072086,0.00954635,0.024048233,0.033644974,0.009640087,0.03174549,0.008835838,0.0008895155,0.054586504
158064,-0.021602934,0.0140753975,0.012063891,0.0014066562,0.025654845,0.005995494,-0.038300693,0.017074492,-0.04025428,-0.00091319164,0.024962604,0.013842839,-0.01448493,0.003979404,0.01631411,-0.0022554554,0.002736525,-0.027317828,-0.013139062,0.0012907237,-0.009303317,0.016538447,0.032322515,0.0240839,-0.007627953,0.024393924,0.034638558,0.0044191685,0.007745005,0.00031032588
158109,-0.004012111,0.020864293,0.013791308,0.017436134,-0.005209498,0.0027841341,0.013831838,0.044335883,0.007169603,-0.0030461003,-0.0147731425,-0.0067715957,0.0026840456,0.0226741,0.017075572,-0.012173825,-0.007980358,-0.018892083,-0.0020215202,0.0035599864,-0.017021548,-0.010944289,-0.013708211,-0.018518751,0.01321577,0.009089121,0.004051374,-0.0011865069,0.0118308,-0.008405953
158110,-0.01724202,0.0045270803,-0.017982071,-0.043773692,-0.036702905,-0.025719613,0.029573841,-0.01369309,0.011153444,-0.020742737,-0.024905493,-0.017137853,-0.047321487,-0.024636835,0.029883074,-0.003788542,-0.05795261,0.004004559,-0.009354946,-0.012538813,-0.04737714,-0.034646273,-0.018257082,-0.015811576,-0.0028461555,-0.02924106,0.0292305,0.0068412325,0.014914021,-0.025296388
158111,-0.0014216503,-0.026954418,-0.04869583,-0.042573433,-0.010648844,-0.006210486,-0.0014816634,-0.0016540786,0.002838556,-0.025490098,-0.042425677,-0.01829414,-0.016451843,-0.010518234,0.002021947,-0.03330112,-0.051153738,-0.0074419617,-0.021295696,-0.015987732,-0.010316046,-0.026379863,-0.031833906,-0.016318778,-0.031976342,-0.018134873,0.021475397,-0.027315,-0.018591827,-0.0105999345
158114,0.020625874,0.043736164,0.032612648,0.045178533,0.025806822,0.028559215,0.05318779,0.079854734,0.048229694,0.049172863,0.0070309155,0.056549568,0.07426097,-0.0067857653,0.06487381,0.06523331,0.041386694,0.009109608,0.036613565,0.0208653,0.013073869,0.07086349,0.0035741858,0.03571579,0.049055234,0.025640652,0.03613418,0.050150614,0.058627084,0.0039189453
158115,0.052167904,0.009646416,0.019330611,0.016840158,0.012498818,0.04640187,0.07597082,0.061968703,0.041782048,0.047615197,0.0009474705,0.003978756,0.036482867,0.036746997,0.040707026,0.008865441,0.018648533,0.0113916285,0.073529504,0.029738689,-0.006923333,0.02405935,0.025327668,0.012813444,0.023983309,0.052554935,0.037604067,0.047694102,0.052123304,0.026081441
