,bee,cat,squirrel,ant,goat,raccoon,frog,kangaroo,leopard,fish,camel,penguin,giraffe,horse,zebra,alligator,rabbit,lion,cow,tiger,elephant,sheep,turtle,dog,rhinoceros,donkey,monkey,bear,bird,deer
89467,-0.008465037,-0.03599501,-0.0067543783,0.013807771,-0.012315321,0.00695885,-0.0018072259,0.015928125,-0.006802127,-0.0136976065,0.0037733752,-0.022657933,0.028134873,-0.011611209,-0.00868553,-0.017307905,0.0014430718,0.012550336,-0.0251174,0.012638364,-0.017354997,0.00073435,-0.005700506,0.0025938542,-0.0024601258,0.021519111,-0.0031867742,-0.018005382,-0.010223195,0.015456498
89468,-0.016172549,-0.027355677,-0.015988665,0.005090497,-0.0359643,-0.028421594,-0.0125936335,-0.0152523955,-0.029855749,-0.028172152,-0.005966831,-0.021100758,-0.040619824,-0.02856906,-0.017915513,-0.0003391914,3.8983224e-05,-0.0359147,-0.007261833,-0.04537331,-0.019326195,-0.016465515,-0.019093275,0.018854672,-0.0441284,-0.01742278,-0.013882865,-0.028856827,-0.020029457,0.002953224
89469,0.012257556,-0.01975383,0.0014064411,-0.014100764,-0.021291109,-0.03821822,-0.016409814,0.008676176,-0.032589454,-0.0121020265,-0.0025921755,-0.027633278,-0.016127225,0.0077781845,-0.0029392855,-0.023685014,0.0052123084,-0.0021052628,-0.006302791,-0.0023557593,-0.023161044,0.011776499,-0.018888623,-0.0061761998,-0.013261127,-0.003592287,-0.011237559,-0.01354598,0.00024457835,0.010472275
89523,0.013645471,0.006219588,-0.014546089,-0.005219757,0.013449661,-0.019105613,0.011807281,-0.009581463,-0.0345585,0.016534226,0.0076548196,-0.019806204,-0.037978742,-0.015053683,-0.022261381,-0.015170962,-0.005709342,-0.00038598696,-0.028254064,0.004063979,-0.028199555,-0.019161476,0.0015369076,-0.013844435,-0.01048628,-0.0042318064,-0.011327068,-0.0057612746,-0.030206611,-0.027497659
89524,0.017949,-0.017096432,0.001911377,0.021716839,0.008506947,-0.0083979815,0.012915132,0.0057939924,-0.014941004,-0.03828538,0.020866506,-0.009649337,-0.05468141,0.00424228,-0.045745164,-0.011334726,-0.016596694,-0.025273012,-0.0040338747,-0.0023554824,0.00056019425,-0.0024760303,-0.01195208,-0.018314945,-0.019834228,-0.020793917,-0.005566885,0.01206361,-0.013815098,0.001432602
89525,-0.0061401664,-0.013580394,-0.0020411855,-0.0029029504,-0.011420968,-0.0223492,0.0077715293,-0.01067293,-0.050078616,-0.006175188,-0.010087603,-0.030754795,-0.015740942,0.006340433,-0.023552379,-0.009468457,0.0011120718,-0.01627456,-0.021341711,-0.029223064,-1.1843939e-05,-0.04241353,-0.040365625,0.0047191978,-0.0052794865,-0.017090162,0.017007694,-0.019528614,0.0010715587,0.023341479
89526,0.021779427,-0.05402577,-0.026550913,-0.007888724,-0.01646377,-0.02096804,-0.046541166,-0.020010721,-0.04806317,-0.034357924,-0.036521044,-0.04600054,-0.030988248,-0.012728347,-0.021893123,-0.0020176498,0.011724863,-0.023135694,-0.008652224,-0.07045635,0.013261179,-0.057127103,-0.031099284,-0.015738795,-0.0026875872,-0.025579879,-0.003362667,-0.0072529563,-0.02481988,-0.00012200574
89527,-0.016441796,-0.0014373908,-0.03341035,-0.013036601,-0.021219032,-0.020262765,-0.017103193,-0.013289002,-0.012193014,-0.00755525,0.012752471,-0.02535013,-0.0061842613,0.0013826446,0.0049835844,0.011151132,0.0002841458,-0.007043734,-0.01107495,0.013247981,-0.024196098,0.028251866,0.015375595,-0.010874008,0.009597936,0.010758174,0.018486856,-0.00972049,0.005446172,0.005317546
89578,-0.01246494,-0.037090015,-0.022498384,0.019566938,0.000284167,-0.0005301047,0.0035029768,-0.013424147,-0.0107035125,0.008257341,0.018343708,-0.017819693,-0.027053325,-0.009848901,-0.031348098,-0.0023690586,-0.0048792697,-0.015237373,-8.134466e-05,-0.005659964,0.0062952037,-0.006199892,0.006037737,-0.016097602,-0.010177913,-0.026441993,0.0034539278,0.011551303,-0.014572226,0.0064915903
89580,-0.007909369,-0.031694975,-0.03738494,-0.017261432,-0.03104902,-0.022561068,-0.045473877,-0.015299601,-0.043699082,-0.03535669,-0.016500255,-0.046142604,-0.03317285,-0.034893706,-0.064649895,-0.0059763007,-0.025612744,-0.018899657,-0.027868181,-0.047799796,0.023176633,-0.029583076,-0.025193378,-0.012564463,-0.01939056,-0.025925308,-0.00822142,-0.013319254,-0.03497566,0.0060315295
89581,0.0060316175,-0.016055556,0.01882979,0.013063454,0.010586428,-0.0024286981,-0.0049723904,-0.020991305,0.015625171,0.00047961282,-0.002960055,0.022518957,-0.034027543,-0.007846969,0.0023050865,0.0064508426,-0.00558762,-0.041719753,0.00011222503,-0.022982987,-0.014025505,-0.008233433,0.012192577,0.036139097,0.015944855,-0.00041418837,0.0367161,-0.010254264,0.0049917907,0.0014219187
93257,0.0077934954,0.016722405,0.05268171,0.007727926,0.037924107,-0.01716115,-0.0037111193,-0.033056136,-0.005584132,0.009089869,-0.004567634,-0.0029850907,0.0072204717,-0.031011002,0.0068792426,-0.01981736,-0.002620563,0.0028278253,-0.009726484,0.028852755,0.023899587,-0.0034391035,-0.033586565,-0.013609886,-0.03550833,0.005675219,-0.023253256,-0.0052790507,-0.0067222808,-0.0146585675
93259,-0.027696714,-0.014492695,-0.039169114,-0.03590654,-0.039978918,0.010397543,-0.037153002,-0.040005773,-0.02310173,-0.05815053,-0.038771193,0.00053264946,-0.029541492,-0.03414536,0.0063746027,-0.014408849,-0.027262397,-0.017007055,-0.054957386,-0.00694566,-0.02764451,-0.0771348,-0.02070126,-0.040775117,0.0048196763,-0.022201007,-0.016797123,-0.000117366515,-0.096995436,-0.023089765
93260,-0.031761907,-0.026511446,-0.049365357,-0.04463288,-0.063344985,-0.06588527,-0.032794338,-0.07455229,-0.0118054,-0.04933692,0.0031910222,-0.0028198727,-0.049827307,-0.029812718,-0.04881014,-0.03923233,-0.020108992,-0.0329979,-0.055323765,-0.017884491,-0.011875094,-0.07296202,-0.051468402,-0.05912851,-0.055203903,-0.034190293,-0.027739132,-0.07986457,-0.058905095,-0.013214521
93272,0.04544827,0.047604132,0.018990925,0.03601091,0.04343443,0.052663222,0.0762608,0.05080721,0.072206594,0.03791928,0.018650873,0.06527107,0.059529245,0.05351691,0.06370725,0.0508872,0.064598255,0.08340618,0.022451557,0.054986466,-0.008527808,0.032986008,0.040965874,0.02013432,0.08779895,0.028818613,0.060872328,0.03694503,0.018597227,0.057046156
93273,0.018472398,0.031904478,0.022898428,0.008578067,0.01704528,0.02537973,0.034095827,0.07030962,0.051350474,0.015852034,0.0320934,0.024108708,0.010055831,0.013907194,0.026484465,0.035638988,0.04983707,0.020952376,0.015781542,0.059928227,-0.012449686,0.02610697,0.032422453,0.0054084207,0.05548756,0.007945192,0.043263342,0.046657953,0.024718443,0.031767126
93274,0.05708536,0.009593642,0.021413354,-0.024198046,-0.00695108,0.055542007,0.038788695,0.03423597,0.040149663,0.030653052,0.036701966,0.03496518,0.038246285,-0.0075946054,0.06460763,0.038272534,0.02039782,0.032779265,0.027486755,0.03175881,-7.736652e-06,0.03934836,0.003973443,0.026849516,0.040550526,-9.618389e-05,0.013355143,0.040255558,0.056666832,0.05285695
93275,0.040751066,0.03691343,0.019861603,0.026580824,0.042331863,0.06234044,0.021211162,0.028016096,0.06147644,0.06357624,0.035063896,0.06877019,0.02641525,0.002718224,0.07738713,0.05505084,0.0423281,0.040191505,0.04412216,0.07627792,0.040679067,0.040645096,0.05577248,0.009276148,0.0336258,0.034622867,0.02741993,0.059518963,0.044928357,0.039199363
93276,0.04369794,0.06137977,0.008015004,0.058121473,0.044144094,0.0901222,0.07489316,0.11572201,0.10973226,0.07951995,0.07327067,0.06682692,0.070764296,0.016398216,0.08915929,0.06739767,0.06738191,0.08103502,0.043015108,0.10100657,0.03435797,0.04538342,0.07698625,0.03725924,0.08140365,0.03757968,0.047346618,0.062414642,0.04970358,0.10359743
93277,0.05158441,0.06520786,0.036808215,0.06720916,0.05780013,0.075534664,0.10875235,0.06432699,0.109169066,0.015529516,0.07329031,0.08611027,0.050948415,0.006522989,0.048781563,0.09364346,0.083827354,0.08154367,0.051736567,0.071212135,0.032985155,0.08695125,0.068786636,0.076173946,0.098745294,0.07867242,0.082634814,0.08517332,0.052684393,0.10112852
93278,0.045709092,0.015950084,0.027934797,0.031133838,0.04893518,0.07130793,0.057846904,0.023154626,0.05243528,-0.011061293,0.06814999,0.037390713,0.017184628,0.03025455,0.032311965,0.055840652,0.03623475,0.048148498,0.043966163,0.06513966,0.04213049,0.055573504,0.033977177,0.08478301,0.05265666,0.036608618,0.028905144,0.035249148,0.06883027,0.033529136
93293,0.055221017,0.056137625,0.038872994,0.05423611,0.060275882,0.08790428,0.059865743,0.092517205,0.09255803,0.082622804,0.052876323,0.06696513,0.057754237,0.04084434,0.055574816,0.03441448,0.053524602,0.09650274,0.038035337,0.059269685,0.025723077,0.034441084,0.069534555,0.0537245,0.09418133,0.031551957,0.06958815,0.04710109,0.06963269,0.067910105
93294,0.07197418,0.030276155,0.04044972,0.06533807,0.04818389,0.035562553,0.044158068,0.07241347,0.090995364,0.06869218,0.013843202,0.0876343,0.07513332,0.04262902,0.08338877,0.04815181,0.07147733,0.10048339,0.033268053,0.0497075,0.041022755,0.021679923,0.07157681,0.0537644,0.09300351,0.06513473,0.06969903,0.037333325,0.03726218,0.07810951
93295,0.09077549,0.03241237,0.040894866,0.06691856,0.04446498,0.034602467,0.096683055,0.038881313,0.078858204,0.045075778,0.052697774,0.04668099,0.039008178,0.015160906,0.057680096,0.067392506,0.094817765,0.086016744,0.06486542,0.05048226,0.055781186,0.053067755,0.0663645,0.04066139,0.09682437,0.07009958,0.07253606,0.0462541,0.03556647,0.07892691
93296,0.11900816,0.038278792,0.060070667,0.0841313,0.059009653,0.04577577,0.0763242,0.04234894,0.06881342,0.05319612,0.07894959,0.03234757,0.029285923,0.014268043,0.05694768,0.07261174,0.07291757,0.08338928,0.06558127,0.04832762,0.056553166,0.053576916,0.050218046,0.055986483,0.10211357,0.05431683,0.061905574,0.06400658,0.026851175,0.075393155
93298,0.12598462,0.07605212,0.044460505,0.11260742,0.08960378,0.12927102,0.101929754,0.09254646,0.13988434,0.11343732,0.13137509,0.09605055,0.1041752,0.028488614,0.081744045,0.112501584,0.12600765,0.12466953,0.09867629,0.11700371,0.09435999,0.070502646,0.10384668,0.08196134,0.13631439,0.07413146,0.1105769,0.08766848,0.10458364,0.14432105
93299,0.119406015,0.07562765,0.06346243,0.07304373,0.091429286,0.09432542,0.12017691,0.059775453,0.1226356,0.07548929,0.09861755,0.09636261,0.081322655,0.049968734,0.0633773,0.111883484,0.10422354,0.12554972,0.06828642,0.09977788,0.08286263,0.07214218,0.089950144,0.079611875,0.11187878,0.0935537,0.08874073,0.0993524,0.06721041,0.12516785
93318,0.05205348,0.052955393,0.0019357563,0.03751612,0.02196736,0.014099576,0.013546199,0.013269772,0.05341113,0.015218832,0.023014193,0.029562512,0.008458753,0.028597614,-0.0030473953,0.0074046985,0.02696679,0.05457294,0.015037459,0.007621046,0.011612681,-0.0028820764,0.030933283,0.031084575,0.023706377,0.017820995,0.02614987,0.040944356,0.021306992,0.014766753
93319,0.044123035,0.030920083,0.03050129,0.01096594,0.007582595,-0.0012838859,0.033026088,0.009043901,0.02493027,0.038295425,0.027162353,0.04114947,0.004282594,0.050960615,0.039736006,0.017402051,0.017053286,0.06344224,-0.009060833,0.0359777,0.014253348,0.007574716,0.026007593,0.020462431,0.048388828,0.026822979,0.030151121,0.018237872,0.03351229,0.02364853
93320,0.032725547,0.051500868,0.017282909,0.04610334,0.041410435,0.019833183,0.027143924,0.020693343,0.03678756,0.012213488,0.04274632,0.010032448,0.030333912,0.019962173,0.05344741,0.0371922,0.04330616,0.038397446,0.03277171,0.03215881,0.024159871,-0.012656715,0.06052281,0.04205139,0.06001651,0.019563735,0.030094132,0.019901613,0.011548105,0.05072093
93321,0.10277807,0.045198243,0.048130438,0.071965866,0.07762749,0.08325579,0.1074133,0.056102272,0.123754926,0.09002813,0.09229075,0.047349487,0.050703526,0.031791475,0.08933658,0.07708898,0.08872288,0.098816484,0.07366458,0.075392954,0.061692785,0.052351844,0.08047018,0.05850144,0.1315424,0.05793467,0.08563092,0.052897293,0.052055806,0.08676997
93322,0.10607334,0.03997137,0.0756822,0.071472175,0.042066738,0.07235558,0.080749534,0.088532366,0.08979722,0.0870615,0.088374704,0.024112731,0.0685873,0.03699138,0.07395791,0.05900584,0.05610803,0.10771543,0.07630191,0.07091519,0.10070529,0.084801845,0.05429792,0.03638886,0.07139136,0.0893015,0.08210979,0.070937194,0.085180186,0.074725576
93323,0.08791774,0.005199948,0.02539204,0.05994608,0.046401296,0.06351848,0.054567948,0.05004969,0.036925137,0.08448029,0.07628726,-0.005619593,0.05420037,0.020133954,0.046759784,0.06895373,0.07145118,0.046786737,0.07988568,0.048863024,0.04948929,0.04387987,0.04661425,0.052755028,0.083053894,0.054700624,0.07417993,0.06439451,0.049452607,0.05257805
93324,0.11291486,0.056203287,0.04892696,0.09538997,0.0775745,0.09116933,0.080076,0.06537684,0.115464546,0.08043296,0.106191,0.05184759,0.061700027,0.018706467,0.07665925,0.09233046,0.09691153,0.09749671,0.095627286,0.07417707,0.06506105,0.065085985,0.064513974,0.067659624,0.11483913,0.060717132,0.08571434,0.07423878,0.07615935,0.09966878
93348,0.028726473,0.03052113,0.026744768,0.0040870886,0.026134295,-0.0038189094,0.028059987,0.0053550876,-0.012639466,0.0015058113,0.014848165,3.2922253e-05,0.005158849,0.033122964,0.0062341043,0.017544573,0.026949337,0.015794566,0.01089156,0.0014404425,-0.024692887,0.0024074193,0.024734654,0.04270983,0.006964969,0.032743577,0.012258832,0.026601702,0.031344738,0.00029447736
93349,0.004075173,0.0037956194,-0.024130201,0.004896484,0.026326349,-0.023947515,0.027875872,0.00042270668,-0.03516946,0.009380815,0.04226278,0.009929528,-0.043518394,0.016689876,-0.011285651,0.017022105,0.0092023155,0.027677843,0.020527191,-0.009716886,-0.012176867,-0.0034009703,0.016150543,0.010137479,-0.031943988,0.019342331,0.018762715,0.0023159652,0.001925529,0.020669641
93350,0.070157476,0.03307584,0.05569018,0.050766066,0.070440374,0.03804595,0.03185347,0.03589355,0.051059905,0.032587104,0.058875937,0.042997178,0.013030857,0.042894986,0.043141633,0.066082336,0.06036724,0.043498117,0.05078049,0.04338652,0.02902119,0.045345336,0.040049475,0.03488927,0.04357867,0.03165347,0.047075283,0.0436641,0.029571006,0.061305553
93351,0.07156751,0.043915406,0.09110805,0.07170559,0.070350826,0.09265458,0.08563027,0.069145046,0.113868214,0.06648899,0.1010542,0.0253651,0.030053327,0.06636364,0.073040985,0.08261589,0.09300277,0.114712454,0.08818952,0.081038095,0.09921133,0.08269165,0.062296752,0.087129645,0.07534055,0.07605735,0.09182987,0.07394358,0.04813544,0.08413005
93352,0.04940938,0.03922842,0.059417326,0.048546925,0.033828475,0.052116957,0.067525685,0.02514822,0.077838026,0.044274468,0.066121586,-0.0049615433,0.07068474,0.03582984,0.044467617,0.058470592,0.055156797,0.054299306,0.041138366,0.037871774,0.053230364,0.068400554,0.017417843,0.017425807,0.01169461,0.048100274,0.060544696,0.052919343,0.074608386,0.09423124
93353,0.054268796,0.007935461,0.027029393,0.05413556,0.0580963,0.061150495,0.02992408,0.03208785,0.04123572,0.05839238,0.06984212,0.018519342,0.002088594,0.021433799,0.02393133,0.05085574,0.052330714,0.042104647,0.056448698,0.03508177,0.049137052,0.04488549,0.017068518,0.022529364,0.020223115,0.05736961,0.024887735,0.053198457,0.01645746,0.061993375
93354,0.055735573,0.057759017,0.035843145,0.08601143,0.10038216,0.07424289,0.029079309,0.04669097,0.051285077,0.08576838,0.0533614,0.027375706,0.039222725,0.032699976,0.014167969,0.045559287,0.048075143,0.080422096,0.05889599,0.05258003,0.07472584,0.057983313,0.04081328,0.06924187,0.06481937,0.05599739,0.053827822,0.05622558,0.033954684,0.079080015
93355,0.07532034,0.053014528,0.03130373,0.07615985,0.0818999,0.074493654,0.034661334,0.07729579,0.041483924,0.04242353,0.07590785,0.04584715,0.07538449,0.021381706,0.0077901236,0.08168607,0.06821438,0.07921213,0.048553288,0.061777364,0.05523407,0.024386555,0.02100371,0.07110939,0.080297984,0.026786884,0.0833455,0.04845059,0.0531242,0.086882174
93384,0.0818416,0.062438417,0.079087436,0.07323987,0.10337478,0.08980769,0.03985258,0.052136645,0.10484112,0.090273164,0.1243934,0.045773838,0.06676877,0.10131445,0.099042356,0.10621851,0.110405855,0.11014098,0.08118399,0.08455744,0.078736804,0.082572185,0.021353059,0.07496781,0.0980375,0.09318533,0.086473465,0.08475736,0.06849431,0.08110286
93387,0.07292343,0.04563615,-0.011345952,0.032664772,0.03846255,0.048450977,-0.011449639,-0.0032355364,0.022357896,0.038145695,0.063948385,0.03181877,0.042912737,0.016088154,0.014035549,0.019448915,0.05208658,0.052876074,0.033780154,0.025474273,0.037128758,0.051235404,0.03651644,0.0182541,0.055975724,0.013917538,0.051297355,0.03107685,0.05629233,0.05811316
93388,0.06617653,0.08538105,0.020980798,0.058743354,0.066464216,0.06525839,0.051612604,0.04524572,0.048882242,0.02906157,0.06510029,0.07970884,0.071091846,0.040879015,0.021799067,0.06126738,0.051307306,0.06533829,0.030185422,0.06568296,0.053558525,0.054510716,0.028756654,0.030652156,0.06653282,0.055481583,0.071343444,0.058909293,0.05899805,0.076997064
93419,0.016821722,0.007054465,0.0078070923,-0.010687809,0.050644383,0.034664672,0.033066224,0.013082269,0.070539236,0.009744576,0.07176597,0.014704044,0.05612101,0.061425883,0.025054345,0.030794809,0.009571743,0.015774561,0.03134372,0.051363427,0.04298261,0.043602724,0.0151844835,0.031130178,0.041499436,0.025332274,0.038616102,0.026296467,0.024182275,0.023596978
93421,-0.0051622097,-0.028792793,-0.023167843,-0.0060678883,-0.010081486,0.017140828,-0.033072818,-0.0474868,-0.026288278,-0.034544352,-0.0057033855,-0.035547618,0.020955628,-0.0056171943,-0.01719557,-0.008275504,-0.0056536286,-0.0064659114,-0.033555783,-0.03278316,0.0137069225,-0.0095699495,0.005802264,0.007065352,-2.4551526e-05,-0.00799734,0.0025571494,-0.010658034,-0.0025366384,-0.0074219466
93422,-0.026216382,-0.06339233,-0.032260615,-0.019173367,-0.03379591,-0.048689615,-0.029473603,-0.032976955,-0.033576764,-0.054496765,-0.03830344,-0.010731753,-0.041210935,-0.015579499,-0.04237841,-0.022398181,-0.01004543,-0.009644019,-0.036609713,-0.030715294,-0.016818367,-0.05329075,0.020182258,-0.043741453,-0.031043714,-0.03011209,-0.0056711813,-0.05452867,-0.072507225,-0.012040359
93456,0.03291147,0.025575383,0.018540626,0.04065812,0.03267704,0.037853073,0.045442786,0.01610599,0.03539231,0.055066317,0.049819518,0.008811344,0.04845007,0.027090373,0.042492017,0.031669524,0.035934296,0.039322745,0.0261148,0.017131066,0.037123073,0.045832243,0.029432295,0.033992287,0.050801158,0.027559029,0.046618313,0.018741818,0.011571526,0.0545453
93457,0.008867922,0.021884272,0.0022634044,-0.0061207092,0.038145635,-0.00043568262,0.046910167,-0.0034398984,0.02908235,0.011328916,0.018426789,0.009269875,0.06017995,0.015455731,-0.010699232,0.018696805,-0.0018420218,0.014012544,-0.0028573268,0.01936655,0.016951011,0.02509571,0.04224572,-0.019137837,-0.00074047595,0.010040295,0.01457964,-0.0012132492,0.008953084,0.011195282
93495,0.028866947,0.0070888116,0.0082758935,0.026567126,0.0015693126,0.0031395154,0.027215673,0.028375149,0.06642306,0.00872679,0.03309806,0.0036581412,0.04388292,-0.0027725387,0.030076295,0.040144723,0.039230306,0.035971064,0.026823914,0.020037828,0.02593404,0.026390562,0.03856964,-0.0011391673,0.044866372,0.015973156,0.02075272,0.010796778,0.014038,0.044793215
93539,0.041042123,0.025251769,0.0065774997,0.014521613,0.047633585,0.021972286,0.037593417,0.040209483,0.0657135,0.012358259,0.05641866,0.0065009347,0.007957637,0.04391816,0.03835701,0.05994889,0.052753296,0.043073583,0.011166156,0.03608449,0.015880438,0.046843056,0.043638837,0.018404016,0.06968885,0.029335449,0.051253423,0.033033006,0.036297787,0.05036111
93587,0.042527437,0.023450514,0.000773541,0.0048238714,0.04397114,0.0439934,-0.0018372576,0.027050838,0.030676028,0.02531982,0.03906191,-0.0109198885,0.019125288,0.0020023573,0.02792753,0.04708749,0.066987716,0.048658777,-0.0005781672,0.028190633,0.015135609,0.017612442,0.02306042,0.023208149,0.044973355,0.030550407,0.040501814,0.016098464,0.009223859,0.06989441
93588,0.0269308,-0.0074268184,-0.01784467,0.028233336,0.0056798197,-0.025771772,0.0015176845,-0.02648331,-0.019561358,0.02062805,0.020706559,-0.031151077,0.0009836705,-0.0045651486,-0.022960695,0.01692286,0.0060538277,0.018940749,-0.02748628,-0.00076233764,0.0023612776,0.0046888585,0.0062826187,0.001548068,0.018083286,0.001980457,0.002244736,-0.021109147,0.01082341,0.023728354
93637,-0.018266393,-0.014754258,-0.029799752,-0.023490166,-0.002672023,-0.005949208,0.009255442,0.013970328,-0.016363708,-0.007749887,0.0021183484,-0.008704229,0.0014799768,-0.018759381,-0.006752275,-0.013264313,0.02381751,0.006317084,0.004350354,-0.016283391,-0.017643819,-0.036187988,0.007720396,-0.009037674,0.0017247774,0.0028420286,-0.00014675928,-0.024358578,-0.016946161,0.017456355
93638,0.0053104474,-0.016189205,-0.026787624,-0.022651047,-0.045071203,-0.034959864,-0.024161518,-0.012593966,-0.052527744,0.0060919337,-0.002635002,-0.06283981,-0.02875269,-0.01230015,-0.027058395,-0.018778399,-0.017623577,-0.011372275,-0.0147457,-0.023219332,-0.011421829,-0.004759207,-0.033136677,-0.04128134,-0.008088884,-0.009925728,0.0050320528,-0.035341684,-0.034539416,0.00028296871
93685,0.034636933,-0.0015856657,0.01727212,0.009236072,-0.0025109674,0.002474221,-0.03679289,0.0018420484,0.020752076,0.017623257,0.0037946636,0.0069911736,0.003976049,0.0047392226,0.0023580103,0.041722562,0.03577054,0.021202656,0.005248388,-0.025791468,0.0038999643,-0.013084645,0.017527172,-0.0015156841,0.029989025,-0.0035421047,0.011698241,0.017014673,-0.009411146,0.009091751
93686,0.043343272,0.004873766,-0.015528454,-0.006732404,0.041666545,0.024771899,0.018747939,0.024108952,-0.011729938,0.033136655,-0.0012361528,0.001014322,0.031053526,0.010631611,0.00018145416,0.027282542,0.020542031,0.031404376,0.019868242,0.023129083,-0.007908032,0.03228381,-0.016584778,0.028223194,-0.0024842583,0.039788526,0.02064237,-6.426995e-05,-0.010456071,0.038663294
93690,-0.043925807,-0.014563396,-0.015140861,-0.0061865263,-0.015947837,0.0008614026,-0.025321921,-0.013280385,-0.0006422421,0.0014094034,-0.0008630541,-0.026665708,-0.014314304,-0.019493217,-0.022792174,-0.03112665,0.0050079483,0.012281709,-0.01126444,-0.018942807,-0.023568384,-0.010513763,0.01676995,-0.019562583,-0.009132737,-0.008291384,0.0007192727,-0.010995961,-0.0048682117,-0.02111502
93691,-0.017205862,-0.039360445,-0.052285034,-0.010030511,-0.023744412,-0.0110001415,-0.020354161,-0.0030625232,-0.03757593,-0.021360291,0.0008936186,-0.055924382,-0.04885074,-0.033593852,-0.029872403,-0.008253655,-0.0051459675,-0.014326454,-0.013743982,-0.028319607,-0.019001968,-0.018442428,-0.029027352,-0.028456116,-0.03289191,-0.028885111,-0.022562446,-0.0044810707,-0.03752183,-0.013382682
93741,0.03643791,0.030589834,0.027229084,0.03924334,-0.020279335,0.014048167,0.0018864665,0.0029873336,-0.0023341747,0.011119954,0.00753586,0.022072582,-0.023073211,0.011760175,0.012244235,0.021493418,0.0031684109,0.03466123,0.019250799,-0.008108415,0.01294417,-0.027188065,0.018458093,0.0058964514,0.026898658,-0.0012167733,0.0066427835,0.025115008,0.020427486,0.020697378
93746,-0.036892798,-0.045046013,-0.031653132,-0.037537117,-0.03017296,-0.057419837,-0.04272562,-0.02632823,-0.025332516,-0.024849124,-0.010651439,-0.06348886,-0.046348125,-0.033482246,-0.026052432,-0.000688092,-0.019029642,-0.027017511,-0.026626505,-0.03645164,-0.02966732,-0.022961348,-0.026409341,-0.029682463,-0.03396866,-0.025300095,0.00493171,-0.038587198,-0.040960357,-0.009008002
93747,-0.008352305,-0.02316183,-0.041082308,-0.013073043,-0.018967291,-0.025141733,-0.017352968,-0.01822642,-0.00642019,-0.00015394083,0.012733244,-0.054160774,-0.029793918,-0.0028429953,-0.0538934,0.00026361007,0.010471809,-0.0004673743,-0.04381201,-0.029315973,-0.027273608,-0.022016173,0.0030108225,-0.060589626,-0.025468709,-0.020120518,-0.00795149,-0.0037111547,-0.016830588,-0.035447013
93748,-0.015557725,0.005010843,-0.029463118,0.009530239,0.029075831,-0.03476454,0.0016902393,-0.008282426,-0.0068980413,-0.010432887,0.03188666,-0.020440204,0.01800347,0.031256232,-0.0034027677,-0.009093178,0.0017806558,0.023737846,-0.00783263,-0.037178233,-0.037610177,0.005893756,-0.0023967177,-0.032555986,-0.015093538,0.009867798,-0.015956327,-0.01033805,0.034169454,-0.008751191
93749,-0.006861292,-0.024707245,0.0038523823,0.0028270346,-0.018482862,0.015930176,-0.0049730283,0.017513758,-0.034662496,-0.02172899,-0.010302615,-0.055443082,-0.014193618,0.005016089,-0.007697521,-0.014696936,-0.024610179,0.014015667,-0.016416337,-0.009440872,0.016451037,-0.010911976,-0.02237636,-0.0026402979,0.006588222,-0.014817748,0.014338856,-0.032068763,-0.017664704,0.02565413
93801,0.017770218,-0.022117145,-0.025642172,0.014499664,0.00024416888,-0.027692324,0.010632869,-0.029349932,-0.019828565,-0.026445976,0.0011714641,-0.025868336,-0.030008562,-0.004294655,-0.027433157,-0.004937013,-0.0024955166,0.0018734671,-0.02922812,-0.049215216,-0.014876614,-0.0007316582,0.02431909,-0.004392449,-0.003974616,-0.0016482814,-0.0020761392,-0.0065196217,0.0057897274,0.00912546
93802,-0.0023695715,-0.051170398,-0.04178225,0.0076019727,-0.015243732,-0.01812837,-0.038718093,-0.042887505,-0.032259073,-0.012724419,0.0081081735,-0.044335395,-0.020897562,-0.028314916,-0.034328327,-0.023216859,0.004344769,-0.009679426,0.004447091,-0.037761793,-0.017388007,-0.021505972,0.0007295031,-0.008597161,-7.6722274e-05,-0.008165562,0.011547242,-0.012704969,0.0010211548,-0.006870175
93803,-0.017186452,-0.04775682,-0.028982863,-0.0074428297,-0.025896298,-0.028126605,-0.039750177,-0.007121732,-0.023575803,-0.014300804,0.023264691,-0.043857615,-0.046554685,-0.01912681,-0.035015166,-0.02364898,0.019466685,-0.0051999,-0.0143679,-0.047060322,-0.0042495397,-0.024525689,-0.007901823,-0.030613406,-0.013028639,-0.0073138946,0.0033533734,-0.012114887,-0.03480198,-0.002653641
93804,-0.0049902224,-0.022057595,-0.009449307,-0.00791047,-0.047955066,0.017596668,-0.010775093,-0.024764195,-0.047994863,-0.031632204,-0.0008929747,-0.007211787,-0.022016913,-0.01934649,-0.026565501,0.01607755,0.012775338,-0.00957733,-0.017943446,-0.04729769,0.05546738,-0.021947661,-0.017634688,-0.0018476801,-0.0140678985,-0.028150713,-0.010758388,-0.008387669,-0.01883811,-0.009120847
93859,0.013654639,-0.0125924,0.012929591,0.008094926,-0.009549656,-0.013831317,-0.005768673,-0.010045244,0.0008827227,-0.020585233,0.017261108,-0.034181077,-0.018548667,-0.008027209,-0.017353501,-0.0041770446,-0.0025273308,0.0034160751,-0.0027726025,-0.048388526,-0.016565554,-0.012714426,0.0072411075,-0.038635418,0.01078739,-0.010700624,0.017177915,-0.024733223,-0.015609949,0.011660408
